"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_2","CB_Comp_TPR_3","CB_Comp_TPR_4","CB_Comp_TPR_5","WB_Comp_RP_4","CB_Comp_RP_3"
"ITEM790DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 31.1LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,47.9559412272083,47.9559412272083,0,0,0,0,0.146405,1.05347154356204,0,0,26,146.931700232837,146.931700232837,1,NA,NA,NA,0,7046.24798077974,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,47.9559412272083,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM792DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,59.99,59.99,0,0,0,0,0.004555,1.26245791706122,0,0,35,1.93245609856766,1.93245609856766,1,6.01906995968394,NA,NA,0,115.928041353074,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,59.99,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,6.48332750368188,17.7741172716167,NA,NA,NA,NA,NA,47.96
"ITEM792DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,59.99,59.99,0,0,0,0,0.004555,1.13329688450481,0,0,31.9230769230769,1.93243268479523,1.93243268479523,1,6.01906995968394,NA,NA,0,115.926636760866,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,59.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,6.48580166821131,17.6792718396803,NA,NA,NA,NA,NA,47.96
"ITEM792DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,59.99,59.99,0,0,0,0,0.004555,1.05868054768193,0,0,28.9230769230769,1.9343442431853,1.9343442431853,1,6.01906995968394,NA,NA,0,116.041311148686,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,59.99,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,6.49,17.7615043830097,NA,NA,NA,NA,NA,47.96
"ITEM792DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,59.99,59.99,0,0,0,0,0.004555,1.05347154356204,0,0,26,1.93011095975732,1.93011095975732,1,6.01906995968394,NA,NA,0,115.787356475842,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,59.99,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,6.47632882882883,17.7413572559766,NA,NA,NA,NA,NA,47.96
"ITEM800DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,53.9973766334441,53.9973766334441,0,0,0,0,0.30971,1.26245791706122,0,0,35,292.576368705037,292.576368705037,2,NA,NA,NA,0,15798.3563750113,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.9973766334441,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM800DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,53.9973766334441,53.9973766334441,0,0,0,0,0.30971,1.13329688450481,0,0,31.9230769230769,283.572056805115,283.572056805115,2,NA,NA,NA,0,15312.1471540262,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.9973766334441,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM800DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,53.9973766334441,53.9973766334441,0,0,0,0,0.30971,1.05868054768193,0,0,28.9230769230769,265.825502796254,265.825502796254,2,NA,NA,NA,0,14353.879793264,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.9973766334441,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM800DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,53.9973766334441,53.9973766334441,0,0,0,0,0.30971,1.05347154356204,0,0,26,252.036857123461,252.036857123461,2,NA,NA,NA,0,13609.3290996051,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.9973766334441,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM803DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,7.91091954022988,7.91091954022988,0,0,0,0,0.00522,1.26245791706122,0,0,35,2745.5597280354,2745.5597280354,1,NA,NA,NA,0,21719.9021013835,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.91091954022988,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM803DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,7.91091954022988,7.91091954022988,0,0,0,0,0.00522,1.13329688450481,0,0,31.9230769230769,2166.83280935447,2166.83280935447,1,NA,NA,NA,0,17141.6400119335,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.91091954022988,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM803DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,7.91091954022988,7.91091954022988,0,0,0,0,0.00522,1.05868054768193,0,0,28.9230769230769,1450.89808712879,1450.89808712879,1,NA,NA,NA,0,11477.9380283493,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.91091954022988,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM803DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,7.91091954022988,7.91091954022988,0,0,0,0,0.00522,1.05347154356204,0,0,26,742.464284827003,742.464284827003,1,NA,NA,NA,0,5873.57521876074,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.91091954022988,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM855DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,33.3399371069182,33.3399371069182,0,0,0,0,0.1472,1.26245791706122,0,0,35,156.65046536463,156.65046536463,1,NA,NA,NA,0,5222.71666302623,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,33.3399371069182,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM855DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,33.3399371069182,33.3399371069182,0,0,0,0,0.1472,1.13329688450481,0,0,31.9230769230769,150.770676324159,150.770676324159,1,NA,NA,NA,0,5026.684866215,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,33.3399371069182,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM855DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,33.3399371069182,33.3399371069182,0,0,0,0,0.1472,1.05868054768193,0,0,28.9230769230769,147.486480344662,147.486480344662,1,NA,NA,NA,0,4917.18997881176,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,33.3399371069182,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM855DDBENEFUL_ROM","DD BENEFUL 28LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,33.3399371069182,33.3399371069182,0,0,0,0,0.1472,1.05347154356204,0,0,26,147.261785036045,147.261785036045,1,NA,NA,NA,0,4909.69865135425,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,33.3399371069182,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM857DDALPO_ROM","DD ALPO 28-31LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,18.945584045584,18.945584045584,0,0,0,0,0.009075,1.26245791706122,0,0,35,312.707568236046,312.707568236046,1,NA,NA,NA,0,5924.42751570619,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,18.945584045584,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM857DDALPO_ROM","DD ALPO 28-31LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,18.945584045584,18.945584045584,0,0,0,0,0.009075,1.13329688450481,0,0,31.9230769230769,303.148537234346,303.148537234346,1,NA,NA,NA,0,5743.32609046916,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,18.945584045584,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM857DDALPO_ROM","DD ALPO 28-31LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,18.945584045584,18.945584045584,0,0,0,0,0.009075,1.05868054768193,0,0,28.9230769230769,295.777897422648,295.777897422648,1,NA,NA,NA,0,5603.68501444689,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,18.945584045584,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM857DDALPO_ROM","DD ALPO 28-31LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,18.945584045584,18.945584045584,0,0,0,0,0.009075,1.05347154356204,0,0,26,290.922487727791,290.922487727791,1,NA,NA,NA,0,5511.69644199725,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,18.945584045584,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM859DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,6.77495887342926,6.77495887342926,0,0,0,0,0.00016,1.26245791706122,0,0,35,12.5505862378681,12.5505862378681,1,NA,NA,0.0377503598022312,0,85.0297055989838,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.77495887342926,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,0.0320298734093705,NA,NA,NA,NA,NA
"ITEM859DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,6.77495887342926,6.77495887342926,0,0,0,0,0.00016,1.13329688450481,0,0,31.9230769230769,40.1504352264016,40.1504352264016,1,NA,NA,0,0,272.017547409156,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.77495887342926,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,0.0183926711116099,NA,NA,NA,NA,NA
"ITEM859DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,6.77495887342926,6.77495887342926,0,0,0,0,0.00016,1.05868054768193,0,0,28.9230769230769,59.4254474214059,59.4254474214059,1,NA,NA,0,0,402.604962315158,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.77495887342926,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,0.00526697154263136,NA,NA,NA,NA,NA
"ITEM859DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,6.77495887342926,6.77495887342926,0,0,0,0,0.00016,1.05347154356204,0,0,26,64.2995602840535,64.2995602840535,1,NA,NA,0,0,435.626876504048,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.77495887342926,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ITEM860DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,9.80612155388471,9.80612155388471,0,0,0,0,0.046605,1.26245791706122,0,0,35,37.5338927332702,37.5338927332702,1,NA,NA,NA,0,368.061914532918,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.80612155388471,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM860DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,9.80612155388471,9.80612155388471,0,0,0,0,0.046605,1.13329688450481,0,0,31.9230769230769,41.3758232442707,41.3758232442707,1,NA,NA,NA,0,405.736352125367,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.80612155388471,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM860DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,9.80612155388471,9.80612155388471,0,0,0,0,0.046605,1.05868054768193,0,0,28.9230769230769,45.5006624305398,45.5006624305398,1,NA,NA,NA,0,446.185026576149,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.80612155388471,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM860DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,9.80612155388471,9.80612155388471,0,0,0,0,0.046605,1.05347154356204,0,0,26,49.9144684102899,49.9144684102899,1,NA,NA,NA,0,489.467344528841,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.80612155388471,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM861DDBENEFUL_ROM","DD BENEFUL 12LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,16.2375204606406,16.2375204606406,0,0,0,0,0.011575,1.26245791706122,0,0,35,347.093239090835,347.093239090835,1,25.5819399585921,0,0.0377503598022312,0,5635.93357148745,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.2375204606406,"2022-12-31",NA,NA,4,4,0,NA,NA,0,0,NA,22.49,NA,0,NA,NA,NA,NA,NA
"ITEM861DDBENEFUL_ROM","DD BENEFUL 12LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,16.2375204606406,16.2375204606406,0,0,0,0,0.011575,1.13329688450481,0,0,31.9230769230769,355.737648467748,355.737648467748,1,25.5819399585921,0,0,0,5776.29734561523,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.2375204606406,"2022-09-24",NA,NA,3,3,0,NA,NA,0,0,NA,22.49,NA,0,NA,NA,NA,NA,NA
"ITEM861DDBENEFUL_ROM","DD BENEFUL 12LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,16.2375204606406,16.2375204606406,0,0,0,0,0.011575,1.05868054768193,0,0,28.9230769230769,355.737648467748,355.737648467748,1,25.5819399585921,0,0,0,5776.29734561523,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.2375204606406,"2022-06-25",NA,NA,2,2,0,NA,NA,0,0,NA,22.49,NA,0,NA,NA,NA,NA,NA
"ITEM861DDBENEFUL_ROM","DD BENEFUL 12LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,16.2375204606406,16.2375204606406,0,0,0,0,0.011575,1.05347154356204,0,0,26,355.737648467748,355.737648467748,1,25.5819399585921,0,0,0,5776.29734561523,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.2375204606406,"2022-03-26",NA,NA,1,1,0,NA,NA,0,0,NA,22.49,NA,0,NA,NA,NA,NA,NA
"ITEM862DDBENEFUL_Retailer","DD BENEFUL 14LB","Dry Dog","NPP",0,0,1,"Retailer","Fareway",NA,478.214285714286,0,NA,17.78,17.78,0,0,0,0,0.50923,1.26245791706122,0,0,35,168.962224554092,158.172507386647,2,NA,NA,NA,10.7897171674444,2812.15747980395,191.01193663671,2936.4,0,2633.11188312744,2936.4,303.20417453367,303.20417453367,0,0,191.01193663671,NA,NA,0.978936131091222,17.7741172716167,"2022-12-31",NA,16.8,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM862DDBENEFUL_Retailer","DD BENEFUL 14LB","Dry Dog","NPP",0,1,0,"Retailer","Fareway",NA,420,0,NA,17.78,17.78,0.0281337204782749,0,0,0,0.50923,1.13329688450481,0.0281337204782749,0.0281337204782749,31.9230769230769,167.42467157352,137.647475190485,2,NA,NA,NA,29.7771963830346,2447.37210888683,425.763786067306,2346.83076923077,0,2279.52401816352,2346.83076923077,63.7222533008777,63.7222533008777,9.12244900689647,9.28910497348919,407.35223208692,9.28910497348919,9.12244900689647,103.67476562305,17.6792718396803,"2022-09-24",NA,16.8,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM862DDBENEFUL_Retailer","DD BENEFUL 14LB","Dry Dog","NPP",1,0,0,"Retailer","Fareway",NA,305,0,NA,17.78,17.78,0,0,0,0,0.50923,1.05868054768193,0,0,28.9230769230769,158.115180985052,130.595106024818,2,NA,NA,NA,27.5200749602342,2321.98098512126,486.370745861593,2148.55384615385,0,2075.28432524929,2148.55384615385,73.156696330531,73.156696330531,0,0,486.370745861593,0,0,2.93618693137014,17.7615043830097,"2022-06-25",NA,16.0524590163934,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM862DDBENEFUL_Retailer","DD BENEFUL 14LB","Dry Dog","NPP",0,0,0,"Retailer","Fareway",NA,287.083333333333,21.6666666666667,NA,17.78,17.78,0.0100798959494612,0,0,0,0.50923,1.05347154356204,0.0100798959494612,0.0100798959494612,26,159.791217066067,134.457277662753,2,NA,NA,NA,25.3339394033142,2390.65039684375,411.261012370296,2197.33333333333,5.70833333333333,2100.83073709907,2191.625,88.7128691212149,88.7128691212149,3.35828716340757,3.1842928767848,404.718432330103,3.1842928767848,3.35828716340757,39.1764302206301,17.7413572559766,"2022-03-26",0.5,16,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM862DDBENEFUL_ROM","DD BENEFUL 14LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,16.9455712963046,16.9455712963046,0,0,0,0,0.673355,1.26245791706122,0,0,35,2853.39743794483,2853.39743794483,2,NA,0,0,0,48352.4497213869,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.9455712963046,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM862DDBENEFUL_ROM","DD BENEFUL 14LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,16.9455712963046,16.9455712963046,0,0,0,0,0.673355,1.13329688450481,0,0,31.9230769230769,2556.64085319658,2556.64085319658,2,NA,0,0.0281337204782749,0,43323.7398568876,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.9455712963046,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM862DDBENEFUL_ROM","DD BENEFUL 14LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,16.9455712963046,16.9455712963046,0,0,0,0,0.673355,1.05868054768193,0,0,28.9230769230769,2458.95344545131,2458.95344545131,2,NA,0,0,0,41668.370924189,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.9455712963046,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM862DDBENEFUL_ROM","DD BENEFUL 14LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,16.9455712963046,16.9455712963046,0,0,0,0,0.673355,1.05347154356204,0,0,26,2566.04082307833,2566.04082307833,2,NA,0,0.0100798959494612,0,43483.027716702,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.9455712963046,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM863DDBENEFUL_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,1,"Retailer","Fareway",NA,660,0,NA,6.97,6.97,0.0588901414224225,0,0,0,0.02105,1.26245791706122,0.0588901414224225,0.0588901414224225,35,7.37682752178477,7.37682752178477,1,NA,0.0139159450305619,NA,0,48.2300265949161,0,26.3538095238095,0,24.7390595748965,26.3538095238095,1.44954104642608,1.44954104642608,0,20.4858364934626,0,NA,NA,3.18646123192375,6.97,"2022-12-31",NA,5.11476190476191,4,4,0,NA,NA,0.0306987400544807,NA,NA,6.52575785737993,NA,NA,NA,NA,NA,NA,NA
"ITEM863DDBENEFUL_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,1,0,"Retailer","Fareway",NA,660,0,NA,6.97,6.97,0,0,0,0,0.02105,1.13329688450481,0,0,31.9230769230769,8.74995180001203,8.74995180001203,1,NA,0.0205676676264911,NA,0,60.9871640460839,0,73.6369230769231,0,37.8489796288795,73.6369230769231,35.7879434480436,35.7879434480436,0,0,0,NA,NA,0,6.97,"2022-09-24",NA,4.96,3,3,0,NA,NA,0.0462485617625814,NA,NA,6.52575785737993,NA,NA,NA,NA,NA,NA,NA
"ITEM863DDBENEFUL_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",1,0,0,"Retailer","Fareway",NA,660,0,NA,6.97,6.97,0,0,0,0,0.02105,1.05868054768193,0,0,28.9230769230769,10.3364364188494,10.3364364188494,1,NA,0,NA,0,72.0449618393803,0,753.538461538462,0,51.268724637493,753.538461538462,702.269736900969,702.269736900969,0,0,0,NA,NA,0,6.97,"2022-06-25",NA,4.96,2,2,0,NA,NA,0,NA,NA,6.52575785737993,NA,NA,NA,NA,NA,NA,NA
"ITEM863DDBENEFUL_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,0,"Retailer","Fareway",NA,725,0,NA,6.97,6.97,0,0,0,0,0.02105,1.05347154356204,0,0,26,10.3381896765535,10.3381896765535,1,NA,0,NA,0,72.0345412653549,0,1065.16,0,51.2774207957054,1065.16,1013.41119841287,1013.41119841287,0,0,0,NA,NA,0.0226407802230286,6.96781406384226,"2022-03-26",NA,4.96,1,1,0,NA,NA,0,NA,NA,6.52575785737993,NA,NA,NA,NA,NA,NA,NA
"ITEM863DDBENEFUL_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,6.52575785737993,6.52575785737993,0,0,0,0,0.525725,1.26245791706122,0,0,35,1792.96786777771,1792.96786777771,2,NA,NA,NA,0,11700.4741511802,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.52575785737993,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM863DDBENEFUL_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,6.52575785737993,6.52575785737993,0,0,0,0,0.525725,1.13329688450481,0,0,31.9230769230769,1774.22493990057,1774.22493990057,2,NA,NA,NA,0,11578.1623423156,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.52575785737993,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM863DDBENEFUL_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,6.52575785737993,6.52575785737993,0,0,0,0,0.525725,1.05868054768193,0,0,28.9230769230769,1732.73264215881,1732.73264215881,2,NA,NA,NA,0,11307.3936543066,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.52575785737993,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM863DDBENEFUL_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,6.52575785737993,6.52575785737993,0,0,0,0,0.525725,1.05347154356204,0,0,26,1762.75205499989,1762.75205499989,2,NA,NA,NA,0,11503.2930735282,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.52575785737993,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM864DDBENEFUL_ROM","DD BENEFUL 40LB","Dry Dog","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,38.8805049749661,38.8805049749661,0,0,0,0,0.360745,1.26245791706122,0,0,35,577.679827725345,577.679827725345,2,NA,NA,NA,0,22460.4834158128,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,38.8805049749661,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
