"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","rhat","approach_edlp","mean_edlp","std_edlp","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM50CWFANCYFEASTNATURALSML","Wet Cat","NPP","ITEM50CWFANCYFEASTNATURALSML_Retailer","CW FANCY FEAST NATURALS ML 03OZ 12CT",0.110616102189528,1.11779564327243,0.306065114773748,"tpr_discount_byppg",2.5,4.90605293461664,NA,NA,NA,NA,"Capped to 2.5",2.5,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM50CWFANCYFEASTNATURALSML","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CW FANCY FEAST NATURALS ML 03OZ 12CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_ROM","CW BEYOND 03OZ 6CT",0.931212343846666,0.0577200168813313,0.00987532783830427,"wk_sold_median_base_price_byppg_log",-2.5,0.175514218564122,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM56CWBEYOND","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_ROM","CW BEYOND 03OZ 6CT",0.931212343846666,0.0577200168813313,0.00987532783830427,"tpr_discount_byppg",1.15140740037082,0.175514218564122,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM56CWBEYOND","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_ROM","CW BEYOND 03OZ 6CT",0.931212343846666,0.0577200168813313,0.00987532783830427,"ACV_Feat_Only",2.79251591763189,0.175514218564122,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM56CWBEYOND","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_ROM","CW BEYOND 03OZ 6CT",0.931212343846666,0.0577200168813313,0.00987532783830427,"ACV_Selling",10,0.175514218564122,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM56CWBEYOND","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_ROM","CW BEYOND 03OZ 6CT",0.931212343846666,0.0577200168813313,0.00987532783830427,"category_trend",-0.775622843183082,0.175514218564122,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM56CWBEYOND","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_ROM","CW BEYOND 03OZ 6CT",0.931212343846666,0.0577200168813313,0.00987532783830427,"tpr_discount_byppg_lag1",-1.33873720694943,0.175514218564122,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM56CWBEYOND","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_ROM","CW BEYOND 03OZ 6CT",0.931212343846666,0.0577200168813313,0.00987532783830427,"tpr_discount_byppg_lag2",-1.65508299317204,0.175514218564122,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM56CWBEYOND","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_ROM","CW BEYOND 03OZ 6CT",0.931212343846666,0.0577200168813313,0.00987532783830427,"monthno",-0.0168607526323991,0.175514218564122,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM56CWBEYOND","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_Retailer","CW BEYOND 03OZ 6CT",0.816189389120028,0.0498362288535498,0.0087105094594733,"wk_sold_median_base_price_byppg_log",-0.73166932857126,0.152999207903928,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM56CWBEYOND","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_Retailer","CW BEYOND 03OZ 6CT",0.816189389120028,0.0498362288535498,0.0087105094594733,"tpr_discount_byppg",2.76417262431264,0.152999207903928,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM56CWBEYOND","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_Retailer","CW BEYOND 03OZ 6CT",0.816189389120028,0.0498362288535498,0.0087105094594733,"ACV_Selling",10,0.152999207903928,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM56CWBEYOND","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CW BEYOND 03OZ 6CT"
"ITEM56CWBEYOND","Wet Cat","NPP","ITEM56CWBEYOND_Retailer","CW BEYOND 03OZ 6CT",0.816189389120028,0.0498362288535498,0.0087105094594733,"tpr_discount_byppg_lag1",-1.52192368072308,0.152999207903928,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM56CWBEYOND","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CW BEYOND 03OZ 6CT"
"ITEM58CWBLUEWILDERNESS","Wet Cat","NPP","ITEM38CWFANCYFEASTBROTHS_Retailer","CW FANCY FEAST BROTHS 01.4OZ",0.88570801148436,0,0,"ITEM58CWBLUEWILDERNESS_Retailer_PromotedDiscount",-0.231829464543392,0.0486351824911694,1.00008778298716,"No Change",-0.847595696705929,0.629782608965865,"No Change",2.19939706853987,0.193115681769768,"1st Pass","No Change",2,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM38CWFANCYFEASTBROTHS","Retailer","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","CW BLUE WILDERNESS 03OZ"
"ITEM58CWBLUEWILDERNESS","Wet Cat","NPP","ITEM41CWFANCYFEASTAPPTZRS_Retailer","CW FANCY FEAST APPTZRS 01.1OZ",0.941176980814229,0,0,"ITEM58CWBLUEWILDERNESS_Retailer_PromotedDiscount",-0.288218827495234,0.0619945364064298,1.0000457314461,"No Change",-0.372792536035284,0.358061503870666,"No Change",4.54590545414629,0.0413042750277975,"1st Pass","No Change",2,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM41CWFANCYFEASTAPPTZRS","Retailer","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","CW BLUE WILDERNESS 03OZ"
"ITEM59CWMEOWMIXSMPLSRV","Wet Cat","NPP","ITEM144CWMERRICKPURRFECTBISTRO_ROM","CW MERRICK PURRFECT BISTRO 05.5OZ",0.475780101467835,0.488826270018408,0.101160853025465,"ITEM59CWMEOWMIXSMPLSRV_ROM_PromotedDiscount",-0.780690719278805,0.755277361990054,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM144CWMERRICKPURRFECTBISTRO","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","CW MEOW MIX SMPL SRV 01.3OZ 24CT"
"ITEM59CWMEOWMIXSMPLSRV","Wet Cat","NPP","ITEM26CWBEYONDSIMPORGS_ROM","CW BEYOND SIMP ORGS 03OZ",0.873852453837633,1.2615454869333,0.177531053907666,"ITEM59CWMEOWMIXSMPLSRV_ROM_PromotedDiscount",-2.85905477147484,1.16412873586729,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM26CWBEYONDSIMPORGS","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","CW MEOW MIX SMPL SRV 01.3OZ 24CT"
"ITEM59CWMEOWMIXSMPLSRV","Wet Cat","NPP","ITEM15CWFRISKIES_Retailer","CW FRISKIES 03OZ 12CT",0.941095865527359,0.703569585241182,0.0917925502003727,"ITEM59CWMEOWMIXSMPLSRV_ROM_PromotedDiscount",-2.32954931622109,0.995667483966833,NA,NA,NA,NA,"Brand in Retailer",2.28881912514713,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM15CWFRISKIES","ROM","Promoted Discount",NA,NA,NA,NA,3,NA,"CB_Comp_TPR_3","CW MEOW MIX SMPL SRV 01.3OZ 24CT"
"ITEM60008CWPURINAONETRUINST","Wet Cat","NPP","ITEM60008CWPURINAONETRUINST_ROM","CW PURINA ONE TRU INST 03OZ 12CT",0.640594883776988,1.06379944368635,0.212221033593205,"wk_sold_median_base_price_byppg_log",-2.5,2.17297992295287,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60008CWPURINAONETRUINST","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CW PURINA ONE TRU INST 03OZ 12CT"
"ITEM60008CWPURINAONETRUINST","Wet Cat","NPP","ITEM60008CWPURINAONETRUINST_ROM","CW PURINA ONE TRU INST 03OZ 12CT",0.640594883776988,1.06379944368635,0.212221033593205,"ACV_Feat_Only",10,2.17297992295287,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60008CWPURINAONETRUINST","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CW PURINA ONE TRU INST 03OZ 12CT"
"ITEM60008CWPURINAONETRUINST","Wet Cat","NPP","ITEM60008CWPURINAONETRUINST_ROM","CW PURINA ONE TRU INST 03OZ 12CT",0.640594883776988,1.06379944368635,0.212221033593205,"ACV_Disp_Only",10,2.17297992295287,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60008CWPURINAONETRUINST","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CW PURINA ONE TRU INST 03OZ 12CT"
"ITEM60008CWPURINAONETRUINST","Wet Cat","NPP","ITEM60008CWPURINAONETRUINST_ROM","CW PURINA ONE TRU INST 03OZ 12CT",0.640594883776988,1.06379944368635,0.212221033593205,"ACV_Selling",10,2.17297992295287,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60008CWPURINAONETRUINST","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CW PURINA ONE TRU INST 03OZ 12CT"
"ITEM60008CWPURINAONETRUINST","Wet Cat","NPP","ITEM60008CWPURINAONETRUINST_ROM","CW PURINA ONE TRU INST 03OZ 12CT",0.640594883776988,1.06379944368635,0.212221033593205,"category_trend",-1.50038367136155,2.17297992295287,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60008CWPURINAONETRUINST","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CW PURINA ONE TRU INST 03OZ 12CT"
"ITEM60008CWPURINAONETRUINST","Wet Cat","NPP","ITEM60008CWPURINAONETRUINST_ROM","CW PURINA ONE TRU INST 03OZ 12CT",0.640594883776988,1.06379944368635,0.212221033593205,"tpr_discount_byppg_lag1",-5.17161239707075,2.17297992295287,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60008CWPURINAONETRUINST","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CW PURINA ONE TRU INST 03OZ 12CT"
"ITEM60009CWFANCYFEASTML","Wet Cat","NPP","ITEM60009CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ  12CT",0.833149076212747,0,0,"wk_sold_median_base_price_byppg_log",-0.638957379552493,0.0961587587786837,1.00014730526012,"No Change",-0.639572192464708,0.116044230807539,"",NA,NA,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60009CWFANCYFEASTML","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CW FANCY FEAST ML 03OZ  12CT"
"ITEM60009CWFANCYFEASTML","Wet Cat","NPP","ITEM60009CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ  12CT",0.833149076212747,0,0,"ACV_Feat_Only",0.368758175866517,0.0961587587786837,0.999988726503804,"No Change",-0.639572192464708,0.116044230807539,"",NA,NA,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60009CWFANCYFEASTML","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CW FANCY FEAST ML 03OZ  12CT"
"ITEM60009CWFANCYFEASTML","Wet Cat","NPP","ITEM60009CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ  12CT",0.833149076212747,0,0,"ACV_Disp_Only",6.88284416585207,0.0961587587786837,0.999879594063107,"No Change",-0.639572192464708,0.116044230807539,"",NA,NA,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60009CWFANCYFEASTML","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CW FANCY FEAST ML 03OZ  12CT"
"ITEM60009CWFANCYFEASTML","Wet Cat","NPP","ITEM60009CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ  12CT",0.833149076212747,0,0,"ACV_Selling",5.33220916997397,0.0961587587786837,1.00011179739833,"No Change",-0.639572192464708,0.116044230807539,"",NA,NA,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60009CWFANCYFEASTML","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CW FANCY FEAST ML 03OZ  12CT"
"ITEM60009CWFANCYFEASTML","Wet Cat","NPP","ITEM60009CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ  12CT",0.833149076212747,0,0,"flag_qtr3",0.117153885539124,0.0961587587786837,0.999897610635793,"No Change",-0.639572192464708,0.116044230807539,"",NA,NA,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60009CWFANCYFEASTML","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CW FANCY FEAST ML 03OZ  12CT"
"ITEM60009CWFANCYFEASTML","Wet Cat","NPP","ITEM60009CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ  12CT",0.833149076212747,0,0,"flag_qtr4",0.0262040612237177,0.0961587587786837,1.00004891456326,"No Change",-0.639572192464708,0.116044230807539,"",NA,NA,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60009CWFANCYFEASTML","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CW FANCY FEAST ML 03OZ  12CT"
"ITEM60009CWFANCYFEASTML","Wet Cat","NPP","ITEM60009CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ  12CT",0.833149076212747,0,0,"category_trend",1.14517837064502,0.0961587587786837,1.00022704025584,"No Change",-0.639572192464708,0.116044230807539,"",NA,NA,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60009CWFANCYFEASTML","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CW FANCY FEAST ML 03OZ  12CT"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ",0.971058589075782,0,0,"tpr_discount_byppg",1.52133925333435,0.10500772477414,1.00003228822354,"",NA,NA,"No Change",1.52460019075914,0.0923226104505977,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60056CWFRISKIESPREMIUM","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ",0.971058589075782,0,0,"ACV_Disp_Only",10.308120233028,0.10500772477414,0.999902824139881,"",NA,NA,"No Change",1.52460019075914,0.0923226104505977,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60056CWFRISKIESPREMIUM","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ",0.971058589075782,0,0,"ACV_Selling",6.49331197889513,0.10500772477414,1.00018068704542,"",NA,NA,"No Change",1.52460019075914,0.0923226104505977,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60056CWFRISKIESPREMIUM","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ",0.971058589075782,0,0,"flag_qtr3",-0.19201328950988,0.10500772477414,1.00033133846242,"",NA,NA,"No Change",1.52460019075914,0.0923226104505977,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60056CWFRISKIESPREMIUM","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ",0.971058589075782,0,0,"flag_qtr4",-0.275638737621946,0.10500772477414,1.00032484389152,"",NA,NA,"No Change",1.52460019075914,0.0923226104505977,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60056CWFRISKIESPREMIUM","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ",0.971058589075782,0,0,"monthno",0.0103710131458412,0.10500772477414,1.00059991439872,"",NA,NA,"No Change",1.52460019075914,0.0923226104505977,"1st Pass","No Change",2,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60056CWFRISKIESPREMIUM","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ",0.845155677629746,0,0,"wk_sold_median_base_price_byppg_log",-0.144351687050289,0.380707864905093,0.999960491162434,"Brand in Retailer",-1.06521362324714,0.960341605293681,"No Change",0.906169029326413,0.215989895945758,"2nd Pass","Zero EDLP elasticity from 1st pass",2,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM60056CWFRISKIESPREMIUM","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ",0.845155677629746,0,0,"tpr_discount_byppg",0.876593100690708,0.380707864905093,0.999970510018535,"Brand in Retailer",-1.06521362324714,0.960341605293681,"No Change",0.906169029326413,0.215989895945758,"2nd Pass","Zero EDLP elasticity from 1st pass",2,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM60056CWFRISKIESPREMIUM","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ",0.845155677629746,0,0,"ACV_Feat_Only",5.69525630008209,0.380707864905093,1.00002329050688,"Brand in Retailer",-1.06521362324714,0.960341605293681,"No Change",0.906169029326413,0.215989895945758,"2nd Pass","Zero EDLP elasticity from 1st pass",2,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM60056CWFRISKIESPREMIUM","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ",0.845155677629746,0,0,"ACV_Selling",4.81504246698429,0.380707864905093,0.99999620543842,"Brand in Retailer",-1.06521362324714,0.960341605293681,"No Change",0.906169029326413,0.215989895945758,"2nd Pass","Zero EDLP elasticity from 1st pass",2,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM60056CWFRISKIESPREMIUM","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ",0.845155677629746,0,0,"tpr_discount_byppg_lag1",-1.11748541383997,0.380707864905093,1.00000222915203,"Brand in Retailer",-1.06521362324714,0.960341605293681,"No Change",0.906169029326413,0.215989895945758,"2nd Pass","Zero EDLP elasticity from 1st pass",2,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM60056CWFRISKIESPREMIUM","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60056CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60056CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ",0.845155677629746,0,0,"tpr_discount_byppg_lag2",-0.331928087574373,0.380707864905093,1.00007938457425,"Brand in Retailer",-1.06521362324714,0.960341605293681,"No Change",0.906169029326413,0.215989895945758,"2nd Pass","Zero EDLP elasticity from 1st pass",2,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM60056CWFRISKIESPREMIUM","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CW FRISKIES PREMIUM 03.5OZ"
"ITEM60084CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60084CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ 24CT",0.855485796025999,0.368515710242566,0.0366283819908509,"tpr_discount_byppg",4.86955737230816,0.566632775082792,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60084CWFRISKIESPREMIUM","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CW FRISKIES PREMIUM 03.5OZ 24CT"
"ITEM60084CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60084CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ 24CT",0.855485796025999,0.368515710242566,0.0366283819908509,"ACV_Feat_Only",10,0.566632775082792,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60084CWFRISKIESPREMIUM","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CW FRISKIES PREMIUM 03.5OZ 24CT"
"ITEM60084CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60084CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ 24CT",0.855485796025999,0.368515710242566,0.0366283819908509,"tpr_discount_byppg_lag1",-0.313439497193921,0.566632775082792,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60084CWFRISKIESPREMIUM","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CW FRISKIES PREMIUM 03.5OZ 24CT"
"ITEM60084CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60084CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ 24CT",0.855485796025999,0.368515710242566,0.0366283819908509,"tpr_discount_byppg_lag2",-0.755571787709487,0.566632775082792,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60084CWFRISKIESPREMIUM","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CW FRISKIES PREMIUM 03.5OZ 24CT"
"ITEM60084CWFRISKIESPREMIUM","Wet Cat","NPP","ITEM60084CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ 24CT",0.855485796025999,0.368515710242566,0.0366283819908509,"monthno",-0.166575638853494,0.566632775082792,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM60084CWFRISKIESPREMIUM","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CW FRISKIES PREMIUM 03.5OZ 24CT"
