"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM813DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","ROM","BJs",2,"Dog Chow Line"
"ITEM814DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 01LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM820DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 48-55LB","NPP","Retailer","BJs",2,"Dog Chow Line"
"ITEM820DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 48-55LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM829DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","Retailer","BJs",1,"Purina One"
"ITEM829DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","ROM","BJs",2,"Purina One"
"ITEM82CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 12CT","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM833DDBELLA","Dry Dog","DD BELLA 12LB","NPP","ROM","BJs",1,"Bella"
"ITEM834DDPROPLANSPORTPERFORM","Dry Dog","DD PRO PLAN SPORT PERFORM 37.5LB","NPP","ROM","BJs",1,"Pro Plan"
"ITEM836DDBEYONDSMP","Dry Dog","DD BEYOND SMP9 14.5-15.5LB","NPP","ROM","BJs",1,"Beyond"
"ITEM838DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 18.5-20LB","NPP","ROM","BJs",2,"Dog Chow Line"
"ITEM83CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 40CT","NPP","ROM","BJs",2,"Friskies"
"ITEM840DDALPO","Dry Dog","DD ALPO 04LB","NPP","ROM","BJs",1,"Alpo"
"ITEM846DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 13LB","NPP","ROM","BJs",1,"Beyond"
"ITEM849DTBUSYCW","Dog Treats","DT BUSY CW 17-21OZ","NPP","ROM","BJs",2,"Busy"
"ITEM850DTBUSYCW","Dog Treats","DT BUSY CW 06.5-7OZ","NPP","ROM","BJs",2,"Busy"
"ITEM851DTBUSYCW","Dog Treats","DT BUSY CW 01.2-1.7OZ","NPP","ROM","BJs",1,"Busy"
"ITEM852DTBUSYCHEWNOLACW","Dog Treats","DT BUSY CHEWNOLA CW 04OZ","NPP","ROM","BJs",2,"Busy"
"ITEM853DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 03LB","NPP","ROM","BJs",1,"Purina One"
"ITEM853DTBUSYCWNOLACW","Dog Treats","DT BUSY CWNOLA CW 20OZ","NPP","ROM","BJs",2,"Busy"
"ITEM854DTBUSYTWISTSCW","Dog Treats","DT BUSY TWISTS CW 06.5OZ","NPP","ROM","BJs",1,"Busy"
"ITEM855DTBUSYWRAPSCW","Dog Treats","DT BUSY WRAPS CW 07.8OZ","NPP","ROM","BJs",1,"Busy"
"ITEM856DDPURINAONEML","Dry Dog","DD PURINA ONE ML 03LB","NPP","ROM","BJs",1,"Purina One"
"ITEM856DTBUSYRIBHIDECW","Dog Treats","DT BUSY RIB HIDE CW 17.5OZ","NPP","ROM","BJs",1,"Busy"
"ITEM857DTBUSYRIBHIDECW","Dog Treats","DT BUSY RIB HIDE CW 08.8OZ","NPP","ROM","BJs",2,"Busy"
"ITEM858DTBUSYROLLHIDECW","Dog Treats","DT BUSY ROLLHIDE CW 12OZ","NPP","ROM","BJs",2,"Busy"
"ITEM859DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 57LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM859DTBUSYROLLHIDECW","Dog Treats","DT BUSY ROLLHIDE CW 04-6OZ","NPP","ROM","BJs",2,"Busy"
"ITEM860DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 20.2-21OZ","NPP","ROM","BJs",2,"Busy"
"ITEM861DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 36OZ","NPP","ROM","BJs",2,"Busy"
"ITEM862DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 05.3-7OZ","NPP","ROM","BJs",2,"Busy"
"ITEM863DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 66OZ","NPP","Retailer","BJs",1,"Busy"
"ITEM863DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 66OZ","NPP","ROM","BJs",1,"Busy"
"ITEM866DTCNPGOODBUDDYMT","Dog Treats","DT C&P GOOD BUDDY MT 04.5-5OZ","NPP","ROM","BJs",1,"A/O Brand"
"ITEM867DTCNPORGANIXCR","Dog Treats","DT C&P ORGANIX CR 12OZ","NPP","ROM","BJs",1,"A/O Brand"
"ITEM868DTCNPPRISTINEMT","Dog Treats","DT C&P PRISTINE MT 04.5-5OZ","NPP","ROM","BJs",1,"A/O Brand"
"ITEM86CWFANCYFEASTNATURALSML","Wet Cat","CW FANCY FEAST NATURALS ML 03OZ","NPP","ROM","BJs",1,"Fancy Feast"
"ITEM871DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 13.5LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM87CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 10OZ","NPP","ROM","BJs",1,"Whisker Lickins"
"ITEM884DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 06LB","NPP","ROM","BJs",1,"Purina One"
"ITEM885DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 16.9OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM886DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 24.1OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM887DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 06.1-7.2OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM888CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 25LB","NPP","ROM","BJs",1,"Tidy Cats"
"ITEM888DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 01.1OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM889DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 15.5OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM889TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW PAIL 38LB","NPP","Retailer","BJs",2,"Tidy Cats"
"ITEM890DTDENTALIFEDT","Dog Treats","DT DENTALIFE DT 17.1-20.7OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM891DTDENTALIFEDT","Dog Treats","DT DENTALIFE DT 06.8-7.8OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM892DTDENTALIFEDT","Dog Treats","DT DENTALIFE DT 02.1OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM893DTDENTALIFEDT","Dog Treats","DT DENTALIFE DT 28.5OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM894DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 27.5LB","NPP","ROM","BJs",1,"Purina One"
"ITEM901DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 14LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM908DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 12LB","NPP","ROM","BJs",1,"Purina One"
"ITEM910TIDYCATSCLUMPNONLWBOX","Litter","CL TIDY CATS CLUMP NON-LW 40LB","NPP","Retailer","BJs",1,"Tidy Cats"
"ITEM910TIDYCATSCLUMPNONLWBOX","Litter","CL TIDY CATS CLUMP NON-LW 40LB","NPP","ROM","BJs",1,"Tidy Cats"
"ITEM913DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 40LB","NPP","ROM","BJs",1,"Purina One"
"ITEM914DDALPO","Dry Dog","DD ALPO 14LB","NPP","ROM","BJs",1,"Alpo"
"ITEM915DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 04LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM91CTBEYONDCR","Cat Treats","CT BEYOND CR 02.1OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM927DDBELLA","Dry Dog","DD BELLA 03LB","NPP","ROM","BJs",1,"Bella"
"ITEM928DTHONESTTODOGAOF","Dog Treats","DT HONEST TO DOG AOF","NPP","ROM","BJs",1,"Honest To Dog"
"ITEM932DTMERRICKBACKCOUNTRYCR","Dog Treats","DT MERRICK BACKCOUNTRY CR 10OZ+","NPP","ROM","BJs",1,"Merrick"
"ITEM934DTMERRICKFRSKSSDT","Dog Treats","DT MERRICK FRS KSS DT 05.5-6.5OZ","NPP","ROM","BJs",1,"Merrick"
"ITEM938CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","ROM","BJs",2,"Tidy Cats"
"ITEM940DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 036OZ","NPP","ROM","BJs",1,"Moist & Meaty"
"ITEM942DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 360OZ","NPP","Retailer","BJs",2,"Moist & Meaty"
"ITEM942DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 360OZ","NPP","ROM","BJs",1,"Moist & Meaty"
"ITEM949DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 12.5LB","NPP","ROM","BJs",1,"Purina One"
"ITEM957DDBENEFUL","Dry Dog","DD BENEFUL 48LB","NPP","Retailer","BJs",2,"Beneful"
"ITEM957DDBENEFUL","Dry Dog","DD BENEFUL 48LB","NPP","ROM","BJs",1,"Beneful"
"ITEM95CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ 12CT","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM960DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 15LB","NPP","ROM","BJs",2,"Purina One"
"ITEM962TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 52LB","NPP","ROM","BJs",1,"Tidy Cats"
"ITEM964DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 36LB","NPP","ROM","BJs",2,"Purina One"
"ITEM973DDPURINAONEML","Dry Dog","DD PURINA ONE ML 44LB","NPP","Retailer","BJs",2,"Purina One"
"ITEM973DDPURINAONEML","Dry Dog","DD PURINA ONE ML 44LB","NPP","ROM","BJs",1,"Purina One"
"ITEM978DDPURINAONEML","Dry Dog","DD PURINA ONE ML 40LB","NPP","ROM","BJs",2,"Purina One"
"ITEM97CWFANCYFEASTPURELY","Wet Cat","CW FANCY FEAST PURELY 02OZ","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM985DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 15LB","NPP","ROM","BJs",1,"Purina One"
