"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","WB_Comp_TPR_9","CB_Comp_RP_2","CB_Comp_TPR_3","CB_Comp_TPR_4"
"ITEM1228DDDOGCHOWLX_ROM","DD DOG CHOW LX 04LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,6.28825743095564,6.27830134232662,0,0,0,0,0.150757142857143,1.22900784007091,0,0,35,3429.85428571429,2738.35230174176,1,NA,NA,NA,NA,NA,NA,NA,691.501983972528,17195.2156504905,4315.13177808097,4315.13177808097,NA,NA,0,0,0,NA,17195.2156504905,2738.35230174176,NA,0,NA,NA,NA,NA,0,0,2738.35230174176,17195.2156504905,34.2825871096217,6.27786175709227,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1228DDDOGCHOWLX_ROM","DD DOG CHOW LX 04LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,5.71017381767154,5.67921946544748,0,0,0,0,0.137184615384615,1.12340761660337,0,0,31.9230769230769,3239.88861538462,2569.657903789,1,NA,NA,NA,NA,NA,NA,NA,670.230711595619,14583.274672886,3808.06725019096,3808.06725019096,NA,NA,0,0,0,NA,14618.3786064519,2575.88221388306,NA,0,NA,NA,NA,NA,NA,NA,2575.88221388306,14618.3786064519,112.72206097694,5.67501048522594,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1228DDDOGCHOWLX_ROM","DD DOG CHOW LX 04LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,5.45502670615229,5.42065883500859,0,0.00105153846153846,0,0,0.0984638461538462,1.07841114862628,0,0,28.9230769230769,1811.00276923077,1811.00276923077,1,NA,NA,NA,NA,NA,NA,NA,0,9793.96376923077,0,0,NA,NA,0,0,0,NA,13573.9808054021,2510.0596101136,NA,0,NA,NA,NA,NA,NA,NA,2510.0596101136,13573.9808054021,82.375810156436,5.4075484375253,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1228DDDOGCHOWLX_ROM","DD DOG CHOW LX 04LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,5.33312984440123,5.30148590007292,0,0.002295,0,0,0.150675,1.0387655015632,0,0,26,2210.11958333333,2125.02370505157,1,NA,NA,NA,NA,NA,NA,NA,85.0958782817608,11129.0949489011,437.186301098907,437.186301098907,NA,NA,0,0,0,NA,12880.9972530221,2453.4391816887,NA,0,NA,NA,NA,NA,NA,NA,2453.4391816887,12880.9972530221,215.116839369198,5.2500627652273,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1276DDMERRICKGRFR_ROM","DD MERRICK GR FR 22LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,67.4292627267253,67.8770439951012,0.0443089189753818,0.000127142857142857,0,0,0.00121428571428571,1.22900784007091,0.0373079306636155,0.0322102832825973,35,26.1559285714286,20.6551530908776,1,NA,NA,NA,NA,NA,NA,NA,5.50077548055097,1330.13981200333,351.564330853812,351.564330853812,NA,NA,0,0,0,NA,1622.50875133594,25.2787402939852,NA,0,NA,NA,NA,NA,NA,NA,25.2787402939852,1622.50875133594,81.7120436637646,67.3287480377296,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1276DDMERRICKGRFR_ROM","DD MERRICK GR FR 22LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,64.7165686757898,64.0610866785897,0,0,0,0,0.00117846153846154,1.12340761660337,0,0,31.9230769230769,28.8849230769231,23.8878925498729,1,NA,NA,NA,NA,NA,NA,NA,4.99703052705013,1510.12544715378,313.669014384677,313.669014384677,NA,NA,0,0,0,NA,1620.46994662473,25.5716839638833,NA,0,NA,NA,NA,NA,NA,NA,25.5716839638833,1620.46994662473,41.6823036244862,63.4443099895196,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1276DDMERRICKGRFR_ROM","DD MERRICK GR FR 22LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,62.7835318125428,61.4681903510515,0.0046939423521589,0.0000861538461538461,0,0,0.00141076923076923,1.07841114862628,0.0046939423521589,0.0046939423521589,28.9230769230769,27.4973076923077,23.200727153592,1,NA,NA,NA,NA,NA,NA,NA,4.29658053871572,1404.64682613461,259.255943096155,259.255943096155,NA,NA,0,0,0,NA,1599.21082848258,26.3873424743837,NA,0,NA,NA,NA,NA,NA,NA,26.3873424743837,1599.21082848258,64.996167546418,60.9307613689628,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1276DDMERRICKGRFR_ROM","DD MERRICK GR FR 22LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,60.2301213621153,59.3517620958906,0.00438100126727268,0,0,0,0.0012825,1.0387655015632,0.0112975330907275,0.0172849729700952,26,28.3099166666667,22.3178306163932,1,NA,NA,NA,NA,NA,NA,NA,5.99208605027347,1312.25379853888,351.511034794455,351.511034794455,NA,NA,0,0,0,NA,1572.8050162557,26.7780343644991,NA,0,NA,NA,NA,NA,NA,NA,26.7780343644991,1572.8050162557,42.6935793445497,59.0378091883073,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1277DDMERRICKGRFR_ROM","DD MERRICK GR FR 10LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,40.9933609716035,41.0184214529348,0.0101486306058089,0,0,0,0.00130392857142857,1.22900784007091,0.0101486306058089,0,35,31.9834285714286,10.9354661332874,1,18.2621505442384,NA,NA,NA,NA,NA,NA,21.0479624381411,434.011047307617,838.416738406669,838.416738406669,NA,NA,0,0,0,NA,500.47315231255,12.5619246900801,NA,0,NA,NA,NA,NA,NA,NA,12.5619246900801,500.47315231255,37.9856728345127,40.3907731897381,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1277DDMERRICKGRFR_ROM","DD MERRICK GR FR 10LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,41.6104412206492,41.4222248598841,0,0,0,0,0.00160615384615385,1.12340761660337,0,0,31.9230769230769,27.8223846153846,8.15779288440114,1,17.3988360010182,NA,NA,NA,NA,NA,NA,19.6645917309835,334.351117014124,805.975652216645,805.975652216645,NA,NA,0,0,0,NA,402.282935835129,9.81089471247827,NA,0,NA,NA,NA,NA,NA,NA,9.81089471247827,402.282935835129,18.3961509863178,41.0300729310237,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1277DDMERRICKGRFR_ROM","DD MERRICK GR FR 10LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,41.3465585234401,41.1144161745497,0,0,0,0,0.000749230769230769,1.07841114862628,0,0,28.9230769230769,17.6128461538462,3.01484462430525,1,15.4281312970371,NA,NA,NA,NA,NA,NA,14.5980015295409,122.047023822838,588.120976177162,588.120976177162,NA,NA,0,0,0,NA,320.124799962549,7.84909235888207,NA,0,NA,NA,NA,NA,NA,NA,7.84909235888207,320.124799962549,16.4334895399235,40.7819342056391,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1277DDMERRICKGRFR_ROM","DD MERRICK GR FR 10LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,41.4448176985347,41.4904121606352,0,0,0,0,0.0010825,1.0387655015632,0,0,26,25.32925,4.49090674355113,1,14.5576730694799,NA,NA,NA,NA,NA,NA,20.8383432564489,183.645681599899,855.548901733435,855.548901733435,NA,NA,0,0,0,NA,277.213453411708,6.75036782893712,NA,0,NA,NA,NA,NA,NA,NA,6.75036782893712,277.213453411708,11.9257231903538,41.0771604978942,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1278DDMERRICKGRFR_ROM","DD MERRICK GR FR 04LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,23.6120047540855,23.5990951493859,0.0219435120835197,0,0,0,0.000699285714285714,1.22900784007091,0.0149055975189052,0.0184803198385221,35,21.145,13.0232138039332,1,NA,NA,NA,NA,NA,NA,NA,8.12178619606681,295.432511532447,181.099274181839,181.099274181839,NA,NA,0,0,0,NA,407.38345042333,17.7950477553325,NA,0,NA,NA,NA,NA,NA,NA,17.7950477553325,407.38345042333,24.3728806949414,23.4534165624721,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1278DDMERRICKGRFR_ROM","DD MERRICK GR FR 04LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,21.6317908152441,21.6112058443014,0.0813417480384296,0.0000823076923076923,0,0,0.000787692307692308,1.12340761660337,0.103246977754793,0.104958641482693,31.9230769230769,27.0652307692308,18.0580582337831,1,NA,NA,NA,NA,NA,NA,NA,9.00717253544767,346.600979547939,169.581251221292,169.581251221292,NA,NA,0,0,0,NA,400.608598998643,20.4947969608116,NA,0,NA,NA,NA,NA,NA,NA,20.4947969608116,400.608598998643,76.5871246853549,21.4987008051255,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1278DDMERRICKGRFR_ROM","DD MERRICK GR FR 04LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,20.5440605643918,20.5440605643918,0.0824588763897108,0,0,0,0.000806923076923077,1.07841114862628,0.0605536466733473,0.0484042872353571,28.9230769230769,25.0223846153846,17.2102779362453,1,NA,NA,NA,NA,NA,NA,NA,7.81210667913931,319.294284105796,145.544638971127,145.544638971127,NA,NA,0,0,0,NA,388.103166258967,20.9320282293939,NA,0,NA,NA,NA,NA,NA,NA,20.9320282293939,388.103166258967,48.9799776852065,20.425235991269,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1278DDMERRICKGRFR_ROM","DD MERRICK GR FR 04LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,18.5755714541849,18.430726405969,0.00492208476952817,0,0,0,0.000829583333333333,1.0387655015632,0.0112352822799525,0.0312602522294888,26,32.7683333333333,15.9351910645284,1,NA,NA,NA,NA,NA,NA,NA,16.8331422688049,286.322745849167,301.6484208175,301.6484208175,NA,NA,0,0,0,NA,345.192781605809,19.123214527793,NA,0,NA,NA,NA,NA,NA,NA,19.123214527793,345.192781605809,17.2112826248054,18.1581148300424,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1280DDMERRICKLILPLTS_ROM","DD MERRICK LIL PLTS 12LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,48.4925900668433,48.49,0.0201195140873425,0,0,0,0.000357142857142857,1.22900784007091,0.0201195140873425,0.0342608280003236,35,1.92857142857143,1.71565859537642,1,NA,NA,NA,NA,NA,NA,NA,0.212912833195011,80.3179995755168,10.3241432816261,10.3241432816261,NA,NA,0,0,0,NA,122.713007785315,2.60186506752721,NA,0,NA,NA,NA,NA,NA,NA,2.60186506752721,122.713007785315,2.87757532386048,48.3171428571429,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1280DDMERRICKLILPLTS_ROM","DD MERRICK LIL PLTS 12LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,45.5284615384615,45.5284615384615,0.0260208770159126,0,0,0,0.000303846153846154,1.12340761660337,0.0298679255245103,0.0219750013846008,31.9230769230769,3.90284615384615,1.65930005044078,1,NA,NA,NA,NA,NA,NA,NA,2.24354610340538,71.0541738613124,87.5367492156107,87.5367492156107,NA,NA,0,0,0,NA,125.723860154239,2.86417782973426,NA,0,NA,NA,NA,NA,NA,NA,2.86417782973426,125.723860154239,18.6558176923077,45.4457692307692,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1280DDMERRICKLILPLTS_ROM","DD MERRICK LIL PLTS 12LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,42.9916960148285,42.99,0.0165690995716278,0,0,0,0.000175384615384615,1.07841114862628,0.0127220510630301,0.0053858679120368,28.9230769230769,2.35138461538462,1.25960624925825,1,NA,NA,NA,NA,NA,NA,NA,1.09177836612636,52.4576325882588,42.4592904886644,42.4592904886644,NA,NA,0,0,0,NA,127.95872137397,3.03932959625042,NA,0,NA,NA,NA,NA,NA,NA,3.03932959625042,127.95872137397,6.1724935681186,42.8742307692308,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1280DDMERRICKLILPLTS_ROM","DD MERRICK LIL PLTS 12LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,37.7466270114136,37.74,0,0,0,0,0.00015,1.0387655015632,0.00525667597849269,0.0179008590910456,26,0.833333333333333,0.833333333333333,1,NA,NA,NA,NA,NA,NA,NA,0,31.825,0,0,NA,NA,0,0,0,NA,133.087628192467,3.53593652351385,NA,0,NA,NA,NA,NA,NA,NA,3.53593652351385,133.087628192467,0.00654782589325838,37.74,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1282DDMOISTANDMEATYHIPROTEIN_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,7.72334792909901,7.65088120474625,0,0,0.000110714285714286,0,0.101369642857143,1.22900784007091,0,0,35,1537.93271428571,1393.0005127303,1,NA,NA,NA,0.00371363038089251,NA,NA,NA,144.932201555414,10653.0403438642,1107.61501327861,1107.61501327861,NA,NA,0,0,0,NA,10680.9477032066,1396.63627280996,NA,0,NA,NA,NA,NA,NA,NA,1396.63627280996,10680.9477032066,117.930498818998,7.64754566494691,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1282DDMOISTANDMEATYHIPROTEIN_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,7.71764352757469,7.66988885485243,0,0,0.00009,0,0.0939988461538462,1.12340761660337,0,0,31.9230769230769,1374.51630769231,1270.11470019058,1,NA,NA,NA,0.0330032211018207,NA,NA,NA,104.401607501727,9709.46155053588,797.994526387194,797.994526387194,NA,NA,0,0,0,NA,10185.0514385902,1332.4699490089,NA,0,NA,NA,NA,NA,NA,NA,1332.4699490089,10185.0514385902,107.791709875045,7.64428006767682,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1282DDMOISTANDMEATYHIPROTEIN_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,7.35745022891053,7.3434851198604,0,0,0.00004,0,0.0886353846153846,1.07841114862628,0,0,28.9230769230769,1186.86307692308,1177.09688720809,1,NA,NA,NA,0,NA,NA,NA,9.76618971498613,8646.44476442224,72.1316971162236,72.1316971162236,NA,NA,0,0,0,NA,9676.13976193643,1317.50541963903,NA,0,NA,NA,NA,NA,NA,NA,1317.50541963903,9676.13976193643,16.5983713699555,7.3434851198604,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1282DDMOISTANDMEATYHIPROTEIN_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,6.97600937230494,6.95345117583546,0,0,0.0000541666666666667,0,0.097695,1.0387655015632,0,0,26,1289.18233333333,1256.25866716682,1,NA,NA,NA,0,NA,NA,NA,32.9236661665108,8731.49203825045,226.767461749546,226.767461749546,NA,NA,0,0,0,NA,8899.29873875999,1280.33391958195,NA,0,NA,NA,NA,NA,NA,NA,1280.33391958195,8899.29873875999,34.3142906192089,6.94999645140024,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1316DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 17-18LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,33.3860272755233,33.3745958925802,0.00522799095182469,0,0.0000407142857142857,0,0.00563035714285714,1.22900784007091,0.00522799095182469,0.00522799095182469,35,182.274,166.254394794396,1,NA,NA,NA,NA,NA,NA,NA,16.0196052056043,5466.6713683361,543.83256023533,543.83256023533,NA,NA,0,0,0,NA,5809.60564147912,176.704411923324,NA,0,NA,NA,NA,NA,NA,NA,176.704411923324,5809.60564147912,84.1890438918407,33.0547745263536,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1316DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 17-18LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,32.15123531664,32.2109576837427,0.00459777591727996,0,0,0,0.00547538461538462,1.12340761660337,0.00459777591727996,0.00459777591727996,31.9230769230769,158.517076923077,158.341841939079,1,NA,NA,NA,NA,NA,NA,NA,0.175234983998387,5020.26613861303,5.5049383100472,5.5049383100472,NA,NA,0,0,0,NA,5627.11983895495,177.599546807824,NA,0,NA,NA,NA,NA,NA,NA,177.599546807824,5627.11983895495,72.3869257170244,31.8341504125723,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1316DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 17-18LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,29.7662855905956,29.0013429587109,0,0.000106923076923077,0.000197692307692308,0,0.00578153846153846,1.07841114862628,0,0.00827296443950854,28.9230769230769,213.999615384615,174.314635937202,1,NA,NA,NA,NA,NA,NA,NA,39.6849794474135,5027.03310269249,1148.54851269213,1148.54851269213,NA,NA,0,0,0,NA,5197.38978519726,180.287869072343,NA,0,NA,NA,NA,NA,NA,NA,180.287869072343,5197.38978519726,176.591734412241,28.8304014457109,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1316DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 17-18LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,30.5290124586627,30.3483256188055,0.0362123827827528,0,0.000231666666666667,0,0.0052525,1.0387655015632,0.0362123827827528,0.0272500046399519,26,167.675083333333,161.670084585571,1,NA,NA,NA,NA,NA,NA,NA,6.00499874776192,4698.76685045203,179.435232881302,179.435232881302,NA,NA,0,0,0,NA,5182.63604533495,178.558207548475,NA,0,NA,NA,NA,NA,NA,NA,178.558207548475,5182.63604533495,236.549629295218,30.1422009023412,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1317DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 16-18LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,34.7899328564536,34.8905503857163,0.0134795593553668,0,0.0000535714285714286,0,0.00519464285714286,1.22900784007091,0.0134795593553668,0.0206405468585797,35,227.230142857143,202.551822793711,1,NA,NA,NA,NA,NA,NA,NA,24.678320063432,6881.61774512658,842.816397730568,842.816397730568,NA,NA,0,0,0,NA,6946.75064518053,204.485520785074,NA,0,NA,NA,NA,NA,NA,NA,204.485520785074,6946.75064518053,177.274864716399,34.4537383215151,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1317DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 16-18LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,35.1580500207897,35.3606238674413,0.0141346263923893,0,0,0,0.00476923076923077,1.12340761660337,0.0141346263923893,0.00642279369662165,31.9230769230769,201.998153846154,181.953929641053,1,NA,NA,NA,NA,NA,NA,NA,20.0442242051013,6222.27699181543,702.379700492261,702.379700492261,NA,NA,0,0,0,NA,6474.43139964069,189.454541698116,NA,0,NA,NA,NA,NA,NA,NA,189.454541698116,6474.43139964069,181.13176657821,34.7020277299409,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1317DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 16-18LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,32.5706864876999,32.1681422425788,0.0241570528312738,0.0000869230769230769,0.000255384615384615,0,0.00479692307692308,1.07841114862628,0.0241570528312738,0.0241570528312738,28.9230769230769,176.474769230769,167.499238877357,1,NA,NA,NA,NA,NA,NA,NA,8.97553035341269,5234.0121548606,271.742152831711,271.742152831711,NA,NA,0,0,0,NA,5532.82306296636,176.845154983292,NA,0,NA,NA,NA,NA,NA,NA,176.845154983292,5532.82306296636,241.938527546804,32.0993876046948,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1317DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 16-18LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,32.268133924991,31.5337566066769,0,0,0.0000458333333333333,0,0.00520666666666667,1.0387655015632,0,0,26,157.429,151.489897450713,1,NA,NA,NA,NA,NA,NA,NA,5.93910254928733,4741.24937579405,189.111290872614,189.111290872614,NA,NA,0,0,0,NA,5055.57583250671,161.694961568092,NA,0,NA,NA,NA,NA,NA,NA,161.694961568092,5055.57583250671,159.359262516143,31.245838343883,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1318DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 04-6LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,18.4874829840331,18.8193612688965,0.0621181435900999,0,0,0,0.00646928571428571,1.22900784007091,0.066249610294482,0.066249610294482,35,230.711571428571,208.481201619279,1,NA,NA,NA,NA,NA,NA,NA,22.2303698092921,3673.79027195359,411.917585189267,411.917585189267,NA,NA,0,0,0,NA,3881.80205506374,220.596508836631,NA,0,NA,NA,NA,NA,NA,NA,220.596508836631,3881.80205506374,187.396705801609,18.7614081699984,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1318DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 04-6LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,18.4807630884573,18.4205833931661,0.00867094255862384,0,0.000416153846153846,0,0.00699,1.12340761660337,0.00422167072313552,0.00422167072313552,31.9230769230769,229.832230769231,208.22341383274,1,NA,NA,NA,NA,NA,NA,NA,21.6088169364903,3763.55748379294,397.496131591676,397.496131591676,NA,NA,0,0,0,NA,3901.0752689131,215.980345816679,NA,0,NA,NA,NA,NA,NA,NA,215.980345816679,3901.0752689131,89.700432359789,18.2227222988928,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1318DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 04-6LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,15.5758971861528,15.5247508136884,0.0208204433005531,0.000133076923076923,0.00007,0,0.00671961538461538,1.07841114862628,0.0208204433005531,0.0208204433005531,28.9230769230769,246.815,195.348311164097,1,NA,NA,NA,NA,NA,NA,NA,51.4666888359027,2945.82329367645,787.442629400469,787.442629400469,NA,NA,0,0,0,NA,3043.2900165359,201.999535844596,NA,0,NA,NA,NA,NA,NA,NA,201.999535844596,3043.2900165359,114.305574392835,15.3845053742461,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1318DDPROPLANSPECIALIZED_ROM","DD PRO PLAN SPECIALIZED 04-6LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,15.4826791409571,15.7054958825951,0.0412846836524902,0,0.0000358333333333333,0,0.00683166666666667,1.0387655015632,0.0502817497902869,0.0569694908725399,26,193.754416666667,174.300029015152,1,NA,NA,NA,NA,NA,NA,NA,19.4543876515144,2612.75511609628,295.033717237054,295.033717237054,NA,NA,0,0,0,NA,2803.59930628085,187.192705186617,NA,0,NA,NA,NA,NA,NA,NA,187.192705186617,2803.59930628085,92.4271264677487,15.6317370208773,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
