"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross","Within","Within_non_normalised","Cross_non_normalised","true_lift_doll","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_TPR_2","CB_Comp_RP_2","CB_Comp_TPR_3","WB_Comp_RP_6","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","CB_Comp_RP_3","WB_Comp_Interaction_RP_1"
"ITEM9CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.44047679075471,1.44047679075471,0,0,0,0,0.09796,1.21638209634013,0,0,35,2223.21906370713,2223.21906370713,1,0.867484418557718,NA,NA,NA,0,3202.49546203354,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.44047679075471,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM9CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.44047679075471,1.44047679075471,0,0,0,0,0.09796,1.22212051816816,0,0,31.9230769230769,2223.21906370713,2223.21906370713,1,0.867484418557718,NA,NA,NA,0,3202.49546203354,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.44047679075471,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM9CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.44047679075471,1.44047679075471,0,0,0,0,0.09796,1.12188198842848,0,0,28.9230769230769,2223.21906370713,2223.21906370713,1,0.867484418557718,NA,NA,NA,0,3202.49546203354,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.44047679075471,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM9CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.44047679075471,1.44047679075471,0,0,0,0,0.09796,1.05491663108577,0,0,26,2223.21906370713,2223.21906370713,1,0.867484418557718,NA,NA,NA,0,3202.49546203354,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.44047679075471,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107PURINAONETRUINST_Retailer","DW PURINA ONE TRU INST 13OZ","Wet Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,2229.42857142857,0,NA,2.15117003367003,2.15117003367003,0,0,0,0,0.46306,1.15708266155396,0,0,35,198.160573592096,174.243162379722,2,NA,NA,NA,NA,23.9174112123746,374.826669483158,51.4064986723212,372.773140473283,0,222.583538501379,372.773140473283,150.164137900849,150.164137900849,NA,NA,0,0,51.4064986723212,0.0439196107026832,2.15094851705969,"2022-12-31",NA,1.27942265795207,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107PURINAONETRUINST_Retailer","DW PURINA ONE TRU INST 13OZ","Wet Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,2448,0,NA,2.15117003367003,2.15117003367003,0,0,0,0,0.46306,1.16064430569467,0,0,31.9230769230769,198.390687355464,198.390687355464,2,NA,NA,NA,NA,0,425.504810902007,0,835.270464257964,0,258.945411177832,835.270464257964,573.929937712749,573.929937712749,NA,NA,0,0,0,1.26729069626692,2.14479149357943,"2022-09-24",NA,1.32723290598291,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107PURINAONETRUINST_Retailer","DW PURINA ONE TRU INST 13OZ","Wet Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,2432.30769230769,0,NA,2.15117003367003,2.15117003367003,0,0,0,0,0.46306,1.09974228341096,0,0,28.9230769230769,198.345846082782,198.345846082782,2,NA,NA,NA,NA,0,425.646693095154,0,664.50653408913,0,255.877605851253,664.50653408913,407.251214623064,407.251214623064,NA,NA,0,0,0,1.02894730105481,2.14599069784529,"2022-06-25",NA,1.3178064516129,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107PURINAONETRUINST_Retailer","DW PURINA ONE TRU INST 13OZ","Wet Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,2295,0,NA,2.15117003367003,2.15117003367003,0,0,0,0,0.46306,1.06925005816652,0,0,26,198.32685572242,198.32685572242,2,NA,NA,NA,NA,0,425.706550007437,0,471.342615740741,0,232.45218208655,471.342615740741,237.861843456192,237.861843456192,NA,NA,0,0,0,0.928238894632476,2.14649582918845,"2022-03-26",NA,1.16608641975309,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107PURINAONETRUINST_ROM","DW PURINA ONE TRU INST 13OZ","Wet Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.29364199871549,2.29364199871549,0,0,0,0,0.48866,1.15708266155396,0,0,35,9988.91173955942,9988.91173955942,2,NA,NA,NA,NA,0,22910.9874873157,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.29364199871549,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107PURINAONETRUINST_ROM","DW PURINA ONE TRU INST 13OZ","Wet Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.29364199871549,2.29364199871549,0,0,0,0,0.48866,1.16064430569467,0,0,31.9230769230769,9476.53225271718,9476.53225271718,2,NA,NA,NA,NA,0,21735.772377014,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.29364199871549,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107PURINAONETRUINST_ROM","DW PURINA ONE TRU INST 13OZ","Wet Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.29364199871549,2.29364199871549,0,0,0,0,0.48866,1.09974228341096,0,0,28.9230769230769,9943.65424243807,9943.65424243807,2,NA,NA,NA,NA,0,22807.1829911614,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.29364199871549,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM107PURINAONETRUINST_ROM","DW PURINA ONE TRU INST 13OZ","Wet Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.29364199871549,2.29364199871549,0,0,0,0,0.48866,1.06925005816652,0,0,26,9771.97258584888,9771.97258584888,2,NA,NA,NA,NA,0,22413.4067331994,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.29364199871549,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15PURINAONE_Retailer","DW PURINA ONE 13OZ 06CT","Wet Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,1479,0,NA,12.3484,12.3484,0,0,0,0,0.463135,1.15708266155396,0,0,35,98.3727622420956,94.5174820864732,2,NA,NA,NA,NA,3.8552801556224,1167.11164384256,46.7047642516859,294.528626264608,0,233.919594016718,294.528626264608,60.4654992574625,60.4654992574625,NA,NA,0,0,46.7047642516859,0.929809176045381,12.3389573984417,"2022-12-31",NA,2.48566502463054,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15PURINAONE_Retailer","DW PURINA ONE 13OZ 06CT","Wet Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,1773.23076923077,0,NA,12.3484,12.3484,0,0,0,0,0.463135,1.16064430569467,0,0,31.9230769230769,98.3896452014826,59.7787522565732,2,NA,NA,NA,NA,38.6108929449094,738.137169469292,475.29743928491,212.291668749311,0,143.890716605661,212.291668749311,68.0596452822007,68.0596452822007,NA,NA,0,0,475.29743928491,1.52008605178571,12.3329589108196,"2022-09-24",NA,2.53392330383481,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15PURINAONE_Retailer","DW PURINA ONE 13OZ 06CT","Wet Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,1655.53846153846,0,NA,12.3484,12.3484,0,0,0,0,0.463135,1.09974228341096,0,0,28.9230769230769,98.4232990822539,62.9257393384758,2,NA,NA,NA,NA,35.4975597437782,776.838528088348,435.841210724372,156.697278891044,0,136.355918199414,156.697278891044,20.2415242746191,20.2415242746191,NA,NA,0,0,435.841210724372,2.69052757458508,12.3211332508057,"2022-06-25",NA,2.38728278041074,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15PURINAONE_Retailer","DW PURINA ONE 13OZ 06CT","Wet Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,1224,0,NA,12.3484,12.3484,0,0,0,0,0.463135,1.06925005816652,0,0,26,98.3682093223897,90.6752491624485,2,NA,NA,NA,NA,7.69296015994113,1119.30662619723,94.6123986209992,258.234714285714,0,208.344329010282,258.234714285714,49.7181320470818,49.7181320470818,NA,NA,0,0,94.6123986209992,0.770971178363794,12.3405677101612,"2022-03-26",NA,2.30217592592593,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15PURINAONE_ROM","DW PURINA ONE 13OZ 06CT","Wet Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,11.7766762326144,11.7766762326144,0,0,0,0,0.525865,1.15708266155396,0,0,35,2626.9157304018,2626.9157304018,2,NA,NA,NA,NA,0,30936.3360473038,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.7766762326144,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15PURINAONE_ROM","DW PURINA ONE 13OZ 06CT","Wet Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,11.7766762326144,11.7766762326144,0,0,0,0,0.525865,1.16064430569467,0,0,31.9230769230769,2412.59490409059,2412.59490409059,2,NA,NA,NA,NA,0,28412.3490659303,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.7766762326144,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15PURINAONE_ROM","DW PURINA ONE 13OZ 06CT","Wet Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,11.7766762326144,11.7766762326144,0,0,0,0,0.525865,1.09974228341096,0,0,28.9230769230769,2227.1044147755,2227.1044147755,2,NA,NA,NA,NA,0,26227.8876290372,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.7766762326144,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15PURINAONE_ROM","DW PURINA ONE 13OZ 06CT","Wet Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,11.7766762326144,11.7766762326144,0,0,0,0,0.525865,1.06925005816652,0,0,26,2567.51015276675,2567.51015276675,2,NA,NA,NA,NA,0,30236.7357930844,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.7766762326144,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16BENEFUL_Retailer","DW BENEFUL 10OZ","Wet Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,2857.14285714286,0,NA,2.56904494382022,2.56904494382022,0,0,0,0,0.59317,1.15708266155396,0,0,35,500.026479033225,487.880221608131,2,NA,0,NA,NA,12.1462574250946,1253.23367219031,30.7772096759338,703.047037594795,0,694.659212811338,703.047037594795,8.38782478345698,8.38782478345698,NA,NA,0,0,30.7772096759338,0.579615870290264,2.56788595919728,"2022-12-31",NA,1.646205,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16BENEFUL_Retailer","DW BENEFUL 10OZ","Wet Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,3101.53846153846,0,NA,2.56904494382022,2.56904494382022,0,0,0,0,0.59317,1.16064430569467,0,0,31.9230769230769,452.270595260752,405.190420036993,2,NA,0,NA,NA,47.0801752237585,1040.95239988043,115.271071323826,563.027232268157,0,558.579552363648,563.027232268157,4.3625511405662,4.3625511405662,0,0,0,0,115.271071323826,5.68001478894077,2.5564942834184,"2022-09-24",NA,1.64542162698413,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16BENEFUL_Retailer","DW BENEFUL 10OZ","Wet Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,3421.53846153846,0,NA,2.56904494382022,2.56904494382022,0,0,0,0,0.59317,1.09974228341096,0,0,28.9230769230769,500.030526429053,445.68740130751,2,NA,0,NA,NA,54.3431251215436,1144.99096485343,138.937226144602,769.426526603702,0,708.330857573589,769.426526603702,61.0919556994205,61.0919556994205,0,0,0,0,138.937226144602,0.672704680288859,2.5676998663064,"2022-06-25",NA,1.6632059352518,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16BENEFUL_Retailer","DW BENEFUL 10OZ","Wet Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,2920,0,NA,2.56904494382022,2.56904494382022,0,0,0,0,0.59317,1.06925005816652,0,0,26,500.077955144829,465.777134355286,2,NA,0,NA,NA,34.3008207895433,1196.60239196252,86.3566360542376,966.94428011259,0,761.921671103148,966.94428011259,204.557521461929,204.557521461929,NA,NA,0,0,86.3566360542376,1.76371416402219,2.56551875784537,"2022-03-26",NA,1.63106164383562,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16BENEFUL_ROM","DW BENEFUL 10OZ","Wet Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.29516363047337,2.29516363047337,0,0,0,0,0.6921,1.15708266155396,0,0,35,21116.3968483072,21116.3968483072,2,NA,0,NA,NA,0,48465.5860528772,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.29516363047337,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16BENEFUL_ROM","DW BENEFUL 10OZ","Wet Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.29516363047337,2.29516363047337,0,0,0,0,0.6921,1.16064430569467,0,0,31.9230769230769,21940.2611543031,21940.2611543031,2,NA,0,NA,NA,0,50356.4894444441,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.29516363047337,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16BENEFUL_ROM","DW BENEFUL 10OZ","Wet Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.29516363047337,2.29516363047337,0,0,0,0,0.6921,1.09974228341096,0,0,28.9230769230769,20339.6629419007,20339.6629419007,2,NA,0,NA,NA,0,46682.8546403375,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.29516363047337,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16BENEFUL_ROM","DW BENEFUL 10OZ","Wet Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.29516363047337,2.29516363047337,0,0,0,0,0.6921,1.06925005816652,0,0,26,18624.8669783678,18624.8669783678,2,NA,0,NA,NA,0,42747.1173111543,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.29516363047337,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1BENEFULMEDLEYS_Retailer","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,1328,0,NA,2.6324,2.6324,0,0,0,0,0.46581,1.15708266155396,0,0,35,233.111667057723,226.487102804554,2,NA,0,NA,0,6.62456425316914,596.074310219732,17.3377719496074,445.337908163265,0,405.919151083608,445.337908163265,39.3965678662193,39.3965678662193,NA,NA,0,0,17.3377719496074,0.231070193410571,2.63140893496503,"2022-12-31",NA,1.82691265060241,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1BENEFULMEDLEYS_Retailer","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,1412.92307692308,0,NA,2.6324,2.6324,0,0,0,0,0.46581,1.16064430569467,0,0,31.9230769230769,233.119924461419,227.920900787442,2,NA,0,NA,0,5.19902367397707,599.552205765403,13.6859099193773,524.553124847375,0,412.434085234327,524.553124847375,111.989482606393,111.989482606393,NA,NA,0,0,13.6859099193773,0.426773467460694,2.63056968614196,"2022-09-24",NA,1.82882621951219,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1BENEFULMEDLEYS_Retailer","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,1688.61538461538,0,NA,2.6324,2.6324,0,0,0,0,0.46581,1.09974228341096,0,0,28.9230769230769,204.498525301936,204.498525301936,2,NA,0,NA,0,0,537.830368831962,0,443.232994505495,0,356.078452463809,443.232994505495,86.9580024835351,86.9580024835351,NA,NA,0,0,0,0.491549172855134,2.62999698025807,"2022-06-25",NA,1.765,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1BENEFULMEDLEYS_Retailer","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,1717.33333333333,0,NA,2.6324,2.6324,0,0,0,0,0.46581,1.06925005816652,0,0,26,233.146544379743,219.595656499972,2,NA,0,NA,0,13.5508878797707,577.006594235925,35.6713572547085,464.048698789322,0,365.867069861802,464.048698789322,97.7735316903396,97.7735316903396,NA,NA,0,0,35.6713572547085,1.05701193460122,2.62786769715371,"2022-03-26",NA,1.74525815217391,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1BENEFULMEDLEYS_ROM","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.55772973496053,2.55772973496053,0,0,0,0,0.605755,1.15708266155396,0,0,35,6225.34641649781,6225.34641649781,2,NA,NA,NA,NA,0,15922.7536399064,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.55772973496053,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1BENEFULMEDLEYS_ROM","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.55772973496053,2.55772973496053,0,0,0,0,0.605755,1.16064430569467,0,0,31.9230769230769,5929.90691068401,5929.90691068401,2,NA,NA,NA,NA,0,15167.0992310044,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.55772973496053,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1BENEFULMEDLEYS_ROM","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.55772973496053,2.55772973496053,0,0,0,0,0.605755,1.09974228341096,0,0,28.9230769230769,5763.63200781274,5763.63200781274,2,NA,NA,NA,NA,0,14741.8129677529,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.55772973496053,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1BENEFULMEDLEYS_ROM","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,2.55772973496053,2.55772973496053,0,0,0,0,0.605755,1.06925005816652,0,0,26,6047.04145942056,6047.04145942056,2,NA,NA,NA,NA,0,15466.6977492991,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,2.55772973496053,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM221BELLA_Retailer","DW BELLA 03.5OZ","Wet Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,2237.14285714286,0,NA,0.993636363636364,0.993636363636364,0,0,0,0,0.41842,1.15708266155396,0,0,35,113.540720655529,96.1517419214998,2,NA,NA,NA,0,17.3889787340289,95.5346805070673,17.029260349593,97.0882448979592,0,64.0211987545845,97.0882448979592,32.925596429913,32.925596429913,NA,NA,0,0,17.029260349593,0.254247940151333,0.991435311461158,"2022-12-31",NA,0.666666666666667,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM221BELLA_Retailer","DW BELLA 03.5OZ","Wet Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,2187.69230769231,0,NA,0.993636363636364,0.993636363636364,0,0,0,0,0.41842,1.16064430569467,0,0,31.9230769230769,117.912720049937,17.3533762164261,2,NA,NA,NA,0,100.559343833511,17.2429456405034,98.4803695700714,12.9721923076923,0,9.49256992263516,12.9721923076923,3.4715965865252,3.4715965865252,0,0,0,0,98.4803695700714,1.43905116631746,0.981497096723124,"2022-09-24",NA,0.662879746835443,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM221BELLA_Retailer","DW BELLA 03.5OZ","Wet Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,2132.30769230769,0,NA,0.993636363636364,0.993636363636364,0,0,0,0,0.41842,1.09974228341096,0,0,28.9230769230769,132.579257291608,105.645081949027,2,NA,NA,NA,0,26.9341753425818,104.93717302504,26.7489024250695,108.227509157509,0,69.332408870055,108.227509157509,38.8709570285558,38.8709570285558,NA,NA,0,0,26.7489024250695,0.0494956587342019,0.993260406966717,"2022-06-25",NA,0.658896103896104,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM221BELLA_Retailer","DW BELLA 03.5OZ","Wet Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,2122,0,NA,0.993636363636364,0.993636363636364,0,0,0,0,0.41842,1.06925005816652,0,0,26,126.084301978319,125.185274520594,2,NA,NA,NA,0,0.899027457725083,124.259650434145,0.893306373903197,134.149291498994,0,81.476989708956,134.149291498994,52.5703181716727,52.5703181716727,NA,NA,0,0,0.893306373903197,0.128990521317836,0.992612420135142,"2022-03-26",NA,0.651465598491989,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM221BELLA_ROM","DW BELLA 03.5OZ","Wet Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.00473565646359,1.00473565646359,0,0,0,0,0.41006,1.15708266155396,0,0,35,6370.11413828408,6370.11413828408,2,NA,NA,NA,NA,0,6400.28081047685,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.00473565646359,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM221BELLA_ROM","DW BELLA 03.5OZ","Wet Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.00473565646359,1.00473565646359,0,0,0,0,0.41006,1.16064430569467,0,0,31.9230769230769,6449.47907195816,6449.47907195816,2,NA,NA,NA,NA,0,6480.02158921207,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.00473565646359,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM221BELLA_ROM","DW BELLA 03.5OZ","Wet Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.00473565646359,1.00473565646359,0,0,0,0,0.41006,1.09974228341096,0,0,28.9230769230769,6936.25166304084,6936.25166304084,2,NA,NA,NA,NA,0,6969.09936806201,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.00473565646359,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM221BELLA_ROM","DW BELLA 03.5OZ","Wet Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.00473565646359,1.00473565646359,0,0,0,0,0.41006,1.06925005816652,0,0,26,6605.05288649045,6605.05288649045,2,NA,NA,NA,NA,0,6636.33214788472,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.00473565646359,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
