"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross","Within","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_TPR_2","CB_Comp_RP_2","CB_Comp_TPR_3","WB_Comp_RP_6","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","CB_Comp_RP_3","WB_Comp_Interaction_RP_1"
"ITEM7403CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.95537396884659,4.95602564102564,0.193307777870423,0,0,0,0.00540923076923077,1.18945046411301,0.193307777870423,0.172869859810222,31.9230769230769,13.1538461538462,11.8889580134264,1,NA,NA,NA,NA,1.26488814041974,42.2178062360988,4.7621937639012,4.7621937639012,0,0,0,0,0,0,84.4759410447614,22.7392184194071,NA,0,NA,NA,NA,NA,0,0,22.7392184194071,84.4759410447614,18.1475262277789,4.95153846153846,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7403CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.87577552102278,4.4974605693584,0.0128914459292792,0,0,0,0.00686923076923077,1.13684623568275,0.0308981802966436,0.0650633370227158,28.9230769230769,10.1538461538462,9.59690767346103,1,NA,NA,NA,NA,0.556938480385123,39.367673934168,1.94540298890888,1.94540298890888,0,0,0,0,0,0,92.6282086548024,21.460638305195,NA,0,NA,NA,NA,NA,0,0,21.460638305195,92.6282086548024,8.29986151505817,4.4974605693584,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7403CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,4.97191073141748,4.77773632588123,0.269987153071295,0,0,0,0.0263016666666667,1.07154773271434,0.250479857506651,0.213467604386739,26,114.916666666667,40.9997064059056,1,NA,NA,NA,NA,73.9169602607611,128.971482452438,224.754350880895,224.754350880895,0,0,0,0,0,0,128.971482452438,40.9997064059056,NA,0,NA,NA,NA,NA,0,0,40.9997064059056,128.971482452438,217.426281030431,4.77042986829916,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7421CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.72183846208485,3.69052604664478,0,0,0,0,0.00319321428571429,1.26020103023141,0,0,35,109.5,109.5,1,1.49055468476073,NA,NA,NA,0,401.693571428571,0,0,0,0,0,0,0,0,703.451647932677,191.86081466053,NA,0,NA,NA,NA,NA,0,0,191.86081466053,703.451647932677,5.78441984835362,3.66806303789133,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7421CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.74839280982968,3.73914275595241,0,0,0,0,0.00293884615384615,1.18945046411301,0,0,31.9230769230769,91.7692307692308,89.413277639165,1,1.52112629146528,NA,NA,NA,2.35595313006575,333.25449506143,8.79012032318517,8.79012032318517,0,0,0,0,0,0,396.735545698193,106.445564920861,NA,0,NA,NA,NA,NA,0,0,106.445564920861,396.735545698193,1.92518219526371,3.72789206490238,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7421CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.54455018429703,3.54206689501924,0,0,0,0,0.00238,1.13684623568275,0,0,28.9230769230769,72.5384615384615,53.6881989332287,1,1.48359602582235,NA,NA,NA,18.8502626052329,190.729178413866,65.0054369707494,65.0054369707494,0,0,0,0,0,0,204.558339501962,57.4165691542056,NA,0,NA,NA,NA,NA,0,0,57.4165691542056,204.558339501962,0.596507751419223,3.53652155904665,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7421CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.32056632316944,3.32056632316944,0,0,0,0,0.00279083333333333,1.07154773271434,0,0,26,93.3333333333333,30.7335528902922,1,1.41662559231229,NA,NA,NA,62.5997804430412,101.988572096405,206.220594570262,206.220594570262,0,0,0,0,0,0,101.988572096405,30.7335528902922,NA,0,NA,NA,NA,NA,0,0,30.7335528902922,101.988572096405,0.99860763992468,3.30948533044779,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7422CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.00017124464013,0.989798078752548,0,0,0,0,0.00524464285714286,1.26020103023141,0,0.00390200551857309,35,214.214285714286,209.745064375505,1,NA,NA,NA,NA,4.4692213387805,206.254514816418,4.3233423264388,4.3233423264388,0,0,0,0,0,0,265.147188947603,269.761886617963,NA,0,NA,NA,NA,NA,0,0,269.761886617963,265.147188947603,3.67191713313892,0.98248997318629,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7422CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.0002137844056,0.981366113651035,0.0112899693717827,0,0,0,0.00480769230769231,1.18945046411301,0.0112899693717827,0.0129994906127355,31.9230769230769,205.138461538462,145.737552825378,1,NA,NA,NA,NA,59.4009087130839,138.967115234739,57.4482693806456,57.4482693806456,0,0,0,0,0,0,145.394675696242,152.784889558839,NA,0,NA,NA,NA,NA,0,0,152.784889558839,145.394675696242,8.76855055815141,0.969386715288248,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7422CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,0.999994841656282,0.991793110254739,0.0221702105712634,0,0,0,0.00425538461538462,1.13684623568275,0.0221702105712634,0.016258529541078,28.9230769230769,156.619230769231,84.1168651746052,1,NA,NA,NA,NA,72.5023655946256,80.5565759960863,71.021116311606,71.021116311606,0,0,0,0,0,0,81.2965571887772,84.9242404469126,NA,0,NA,NA,NA,NA,0,0,84.9242404469126,81.2965571887772,5.04105122349992,0.989883077512295,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7422CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.000238830193,0.992846417139569,0.00961585984785344,0,0,0,0.00418041666666667,1.07154773271434,0.00961585984785344,0.00961585984785344,26,186.405833333333,36.6511933966205,1,NA,NA,NA,NA,149.754639936713,35.5036647751017,146.040501891565,146.040501891565,0,0,0,0,0,0,35.5036647751017,36.6511933966205,NA,0,NA,NA,NA,NA,0,0,36.6511933966205,35.5036647751017,4.92535522473563,0.980786396968067,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7437CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.74119606195895,3.59530641173902,0,0,0.00224071428571429,0,0.03261,1.26020103023141,0,0,35,75.4285714285714,74.5147954721806,1,NA,NA,NA,NA,0.913775956390829,266.179611553246,3.26038844675371,3.26038844675371,0,0,0,0,0,0,321.506530004449,90.0194991106793,NA,0,NA,NA,NA,NA,0,0,90.0194991106793,321.506530004449,12.535062802449,3.57133643907819,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7437CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.66637154870476,3.63444517987311,0,0,0,0,0.0313861538461538,1.18945046411301,0,0,31.9230769230769,74.9230769230769,73.7506239218225,1,NA,NA,NA,NA,1.17245300125443,263.941833802281,4.01585850541138,4.01585850541138,0,0,0,0,0,0,312.0170536806,87.10572929809,NA,0,NA,NA,NA,NA,0,0,87.10572929809,312.0170536806,6.11897916780814,3.58459334577557,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7437CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.29752976120896,3.19861073083242,0.00626663287289317,0,0.00462538461538462,0,0.0283823076923077,1.13684623568275,0.00626663287289317,0.00626663287289317,28.9230769230769,78.3076923076923,74.2824926325231,1,NA,NA,NA,NA,4.02519967516917,235.648029066222,12.6196632414705,12.6196632414705,0,0,0,0,0,0,298.721568422378,94.3769561737589,NA,0,NA,NA,NA,NA,0,0,94.3769561737589,298.721568422378,8.8886429373316,3.18607043882099,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7437CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.31326204098213,3.18687255614067,0,0,0.00199416666666667,0,0.0432,1.07154773271434,0,0,26,142.166666666667,100.609412565296,1,NA,NA,NA,NA,41.5572541013706,318.253168393659,131.767664939674,131.767664939674,0,0,0,0,0,0,319.51818721796,101.011608383403,NA,0,NA,NA,NA,NA,0,0,101.011608383403,319.51818721796,20.8923719106691,3.16373192167327,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.49615508955233,3.45588766890918,0.00720771693508229,0,0.00168214285714286,0,0.0369292857142857,1.26020103023141,0.00720771693508229,0.00720771693508229,35,191.214285714286,164.982724417113,1,NA,NA,NA,NA,26.2315612971729,563.901436586471,87.5242776992438,87.5242776992438,0,0,0,0,0,0,580.758550300547,169.89596051844,NA,0,NA,NA,NA,NA,0,0,169.89596051844,580.758550300547,17.0230904987356,3.44840401795714,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.72215274359546,3.52998942785373,0.0259595825178646,0,0.00252384615384615,0,0.0374546153846154,1.18945046411301,0.030060997167771,0.0345763566091231,31.9230769230769,166.923076923077,157.110004528746,1,NA,NA,NA,NA,9.81307239433062,539.326613560995,33.6710787466972,33.6710787466972,0,0,0,0,0,0,579.447228892049,168.766700434011,NA,0,NA,NA,NA,NA,0,0,168.766700434011,579.447228892049,48.1687654433699,3.52835847261839,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.67356488794588,3.57908187763884,0.00861677409125845,0,0.00717692307692308,0,0.0314788461538462,1.13684623568275,0.00451535944135204,0,28.9230769230769,162.076923076923,139.772579438395,1,NA,NA,NA,NA,22.3043436385278,493.480031330422,79.0184302080397,79.0184302080397,0,0,0,0,0,0,564.053301878236,159.911647453471,NA,0,NA,NA,NA,NA,0,0,159.911647453471,564.053301878236,22.6123110805866,3.55927582003521,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.60338758748266,3.53745331499079,0,0,0,0,0.03018875,1.07154773271434,0,0,26,169.666666666667,135.423182329053,1,NA,NA,NA,NA,34.2434843376138,474.02596190261,119.64153809739,119.64153809739,0,0,0,0,0,0,524.946036721439,149.991249606615,NA,0,NA,NA,NA,NA,0,0,149.991249606615,524.946036721439,16.7997614447869,3.50314780683761,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.24237199649966,1.22787428802516,0,0,0,0,0.0872539285714286,1.26020103023141,0,0,35,392.142857142857,384.143514860724,1,NA,0,0,NA,7.99934228213307,470.044491920161,9.84979379412423,9.84979379412423,0,0,0,0,0,0,495.00936975401,404.566867052508,NA,0,NA,NA,NA,NA,0,0,404.566867052508,495.00936975401,6.46097805455303,1.22536705017525,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.18638203023281,1.18687819606783,0,0,0.000145384615384615,0,0.0937438461538461,1.18945046411301,0,0,31.9230769230769,470.569230769231,445.723366659264,1,NA,0,0,NA,24.8458641099672,525.871731963873,29.3274988053575,29.3274988053575,0,0,0,0,0,0,539.26513970721,457.001654424641,NA,0,NA,NA,NA,NA,0,0,457.001654424641,539.26513970721,2.31276099816939,1.18144020390209,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.0277950211539,1.01782883152299,0.00662385308650213,0,0.0000892307692307692,0,0.0651246153846154,1.13684623568275,0.00662385308650213,0.00662385308650213,28.9230769230769,432.010769230769,392.624126915398,1,NA,0,0,NA,39.3866423153713,400.98447318234,40.3409114330447,40.3409114330447,0,0,0,0,0,0,414.801329672355,406.555379049475,NA,0,NA,NA,NA,NA,0,0,406.555379049475,414.801329672355,4.82879000841174,1.01397513283941,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.00022369414705,0.990094121783607,0.00614174783649988,0,0.00104583333333333,0,0.00742916666666667,1.07154773271434,0.00614174783649988,0.00614174783649988,26,202.723333333333,200.454150588324,1,NA,0.00642700362500577,0.00543691125156963,NA,2.26918274500883,195.076575778587,2.08092422141317,2.08092422141317,0,0,0,0,0,0,218.85419666259,224.737534209071,NA,0,NA,NA,NA,NA,0,0,224.737534209071,218.85419666259,5.60816440568825,0.980056958751559,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.98047565263035,1.9745809536287,0,0,0.0275935714285714,0,0.310174285714286,1.26020103023141,0,0,35,1408.28478571429,1301.04038874824,2,NA,NA,NA,NA,107.24439696605,2562.02881468683,212.207399598882,212.207399598882,0,0,0,0,0,0,2748.91639744504,1396.1233186054,NA,0,NA,NA,NA,NA,0,0,1396.1233186054,2748.91639744504,16.5650756596339,1.96761205499538,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.969160287815,1.96139478309878,0.00867550400186248,0,0,0,0.276033461538462,1.18945046411301,0.00867550400186248,0.00867550400186248,31.9230769230769,1022.01438461538,945.55737408225,2,NA,NA,NA,NA,76.4570105331349,1827.02505024612,146.233872830802,146.233872830802,0,0,0,0,0,0,1894.04540239419,979.798550225888,NA,0,NA,NA,NA,NA,0,0,979.798550225888,1894.04540239419,39.1991576225879,1.94944388091799,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.97288545522238,1.942330252785,0,0,0,0,0.268437692307692,1.13684623568275,0,0.00513093358676519,28.9230769230769,950.992923076923,903.289623461861,2,NA,NA,NA,NA,47.7032996150625,1751.72810339187,92.1794350696659,92.1794350696659,0,0,0,0,0,0,1788.96040095761,922.497505768396,NA,0,NA,NA,NA,NA,0,0,922.497505768396,1788.96040095761,32.3185499944572,1.93914263215141,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.98174588039179,1.93075686200873,0.0370879392371749,0,0.0017375,0,0.287645833333333,1.07154773271434,0.0370879392371749,0.0315294278515126,26,826.557666666667,826.557666666667,2,NA,NA,NA,NA,0,1512.03058333333,0,0,0,0,0,0,0,0,1739.54812182145,951.908701274054,NA,0,NA,NA,NA,NA,0,0,951.908701274054,1739.54812182145,125.73173736536,1.90516620963214,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM84CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,14.3006927111789,14.2204515024784,0,0,0,0,0.408853928571429,1.26020103023141,0,0,35,954.714285714286,915.280161936151,2,NA,NA,NA,NA,39.4341237781349,12999.3799201142,559.961508457249,559.961508457249,0,0,0,0,0,0,13314.6930362011,937.448603164112,NA,0,NA,NA,NA,NA,0,0,937.448603164112,13314.6930362011,93.6535229578986,14.2033170019656,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM84CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,14.2677545512685,14.2013001778032,0,0,0.00192230769230769,0,0.404787692307692,1.18945046411301,0,0,31.9230769230769,861.230769230769,839.576858193416,2,NA,NA,NA,NA,21.6539110373535,11906.0786130329,306.885233120953,306.885233120953,0,0,0,0,0,0,12049.0100685267,849.665806874253,NA,0,NA,NA,NA,NA,0,0,849.665806874253,12049.0100685267,75.6158301993683,14.1812254354258,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM84CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,13.0636319326488,13.0274756854219,0,0,0,0,0.399853461538462,1.13684623568275,0,0,28.9230769230769,827.153846153846,800.966014759515,2,NA,NA,NA,NA,26.1878313943312,10428.8838039812,338.370811403416,338.370811403416,0,0,0,0,0,0,10553.8977125979,810.049065007564,NA,0,NA,NA,NA,NA,0,0,810.049065007564,10553.8977125979,29.8653341999423,13.0274756854219,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM84CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,12.2555439290115,12.2097642808717,0,0,0,0,0.42111625,1.07154773271434,0,0,26,929.666666666667,921.810307562818,2,NA,NA,NA,NA,7.85635910384883,11249.4730475622,93.8586191044803,93.8586191044803,0,0,0,0,0,0,11490.292792813,941.394722997508,NA,0,NA,NA,NA,NA,0,0,941.394722997508,11490.292792813,46.9605429023472,12.2048328426176,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,230.571428571429,0,NA,3.47305285131963,3.45863310708899,0,0,0,0,0.09041,1.16242411895681,0,0,35,12.5714285714286,9.56374725645318,2,NA,NA,NA,NA,3.00768131497539,32.8044351540803,10.2269934173483,10.2269934173483,NA,NA,0,0,0,NA,40.0764789538135,11.658056798104,26.8532806122449,0,20.3462123819866,26.8532806122449,6.37745726074941,6.37745726074941,NA,NA,11.6853471413751,40.0764789538135,0.636339990951337,3.43324039203195,"2022-12-31",NA,2.13672862453532,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,265.846153846154,0,NA,3.32417026441956,3.32030492280361,0,0,0,0,0.362310769230769,1.07249392471464,0,0,31.9230769230769,48.3076923076923,44.1627990324065,2,NA,NA,NA,NA,4.14489327528581,145.774901430544,13.9166370309949,13.9166370309949,NA,NA,0,0,5.18955286395009,NA,150.048573790484,45.4612158529746,102.904803001876,0,94.0422246438905,102.904803001876,8.82196849214689,8.82196849214689,NA,NA,47.1727327336618,155.238126654434,0.780240991736464,3.30627815829658,"2022-09-24",NA,2.13465277777778,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,313.846153846154,0,NA,3.1512611534454,3.15103629093004,0,0,0,0,0.378662307692308,1.04632276519046,0,0,28.9230769230769,53.9230769230769,44.3286271401096,2,NA,NA,NA,NA,9.59444978296729,139.685462659489,30.0806911866649,30.0806911866649,NA,NA,0,0,20.5628416044153,NA,139.685462659489,44.3286271401096,110.840769230769,0,91.1221922097339,110.840769230769,19.7021334485769,19.7021334485769,0,0,50.905088717118,160.248304263904,0.157950177126989,3.14848478250827,"2022-06-25",NA,2.058,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_Retailer","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,334.333333333333,0,NA,3.00417283614436,3.00307684724871,0,0,0,0,0.331588333333333,1.07251509703122,0,0,26,46.5833333333333,34.5142111692178,2,NA,NA,NA,NA,12.0691221641156,103.614415359477,35.67225130719,35.67225130719,NA,NA,0,0,26.4798920416071,NA,105.165855899561,35.0333924481948,93.9738333333333,0,69.5741813546292,93.9738333333333,24.2109440754438,24.2109440754438,NA,NA,44.0456229029373,131.645747941168,0.679124022592346,2.99313858880012,"2022-03-26",NA,2.0164406779661,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15ALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,3.5970066540223,3.57754920876577,0,0,0,0,0.463805357142857,1.16242411895681,0,0,35,2669.26107142857,2598.6848143825,2,NA,NA,NA,0.00357604411658465,70.57625704607,9231.35648706443,251.077512935574,251.077512935574,NA,NA,0,0,0,NA,9832.72940073784,2767.40298961323,NA,0,NA,NA,NA,NA,NA,NA,2767.40298961323,9832.72940073784,110.54683210879,3.56328663550067,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
