"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","WB_Comp_Interaction_TPR_1","WB_Comp_RP_6","CB_Comp_RP_3","CB_Comp_TPR_4","CB_Comp_TPR_5"
"ITEM5130CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.00639842980819,1.00639842980819,0.594035142676041,0,0,0,0.0000592307692307692,1.10630777717621,0.563575786203811,0.550133348223453,28.9230769230769,15.8853846153846,13.6586020953353,1,0.881972472842483,2.45304225997169,1.31785038444481,0.0347591436313688,NA,NA,0,NA,2.22678252004928,5.65917747048809,0.240053298742677,0.240053298742677,NA,NA,0,0,0,NA,11.940207260967,25.178840340118,NA,0,NA,NA,NA,NA,NA,NA,25.178840340118,11.940207260967,10.0697566961273,1.00639842980819,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5130CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.45721770129006,1.43964524653933,0.385323008877751,0.0003775,0,0,0.0014925,1.07757855466302,0.372641132384094,0.329464948037334,26,161.704,115.034690648999,1,0.912295443049647,2.41492123873537,1.40589556858958,0.0144055094282355,NA,NA,0,NA,46.6693093510005,102.645170714662,41.8147459520044,41.8147459520044,NA,NA,0,0,0,NA,117.576873635558,134.504760671929,NA,0,NA,NA,NA,NA,NA,NA,134.504760671929,117.576873635558,105.895799539676,1.43964524653933,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5131CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,0.999909322564324,0.985536450844637,0,0,0.0000614285714285714,0,0.00634,1.25605404725319,0,0,35,9823.145,9823.145,1,2.45321389410721,NA,NA,NA,3.7795624896289,NA,NA,NA,0,9679.60285714286,0,0,NA,NA,0,0,0,NA,22393.4474090644,22703.7886579969,NA,0,NA,NA,NA,NA,NA,NA,22703.7886579969,22393.4474090644,142.673516079734,0.985240015520154,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5131CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,0.999849637150668,0.977403138070188,0,0,0.0000546153846153846,0,0.00585653846153846,1.16817517555793,0,0,31.9230769230769,9002.42761538461,6533.40772071498,1,2.45756176053362,NA,NA,NA,3.91475546852183,NA,NA,NA,2469.01989466963,6366.08140416536,2408.35090352695,2408.35090352695,NA,NA,0,0,0,NA,6391.92400737414,6560.08683331902,NA,0,NA,NA,NA,NA,NA,NA,6560.08683331902,6391.92400737414,226.64591096363,0.974623665458945,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5131CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.999712428100341,0.97694785206706,0,0,0.0000392307692307692,0,0.00500346153846154,1.10630777717621,0,0,28.9230769230769,6554.12,1658.33694925302,1,2.35125296909685,NA,NA,NA,3.63263375553401,NA,NA,NA,4895.78305074698,1613.37415078096,4763.58354152674,4763.58354152674,NA,NA,0,0,0,NA,1613.37415078096,1658.33694925302,NA,0,NA,NA,NA,NA,0,0,1658.33694925302,1613.37415078096,175.232951750428,0.972794368303079,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5131CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.999973101769946,0.981781479768324,0,0,0.0000216666666666667,0,0.00469291666666667,1.07757855466302,0,0,26,6079.14741666667,493.818436224815,1,2.37969388730984,NA,NA,NA,3.59657349489808,NA,NA,NA,5585.32898044185,480.436105118565,5434.2355615481,5434.2355615481,NA,NA,0,0,0,NA,480.436105118565,493.818436224815,NA,0,NA,NA,NA,NA,0,0,493.818436224815,480.436105118565,164.324138415638,0.972950015580178,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5159CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,3.59870331534511,3.55466025817285,0,0,0.0000585714285714286,0,0.0839553571428571,1.25605404725319,0,0,35,6097.967,5736.32398030371,1,NA,NA,NA,NA,NA,NA,NA,NA,361.643019696287,20312.7981100041,1287.29488999591,1287.29488999591,NA,NA,0,0,0,NA,20530.8017521292,5798.04998537389,NA,0,NA,NA,NA,NA,NA,NA,5798.04998537389,20530.8017521292,341.20772380614,3.540889013928,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5159CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,3.51143861455333,3.49462420268078,0,0,0,0,0.0828369230769231,1.16817517555793,0,0,31.9230769230769,5814.93769230769,5750.30406633496,1,NA,NA,NA,NA,NA,NA,NA,NA,64.6336259727353,20042.3441027254,223.579281889972,223.579281889972,NA,NA,0,0,0,NA,20387.8786448036,5849.57889025957,NA,0,NA,NA,NA,NA,NA,NA,5849.57889025957,20387.8786448036,125.629535034979,3.48957616268236,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5159CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.19710292838534,3.18108884519287,0.00535914743193581,0,0.000390769230769231,0,0.0784969230769231,1.10630777717621,0.00535914743193581,0.00535914743193581,28.9230769230769,6326.08538461538,6179.57054117832,1,NA,NA,NA,NA,NA,NA,NA,NA,146.514843437068,19466.0857405447,446.568874839941,446.568874839941,NA,NA,0,0,0,NA,19949.0121939289,6331.80959259123,NA,0,NA,NA,NA,NA,NA,NA,6331.80959259123,19949.0121939289,302.656948687396,3.16887643726524,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5159CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.04583827246215,3.00986276350541,0,0,0.0006075,0,0.0486025,1.07757855466302,0,0,26,4340.845,4340.845,1,NA,NA,NA,NA,NA,NA,NA,NA,0,13106.20775,0,0,NA,NA,0,0,0,NA,17182.2236503771,5718.41140261646,NA,0,NA,NA,NA,NA,NA,NA,5718.41140261646,17182.2236503771,153.411320985009,3.0095229540692,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM542CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,9.67306980826357,9.74,0.0923439621905986,0,0,0,0.0000385714285714286,1.25605404725319,0.0923439621905986,0.0923439621905986,35,0.714285714285714,0.690508340552092,1,1.32190064067755,NA,NA,NA,NA,NA,0.0197247041674346,0.00897336068530371,0.0237773737336221,5.28483695126309,0.231591620165479,0.231591620165479,NA,NA,0,0,0,NA,29.0789313103617,3.48536200361849,NA,0,NA,NA,NA,NA,NA,NA,3.48536200361849,29.0789313103617,1.44071428571429,9.73464285714286,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM542CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,9.72604188579576,9.74,0.0661033012162375,0,0,0,0.000103076923076923,1.16817517555793,0.0661033012162375,0.0773690524027141,31.9230769230769,2.30769230769231,2.30769230769231,1,1.39799642654533,NA,NA,NA,NA,NA,0.0828903804333435,0.0227748004553806,0,20.2261538461538,0,0,NA,NA,0,0,0,NA,47.8514335697973,5.42146279032048,NA,0,NA,NA,NA,NA,NA,NA,5.42146279032048,47.8514335697973,2.18097865974803,9.7374358974359,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM542CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.48773200527999,8.595598600209,0.0871975167364683,0,0.0000684615384615385,0,0.000581538461538462,1.10630777717621,0.10839152451667,0.110827634786181,28.9230769230769,18.8461538461538,16.9662238855131,1,1.31785038444481,NA,NA,NA,NA,NA,0,0,1.87992996064071,130.911490727953,14.3246631182007,14.3246631182007,NA,NA,0,0,0,NA,188.586568693311,24.5844119788938,NA,0,NA,NA,NA,NA,NA,NA,24.5844119788938,188.586568693311,34.4996798213005,8.58388737026247,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM542CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.79818572221794,9.57236214978086,0.09686029895392,0.000386666666666667,0.0000241666666666667,0,0.00385916666666667,1.07757855466302,0.0739001238587019,0.0590564406147155,26,148.25,41.9432076992817,1,1.40589556858958,NA,NA,NA,NA,NA,0,0,106.306792300718,360.070667259851,912.933499406816,912.933499406816,NA,NA,0,0,0,NA,360.070667259851,41.9432076992817,NA,0,NA,NA,NA,NA,0,0,41.9432076992817,360.070667259851,179.795603724921,9.46802425704158,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM54CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,2.17255969839354,2.16211826774812,0,0,0.00122142857142857,0,0.0254821428571429,1.25605404725319,0,0,35,3213.49185714286,2940.23904136244,1,NA,NA,NA,NA,NA,NA,NA,NA,273.252815780416,6295.75728410367,594.419430182047,594.419430182047,NA,NA,0,0,0,NA,6357.31870326047,2969.76087497322,NA,0,NA,NA,NA,NA,NA,NA,2969.76087497322,6357.31870326047,95.1891802786274,2.14158655644325,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM54CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,2.16797484373116,2.1640070460773,0,0,0.000566923076923077,0,0.0245288461538462,1.16817517555793,0,0,31.9230769230769,2972.62084615385,2876.97552141881,1,NA,NA,NA,NA,NA,NA,NA,NA,95.6453247350384,6183.90930298823,207.45908162715,207.45908162715,NA,NA,0,0,0,NA,6315.7720074601,2939.30919289702,NA,0,NA,NA,NA,NA,NA,NA,2939.30919289702,6315.7720074601,54.1459478300037,2.14967178400026,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM54CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,2.04501174973597,2.03445587031947,0,0,0.000777692307692308,0,0.0260976923076923,1.10630777717621,0,0,28.9230769230769,3209.40876923077,3087.16549772532,1,NA,NA,NA,NA,NA,NA,NA,NA,122.243271505451,6244.81052879369,249.449163514002,249.449163514002,NA,NA,0,0,0,NA,6329.94033710752,3129.81569085631,NA,0,NA,NA,NA,NA,NA,NA,3129.81569085631,6329.94033710752,69.6535928657639,2.02318661174276,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM54CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.90373681541548,1.79753506987301,0,0.001275,0.000756666666666667,0.0000341666666666667,0.0276391666666667,1.07757855466302,0,0,26,3658.27958333333,3504.68874805926,1,NA,NA,NA,NA,NA,NA,NA,NA,153.590835274068,6191.61558394521,270.313332721455,270.313332721455,NA,NA,0,0,0,NA,6347.23825533061,3593.42770125228,NA,0,NA,NA,NA,NA,NA,NA,3593.42770125228,6347.23825533061,499.73823483816,1.76671232438208,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM566CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.23617755721811,1.21656339845148,0,0,0.0000492857142857143,0,0.0595971428571429,1.25605404725319,0,0,35,11806.4837142857,11655.6808295187,1,NA,NA,NA,NA,NA,NA,0,NA,150.802884767029,14135.6180155467,181.120984453309,181.120984453309,NA,NA,0,0,0,NA,14798.4844135427,12194.714407065,NA,0,NA,NA,NA,NA,NA,NA,12194.714407065,14798.4844135427,259.078583140394,1.21400431306541,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM566CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.17891140741991,1.17838940527449,0,0,0.0000230769230769231,0,0.0655415384615385,1.16817517555793,0,0,31.9230769230769,15131.9223846154,13688.3306202563,1,NA,NA,NA,NA,NA,NA,0,NA,1443.59176435904,16119.7721593814,1675.55222523396,1675.55222523396,NA,NA,0,0,0,NA,16135.9570212606,13701.7876563193,NA,0,NA,NA,NA,NA,NA,NA,13701.7876563193,16135.9570212606,7.27715371151616,1.17838940527449,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM566CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.05675372712138,1.04717449246184,0,0.00000307692307692308,0.0000930769230769231,0,0.0522992307692308,1.10630777717621,0,0,28.9230769230769,16733.1476923077,15154.8688305745,1,NA,NA,NA,NA,NA,NA,0.00399799487428045,NA,1578.27886173318,15781.3775500138,1645.12714229389,1645.12714229389,NA,NA,0,0,0,NA,15967.8252969445,15337.6070679599,NA,0,NA,NA,NA,NA,NA,NA,15337.6070679599,15967.8252969445,252.574385035288,1.04166111748541,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM566CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.05646065473304,1.04736420752198,0,0.000118333333333333,0.0002925,0,0.0292208333333333,1.07757855466302,0,0,26,12306.728,12306.728,1,NA,NA,NA,NA,NA,NA,0.0114204488088606,NA,0,12778.9430833333,0,0,NA,NA,0,0,0,NA,17626.796440433,16979.6243192623,NA,0,NA,NA,NA,NA,NA,NA,16979.6243192623,17626.796440433,222.970539965865,1.03810786456556,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM568CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,3.71990314662257,3.69007237934172,0.00385615120699193,0,0.000151428571428571,0,0.111934642857143,1.25605404725319,0.00385615120699193,0.00385615120699193,35,21528.514,19115.0950383743,1,0.921760740371196,NA,NA,0,NA,NA,NA,NA,2413.41896162569,70043.0378311242,8880.71938316156,8880.71938316156,NA,NA,0,0,0,NA,70054.876435175,19118.3012916927,NA,0,NA,NA,NA,NA,NA,NA,19118.3012916927,70054.876435175,1158.15587299362,3.6850947276824,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM568CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,3.77494294600074,3.66707766711787,0,0,0.000156923076923077,0,0.111990769230769,1.16817517555793,0,0,31.9230769230769,20454.4131538462,19716.1243402124,1,0.962383827249487,NA,NA,0,NA,NA,NA,NA,738.288813633746,72124.4650937731,2707.53775238074,2707.53775238074,NA,NA,0,0,0,NA,72429.7181584674,19799.7116268256,NA,0,NA,NA,NA,NA,NA,NA,19799.7116268256,72429.7181584674,2379.95837445304,3.6584639632459,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM568CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.76370683484909,3.71988140631577,0,0,0.000286153846153846,0,0.0889246153846154,1.10630777717621,0,0,28.9230769230769,17777.0144615385,17020.3443157552,1,0.881972472842483,NA,NA,0.0347591436313688,NA,NA,NA,NA,756.670145783216,62913.4033350882,2806.84466491183,2806.84466491183,NA,NA,0,0,0,NA,64323.8136995207,17404.1268760139,NA,0,NA,NA,NA,NA,NA,NA,17404.1268760139,64323.8136995207,1193.85208188055,3.69668367442347,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM568CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.77122122873573,3.72873381282156,0,0.0011925,0.0000591666666666667,0,0.0619020833333333,1.07757855466302,0,0,26,12906.51675,12906.51675,1,0.912295443049647,NA,NA,0.0144055094282355,NA,NA,NA,NA,0,47897.8921666667,0,0,NA,NA,0,0,0,NA,69402.3853567141,18703.170318112,NA,0,NA,NA,NA,NA,NA,NA,18703.170318112,69402.3853567141,773.35597137393,3.71182607947682,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.99085772560626,1.99046578567599,0,0,0,0,0.00082,1.25605404725319,0,0,35,75.9457142857143,60.3375988894971,1,NA,NA,NA,NA,NA,NA,NA,NA,15.6081153962171,120.088541253814,31.0647444604721,31.0647444604721,NA,NA,0,0,0,NA,120.088541253814,60.3375988894971,NA,0,NA,NA,NA,NA,0,0,60.3375988894971,120.088541253814,0.0440918223072092,1.99027787184797,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.99099795923021,1.99065625064239,0,0,0,0,0.000826923076923077,1.16817517555793,0,0,31.9230769230769,70.0219230769231,68.6348521376894,1,NA,NA,NA,NA,NA,NA,NA,NA,1.38707093923365,136.608026093061,2.75882006078479,2.75882006078479,NA,NA,0,0,0,NA,153.555372791654,77.1473008043827,NA,0,NA,NA,NA,NA,NA,NA,77.1473008043827,153.555372791654,0.0414835254434201,1.99045629002999,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.99078522592659,1.9899983876955,0,0,0,0,0.000824615384615385,1.10630777717621,0,0,28.9230769230769,75.6206153846154,75.6206153846154,1,NA,NA,NA,NA,NA,NA,NA,NA,0,150.477153846154,0,0,NA,NA,0,0,0,NA,195.098530593132,98.0450592681595,NA,0,NA,NA,NA,NA,NA,NA,98.0450592681595,195.098530593132,0.0686454504887028,1.98989417434987,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,2.00948903027275,2.00454169546852,0,0,0,0,0.00082,1.07757855466302,0,0,26,77.21425,77.21425,1,NA,NA,NA,NA,NA,NA,NA,NA,0,154.388583333333,0,0,NA,NA,0,0,0,NA,247.587293747887,123.833186385782,NA,0,NA,NA,NA,NA,NA,NA,123.833186385782,247.587293747887,0.797488458419333,1.99875931853313,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM58CTBEYONDCR_ROM","CT BEYOND CR 06OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,3.30127758420441,4.07407407407407,0.228723776223776,0,0,0,0.00000642857142857143,1.25605404725319,0.190606893106893,0.152467532467533,35,0.0714285714285714,0.0428187085618233,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0286098628667481,0.0813555462674642,0.0543587394468215,0.0543587394468215,NA,NA,0,0,0,NA,1.5637029749511,0.439170449323696,NA,0,NA,NA,NA,NA,NA,NA,0.439170449323696,1.5637029749511,0.155291005291005,4.07407407407407,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM58CTBEYONDCR_ROM","CT BEYOND CR 06OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,4.08628774015457,4.09426494813178,0,0,0,0,0,1.16817517555793,0,0,31.9230769230769,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,4.77912390379096,1.16889765754445,NA,0,NA,NA,NA,NA,NA,NA,1.16889765754445,4.77912390379096,0,4.08628774015457,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM58CTBEYONDCR_ROM","CT BEYOND CR 06OZ","Cat Treats","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,2.96036367137042,3.45413178471896,0.173450893362991,0,0,0,0.00000692307692307692,1.10630777717621,0.183971834012525,0.200569884811312,28.9230769230769,0.0769230769230769,0.0769230769230769,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.315384615384615,0,0,NA,NA,0,0,0,NA,5.37550334019176,1.85094981183622,NA,0,NA,NA,NA,NA,NA,NA,1.85094981183622,5.37550334019176,0,3.45413178471896,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM58CTBEYONDCR_ROM","CT BEYOND CR 06OZ","Cat Treats","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,3.23370227882973,4.66555555555556,0.41893144977443,0,0,0,0.0000466666666666667,1.07757855466302,0.407533764070769,0.427922505742046,26,1,0.794816509996006,1,NA,NA,NA,NA,NA,NA,NA,NA,0.205183490003994,1.98847582885381,0.660690837812861,0.660690837812861,NA,NA,0,0,0,NA,8.41481328043305,2.93785880373641,NA,0,NA,NA,NA,NA,NA,NA,2.93785880373641,8.41481328043305,0.797124765373996,4.66555555555556,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM593CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.99709450283501,1.90877605725437,0,0,0.00828714285714286,0,0.241013571428571,1.25605404725319,0,0,35,47023.0459285714,43677.5367375402,2,NA,NA,NA,NA,NA,NA,NA,NA,3345.50919103121,82479.7591714275,6439.86318571536,6439.86318571536,NA,NA,0,0,0,NA,84102.5858843625,44554.3665717419,NA,0,NA,NA,NA,NA,NA,NA,44554.3665717419,84102.5858843625,4965.00483359985,1.88229274920709,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM593CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.99728601567978,1.9828996508684,0.00590774785766132,0,0.000226153846153846,0,0.233900769230769,1.16817517555793,0.00590774785766132,0.00590774785766132,31.9230769230769,33874.8035384615,33874.8035384615,2,NA,NA,NA,NA,NA,NA,NA,NA,0,66113.0932307692,0,0,NA,NA,0,0,0,NA,69314.5349460899,35521.331701031,NA,0,NA,NA,NA,NA,NA,NA,35521.331701031,69314.5349460899,1546.65354997432,1.96554658890254,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
