"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within_non_normalised","Cross_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","WB_Comp_Interaction_TPR_1","WB_Comp_RP_6","CB_Comp_RP_3","CB_Comp_TPR_4","CB_Comp_TPR_5"
"ITEM495CWFRISKIESLILGRILSLURPUR_ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,21.0726159383855,21.0726159383855,0,0,0,0,0.101895,1.09567350118171,0,0,28.9230769230769,4130.46262239991,4130.46262239991,1,NA,NA,NA,NA,NA,NA,NA,NA,0,87039.6524896899,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.0726159383855,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM495CWFRISKIESLILGRILSLURPUR_ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,21.0726159383855,21.0726159383855,0,0,0,0,0.101895,1.04772119314435,0,0,26,3884.77035959355,3884.77035959355,1,NA,NA,NA,NA,NA,NA,NA,NA,0,81862.2737965385,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.0726159383855,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM496CWFRISKIESLILGRILSLURPUR_ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.21917612653599,1.21917612653599,0,0,0,0,0.31371,1.21679227949768,0,0,35,520885.280636744,520885.280636744,2,NA,NA,NA,NA,NA,NA,NA,NA,0,635050.898816318,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.21917612653599,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM496CWFRISKIESLILGRILSLURPUR_ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.21917612653599,1.21917612653599,0,0,0,0,0.31371,1.19743201519178,0,0,31.9230769230769,466684.289709762,466684.289709762,2,NA,NA,NA,NA,NA,NA,NA,NA,0,568970.344643548,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.21917612653599,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM496CWFRISKIESLILGRILSLURPUR_ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.21917612653599,1.21917612653599,0,0,0,0,0.31371,1.09567350118171,0,0,28.9230769230769,444698.323153828,444698.323153828,2,NA,NA,NA,NA,NA,NA,NA,NA,0,542165.579099734,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.21917612653599,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM496CWFRISKIESLILGRILSLURPUR_ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.21917612653599,1.21917612653599,0,0,0,0,0.31371,1.04772119314435,0,0,26,391078.792238096,391078.792238096,2,NA,NA,NA,NA,NA,NA,NA,NA,0,476793.927091215,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.21917612653599,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM497CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ 18CT","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,22.1615396777441,22.1615396777441,0,0,0,0,0.014585,1.21679227949768,0,0,35,515.897849410146,515.897849410146,1,NA,NA,NA,NA,NA,NA,NA,NA,0,11433.0906593658,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.1615396777441,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM497CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ 18CT","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,22.1615396777441,22.1615396777441,0,0,0,0,0.014585,1.19743201519178,0,0,31.9230769230769,515.897849410146,515.897849410146,1,NA,NA,NA,NA,NA,NA,NA,NA,0,11433.0906593658,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.1615396777441,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM497CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ 18CT","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,22.1615396777441,22.1615396777441,0,0,0,0,0.014585,1.09567350118171,0,0,28.9230769230769,515.897849410146,515.897849410146,1,NA,NA,NA,NA,NA,NA,NA,NA,0,11433.0906593658,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.1615396777441,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM497CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ 18CT","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,22.1615396777441,22.1615396777441,0,0,0,0,0.014585,1.04772119314435,0,0,26,515.897849410146,515.897849410146,1,NA,NA,NA,NA,NA,NA,NA,NA,0,11433.0906593658,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.1615396777441,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM498CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 05.5OZ 24CT","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,22.7097777133711,22.7097777133711,0,0,0,0,0.00182,1.21679227949768,0,0,35,653.425057832547,653.425057832547,1,NA,NA,NA,NA,NA,NA,NA,NA,0,14839.1378157238,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.7097777133711,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM498CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 05.5OZ 24CT","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,22.7097777133711,22.7097777133711,0,0,0,0,0.00182,1.19743201519178,0,0,31.9230769230769,653.425057832547,653.425057832547,1,NA,NA,NA,NA,NA,NA,NA,NA,0,14839.1378157238,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.7097777133711,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM498CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 05.5OZ 24CT","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,22.7097777133711,22.7097777133711,0,0,0,0,0.00182,1.09567350118171,0,0,28.9230769230769,653.425057832547,653.425057832547,1,NA,NA,NA,NA,NA,NA,NA,NA,0,14839.1378157238,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.7097777133711,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM498CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 05.5OZ 24CT","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,22.7097777133711,22.7097777133711,0,0,0,0,0.00182,1.04772119314435,0,0,26,653.425057832547,653.425057832547,1,NA,NA,NA,NA,NA,NA,NA,NA,0,14839.1378157238,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.7097777133711,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM499CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ","Wet Cat","NPP",0,0,1,"Retailer","Family Dollar",NA,35181.4285714286,3681.42857142857,NA,1.21847575019568,1.21847575019568,0,0,0,0,0.31399,1.21679227949768,0,0,35,11806.2726712016,11736.3160069025,0,NA,NA,NA,NA,NA,NA,NA,NA,69.9566642990788,14300.4164510441,37.5435987063623,10704.1859760508,185.372142857143,8407.21524646795,10518.8138331937,2284.72025972565,2284.72025972565,0,0,37.5435987063623,0,0,47.6969003066452,1.21445825165692,"2022-12-31",0.0475,0.754566228123605,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM499CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ","Wet Cat","NPP",0,1,0,"Retailer","Family Dollar",NA,28107.6923076923,14344.6153846154,NA,1.21847575019568,1.21847575019568,0,0,0,0,0.31399,1.19743201519178,0,0,31.9230769230769,11170.1343402351,11125.1940489584,0,NA,NA,NA,NA,NA,NA,NA,NA,44.9402912766922,13555.7791648771,24.1362837706898,11529.6463846154,540.889807692308,8750.31971406333,10988.7565769231,2770.68442719564,2770.68442719564,0,0,24.1362837706898,NA,NA,30.6223713566899,1.2157405336285,"2022-09-24",0.0475,0.783408045977012,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM499CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ","Wet Cat","NPP",1,0,0,"Retailer","Family Dollar",NA,33369.2307692308,23981.5384615385,NA,1.21847575019568,1.21847575019568,0,0,0,0,0.31399,1.09567350118171,0,0,28.9230769230769,11994.4889138354,11990.1374841829,0,NA,NA,NA,NA,NA,NA,NA,NA,4.35142965256147,14609.6917659891,2.34008885886466,12124.3248782051,617.906538461538,8980.56016366024,11506.4183397436,3142.43501890427,3142.43501890427,0,0,2.34008885886466,0,0,2.96202265146358,1.2182310381569,"2022-06-25",0.0508333333333333,0.744725449515906,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM499CWFRISKIESPREMIUM_Retailer","CW FRISKIES PREMIUM 03.5OZ","Wet Cat","NPP",0,0,0,"Retailer","Family Dollar",NA,60768,32184,NA,1.21847575019568,1.21847575019568,0,0,0,0,0.31399,1.07194030019297,0,0,26.8,12241.365460985,12226.3145910814,0,NA,NA,NA,NA,NA,NA,NA,NA,15.0508699035596,14897.4678434963,8.09261329530345,13644.7407905409,221.499381355932,7519.02478563508,13423.241409185,6113.41000442842,6113.41000442842,0,0,8.09261329530345,0,0,10.2465067015338,1.2176395411242,"2022-03-26",0.0567654735272185,0.738029225908373,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM499CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.00490787678416,1.00490787678416,0,0,0,0,0.35069,1.21679227949768,0,0,35,145280.358039412,145280.358039412,2,NA,NA,NA,NA,NA,NA,NA,NA,0,145993.376135828,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.00490787678416,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM499CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.00490787678416,1.00490787678416,0,0,0,0,0.35069,1.19743201519178,0,0,31.9230769230769,168173.346004823,168173.346004823,2,NA,NA,NA,NA,NA,NA,NA,NA,0,168998.720065394,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.00490787678416,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM499CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.00490787678416,1.00490787678416,0,0,0,0,0.35069,1.09567350118171,0,0,28.9230769230769,187344.849571362,187344.849571362,2,NA,NA,NA,NA,NA,NA,NA,NA,0,188264.315009205,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.00490787678416,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM499CWFRISKIESPREMIUM_ROM","CW FRISKIES PREMIUM 03.5OZ","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.00490787678416,1.00490787678416,0,0,0,0,0.35069,1.04772119314435,0,0,26,182303.484362808,182303.484362808,2,NA,NA,NA,NA,NA,NA,NA,NA,0,183198.207401383,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.00490787678416,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.12575902662611,1.12575902662611,0,0,0,0,0.343835,1.21679227949768,0,0,35,992972.301163679,992972.301163679,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1117847.53122471,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.12575902662611,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.12575902662611,1.12575902662611,0,0,0,0,0.343835,1.19743201519178,0,0,31.9230769230769,998809.824819368,998809.824819368,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1124419.17617325,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.12575902662611,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.12575902662611,1.12575902662611,0,0,0,0,0.343835,1.09567350118171,0,0,28.9230769230769,979007.504563975,979007.504563975,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1102126.5353976,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.12575902662611,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.12575902662611,1.12575902662611,0,0,0,0,0.343835,1.04772119314435,0,0,26,969042.500261918,969042.500261918,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1090908.34185419,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.12575902662611,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM504CWKITKABOODLE_ROM","CW KIT KABOODLE 05.35OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,0.4,0.4,0,0,0,0,0.00001,1.21679227949768,0,0,35,0.796576295505742,0.796576295505742,1,NA,NA,NA,0,NA,NA,NA,NA,0,0.318630518202297,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.4,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM504CWKITKABOODLE_ROM","CW KIT KABOODLE 05.35OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,0.4,0.4,0,0,0,0,0.00001,1.19743201519178,0,0,31.9230769230769,2.57650656676441,2.57650656676441,1,NA,NA,NA,0,NA,NA,NA,NA,0,1.03060262670576,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.4,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM504CWKITKABOODLE_ROM","CW KIT KABOODLE 05.35OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.4,0.4,0,0,0,0,0.00001,1.09567350118171,0,0,28.9230769230769,8.44422758464142,8.44422758464142,1,NA,NA,NA,0,NA,NA,NA,NA,0,3.37769103385657,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.4,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM504CWKITKABOODLE_ROM","CW KIT KABOODLE 05.35OZ","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,0.4,0.4,0,0,0,0,0.00001,1.04772119314435,0,0,26,26.0943799511584,26.0943799511584,1,NA,NA,NA,0,NA,NA,NA,NA,0,10.4377519804633,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.4,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM520CWPROPLANSPECIALIZED_ROM","CW PRO PLAN SPECIALIZED 03OZ 24CT","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,26.447037037037,26.447037037037,0,0,0,0,0.001015,1.21679227949768,0,0,35,52.6551837294787,52.6551837294787,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1392.57359428551,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.447037037037,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM520CWPROPLANSPECIALIZED_ROM","CW PRO PLAN SPECIALIZED 03OZ 24CT","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,26.447037037037,26.447037037037,0,0,0,0,0.001015,1.19743201519178,0,0,31.9230769230769,43.3761028044981,43.3761028044981,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1147.16939739289,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.447037037037,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM520CWPROPLANSPECIALIZED_ROM","CW PRO PLAN SPECIALIZED 03OZ 24CT","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,26.447037037037,26.447037037037,0,0,0,0,0.001015,1.09567350118171,0,0,28.9230769230769,28.2192431655627,28.2192431655627,1,NA,NA,NA,NA,NA,NA,NA,NA,0,746.315369156791,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.447037037037,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM520CWPROPLANSPECIALIZED_ROM","CW PRO PLAN SPECIALIZED 03OZ 24CT","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,26.447037037037,26.447037037037,0,0,0,0,0.001015,1.04772119314435,0,0,26,21.5527297383951,21.5527297383951,1,NA,NA,NA,NA,NA,NA,NA,NA,0,570.005841640584,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.447037037037,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM521CWPROPLANTRUNATURE_ROM","CW PRO PLAN TRU NATURE 03OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.08108108108108,1.08108108108108,0,0,0,0,0.00002,1.21679227949768,0,0,35,1.93790820003339,1.93790820003339,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2.09503589192799,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.08108108108108,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM521CWPROPLANTRUNATURE_ROM","CW PRO PLAN TRU NATURE 03OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.08108108108108,1.08108108108108,0,0,0,0,0.00002,1.19743201519178,0,0,31.9230769230769,2.46993039294741,2.46993039294741,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2.6701950194026,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.08108108108108,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM521CWPROPLANTRUNATURE_ROM","CW PRO PLAN TRU NATURE 03OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.08108108108108,1.08108108108108,0,0,0,0,0.00002,1.09567350118171,0,0,28.9230769230769,7.34837687307753,7.34837687307753,1,NA,NA,NA,NA,NA,NA,NA,NA,0,7.94419121413786,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.08108108108108,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM521CWPROPLANTRUNATURE_ROM","CW PRO PLAN TRU NATURE 03OZ","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.08108108108108,1.08108108108108,0,0,0,0,0.00002,1.04772119314435,0,0,26,12.8660263612061,12.8660263612061,1,NA,NA,NA,NA,NA,NA,NA,NA,0,13.9092176877903,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.08108108108108,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522CWFANCYFEASTPURELYFILETS_ROM","CW FANCY FEAST PURELY FILETS 01OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,2.08307394632792,2.08307394632792,0,0,0,0,0.00046,1.21679227949768,0,0,35,178.811524552695,178.811524552695,1,NA,NA,NA,0,NA,NA,NA,NA,0,372.477628098894,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.08307394632792,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522CWFANCYFEASTPURELYFILETS_ROM","CW FANCY FEAST PURELY FILETS 01OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,2.08307394632792,2.08307394632792,0,0,0,0,0.00046,1.19743201519178,0,0,31.9230769230769,233.047747655121,233.047747655121,1,NA,NA,NA,0,NA,NA,NA,NA,0,485.455691390786,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.08307394632792,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522CWFANCYFEASTPURELYFILETS_ROM","CW FANCY FEAST PURELY FILETS 01OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,2.08307394632792,2.08307394632792,0,0,0,0,0.00046,1.09567350118171,0,0,28.9230769230769,609.358682640456,609.358682640456,1,NA,NA,NA,0,NA,NA,NA,NA,0,1269.33919577704,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.08307394632792,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522CWFANCYFEASTPURELYFILETS_ROM","CW FANCY FEAST PURELY FILETS 01OZ","Wet Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,2.08307394632792,2.08307394632792,0,0,0,0,0.00046,1.04772119314435,0,0,26,1021.82991302872,1021.82991302872,1,NA,NA,NA,0,NA,NA,NA,NA,0,2128.54726940866,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.08307394632792,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM523CWPURINAONETRGTD_ROM","CW PURINA ONE TRGTD 03OZ","Wet Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,1.2342022995187,1.2342022995187,0,0,0,0,0.15311,1.21679227949768,0,0,35,91154.2127918655,91154.2127918655,1,NA,NA,NA,NA,NA,NA,NA,NA,0,112502.739038537,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.2342022995187,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM523CWPURINAONETRGTD_ROM","CW PURINA ONE TRGTD 03OZ","Wet Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,1.2342022995187,1.2342022995187,0,0,0,0,0.15311,1.19743201519178,0,0,31.9230769230769,87290.4847194091,87290.4847194091,1,NA,NA,NA,NA,NA,NA,NA,NA,0,107734.116966797,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.2342022995187,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM523CWPURINAONETRGTD_ROM","CW PURINA ONE TRGTD 03OZ","Wet Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,1.2342022995187,1.2342022995187,0,0,0,0,0.15311,1.09567350118171,0,0,28.9230769230769,78751.3698869856,78751.3698869856,1,NA,NA,NA,NA,NA,NA,NA,NA,0,97195.1218047653,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.2342022995187,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
