"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM120100CWPURINAONEML","Wet Cat","CW PURINA ONE ML 03OZ 24CT","NPP","ROM","Amazon",2,"Purina One"
"ITEM120102CWPURINAONETRUINST","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","Retailer","Amazon",2,"Purina One"
"ITEM120102CWPURINAONETRUINST","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","ROM","Amazon",2,"Purina One"
"ITEM120105RXPPVDDM","Wet Cat","RX PPVD DM 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120106RXPPVDDMSAVORYSELECTS","Wet Cat","RX PPVD DM SAVORY SELECTS 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120107RXPPVDEN","Wet Cat","RX PPVD EN 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120108RXPPVDENNAT","Wet Cat","RX PPVD EN NAT 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120109RXPPVDNF","Wet Cat","RX PPVD NF 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120110RXPPVDOM","Wet Cat","RX PPVD OM 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120111RXPPVDOMSAVORYSELECTS","Wet Cat","RX PPVD OM SAVORY SELECTS 05.5OZ 24CT","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120112RXPPVDOMSAVORYSELECTS","Wet Cat","RX PPVD OM SAVORY SELECTS 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120113RXPPVDURSSSALMON","Wet Cat","RX PPVD UR SS SALMON 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120114RXPPVDURSSTURKEYNGIBLETS","Wet Cat","RX PPVD UR SS TURKEY & GIBLETS 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120115RXPPVDURSTOX","Wet Cat","RX PPVD UR ST/OX 05.5OZ 24CT","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM120116RXPPVDURSTOX","Wet Cat","RX PPVD UR ST/OX 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan Veterinary Diets"
"ITEM140007DWBELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","Amazon",2,"Bella"
"ITEM140008DWBELLA","Wet Dog","DW BELLA 03.5OZ 24CT","NPP","Retailer","Amazon",2,"Bella"
"ITEM140008DWBELLA","Wet Dog","DW BELLA 03.5OZ 24CT","NPP","ROM","Amazon",2,"Bella"
"ITEM140009DWBELLA","Wet Dog","DW BELLA 03.5OZ","NPP","Retailer","Amazon",2,"Bella"
