"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
1113217138,"Retailer","DT ALPO DT 08.8OZ","ITEM40001DTALPODT","Dog Treats","PURINA ALPO PET SUPPLEMENT DOG CHEW BAG 8.75 OUNCE","Amazon","ALPO",2.10557286432161,0,1,1,0,1,0,1,0,0
1113217183,"Retailer","DT T BONZ MT 40OZ","ITEM40083DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT FILET MIGNON JAR 40 OUNCE","Amazon","ALPO",7.78285845795729,0,1,1,1,1,1,1,1,1
1342300553,"ROM","DT AO MEATY","ITEM40008DTAOMEATY","Dog Treats","ZUKE'S POWER BONE DOG TREAT ALL LIFE STAGES CHICKEN AND CRANBERRY RECIPE BAG 1 OUNCE","Amazon","PRO PLAN VETERINARY DIETS",NA,0,0,0,0,0,0,0,0,0
1342300555,"ROM","DT AO CHEW","ITEM40005DTAOCHEW","Dog Treats","ZUKE'S POWER BONE DOG TREAT BEEF AND BLUEBERRY RECIPE BAG 1 OUNCE","Amazon","MERRICK",NA,0,0,0,0,0,0,0,0,0
1342321022,"ROM","DT ZUKES HIP ACTION MT 16OZ","ITEM40092DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT FRESH PEANUT BUTTER BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.399778270509978,0.395522388059701,0.0883547451305429,0.213865184891182,0.218006683703558,0.240013774104683,0.183238391161747,0
1342321022,"Retailer","DT ZUKES HIP ACTION MT 16OZ","ITEM40092DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT FRESH PEANUT BUTTER BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.258111556689756,0.226369788255839,0.12814465408805,0.252290189125296,0.413180465604761,0.223387519664394,0.262988320579944,0.233021504069979
1342321052,"ROM","DT ZUKES HIP ACTION MT 06OZ","ITEM40091DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT PEANUT BUTTER AND OATS RECIPE BAG 6 OUNCE","Amazon","ZUKE'S",NA,0,0.348812095032397,0.360952874158467,0.806391516193752,0.564715252887296,0.73027989821883,0.38949361097965,0.708994708994709,0
1342321052,"Retailer","DT ZUKES HIP ACTION MT 06OZ","ITEM40091DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT PEANUT BUTTER AND OATS RECIPE BAG 6 OUNCE","Amazon","ZUKE'S",NA,0,0.302130406714009,0.274581589958159,0.40697247706422,0.407646245969599,0.664641555285541,0.558716265499635,0.0027063599458728,0
1342321110,"ROM","DT ZUKES HIP ACTION MT 06OZ","ITEM40091DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ADULT CHICKEN RECIPE BAG 6 OUNCE","Amazon","ZUKE'S",NA,0,0.196004319654428,0.160020714655619,0.0553167096589281,0.211469534050179,0.23579304495335,0,0.00105820105820106,0
1342321110,"Retailer","DT ZUKES HIP ACTION MT 06OZ","ITEM40091DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ADULT CHICKEN RECIPE BAG 6 OUNCE","Amazon","ZUKE'S",NA,0,0.13557133634603,0.180962343096234,0.182018348623853,0.257024412713035,0.276427703523694,0,0,0
1342321111,"ROM","DT ZUKES HIP ACTION MT 06OZ","ITEM40091DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT BEEF RECIPE BAG 6 OUNCE","Amazon","ZUKE'S",NA,0,0.455183585313175,0.479026411185914,0.13829177414732,0.223815213062525,0.0339270568278202,0.61050638902035,0.28994708994709,1
1342321111,"Retailer","DT ZUKES HIP ACTION MT 06OZ","ITEM40091DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT BEEF RECIPE BAG 6 OUNCE","Amazon","ZUKE'S",NA,0,0.562298256939961,0.544456066945607,0.411009174311927,0.335329341317365,0.0589307411907655,0.441283734500365,0.997293640054127,1
1342321120,"ROM","DT ZUKES HIP ACTION MT 16OZ","ITEM40092DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ADULT CHICKEN RECIPE BAG 16 OUNCE","Amazon","ZUKE'S",NA,0,0.214911308203991,0.248450057405281,0.359055118110236,0.427002712178342,0.304174038398532,0.344146005509642,0.331607112031762,0.390559410605671
