"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_TPR_4","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM5CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","Cat Treats","NPP",0,0,1,"Retailer","Brookshire",NA,1102.71428571429,0,NA,4.20566823572887,4.20152910717763,0.00365989321060457,0,0,0,0.524103214285714,1.27439084973535,0.00365989321060457,0.00365989321060457,35,468.857142857143,442.039067218394,2,3.53538174290687,NA,NA,NA,26.8180756387486,1854.72434790809,87.789223520481,85.8566418650565,NA,NA,0,19.4313682878944,50.0691342916097,NA,1863.01281622989,443.89058731006,1137.77748691505,0,1072.2014849897,1137.77748691505,64.0831632621135,64.0831632621135,NA,NA,462.095400892911,1913.0819505215,29.3612683652542,4.15709843708693,"2022-12-31",NA,2.43186552662262,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","Cat Treats","NPP",0,1,0,"Retailer","Brookshire",NA,1084.15384615385,0,NA,4.15840470837803,4.15581349932892,0,0,0,0,0.541357692307692,1.20891740630637,0,0,31.9230769230769,481.992307692308,459.75351627134,2,3.51969951298213,NA,NA,NA,22.2387914209675,1908.52306420293,92.3238588739936,92.3238588739936,NA,NA,0,0,104.135623560661,NA,1927.49549215579,463.835361246549,1159.04620604529,0,1105.04273431177,1159.04620604529,53.9992033486646,53.9992033486646,NA,NA,489.860392174799,2031.63111571646,3.30289167316321,4.15161815268153,"2022-09-24",NA,2.40951468710089,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","Cat Treats","NPP",1,0,0,"Retailer","Brookshire",NA,1040.76923076923,0,NA,3.90141899198565,3.89751231519954,0,0,0,0,0.550966153846154,1.14794137536971,0,0,28.9230769230769,532.153846153846,529.32143551896,2,3.29876903308348,NA,NA,NA,2.83241063488577,2060.11694535778,9.41536233452763,9.41536233452763,NA,NA,0,0,45.0450359593738,NA,2155.4932839676,552.494905236041,1231.43005606258,0,1224.85014953393,1231.43005606258,6.53918348501236,6.53918348501236,NA,NA,565.892239241545,2200.53831992697,6.59356399388803,3.88826175145486,"2022-06-25",NA,2.31716186252772,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","Cat Treats","NPP",0,0,0,"Retailer","Brookshire",NA,994,0,NA,3.75161371686556,3.74885346095022,0,0,0,0,0.572888333333333,1.07843259381521,0,0,26,649.916666666667,613.152418290138,2,3.13209684797027,NA,NA,NA,36.7642483765282,2293.92271949455,137.399780505451,137.399780505451,NA,NA,0,0,57.3458120957198,NA,2337.92032258899,624.349665876838,1490.24862433862,0,1406.82876822495,1490.24862433862,83.3309163754111,83.3309163754111,NA,NA,640.630144132421,2395.26613468471,4.7000278485746,3.74460225798992,"2022-03-26",NA,2.29197183098592,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,3.54671031579121,3.53857343981278,0,0.000404285714285714,0.00631071428571429,0,0.431741428571429,1.27439084973535,0,0,35,4013.46707142857,3704.43835654923,2,NA,NA,NA,NA,309.028714879338,13095.1189519267,1092.46883378758,1092.46883378758,NA,NA,0,0,0,NA,13113.4679548526,3709.60752345622,NA,0,NA,NA,NA,NA,NA,NA,3709.60752345622,13113.4679548526,47.1713939487339,3.53538174290687,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,3.56371761794196,3.53621165962343,0,0,0.00669307692307692,0,0.430975769230769,1.20891740630637,0,0,31.9230769230769,3794.95053846154,3625.32175180147,2,NA,NA,NA,NA,169.628786660068,12758.5276061773,594.536470745791,594.536470745791,NA,NA,0,0,0,NA,13062.7515263206,3711.29404021549,NA,0,NA,NA,NA,NA,NA,NA,3711.29404021549,13062.7515263206,173.257650290286,3.51969951298213,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.32541089470686,3.30146262859134,0,0,0.00273230769230769,0,0.447550384615385,1.14794137536971,0,0,28.9230769230769,3635.99523076923,3635.99523076923,2,NA,NA,NA,NA,0,11983.3590769231,0,0,NA,NA,0,0,0,NA,13601.6058857434,4125.17892056527,NA,0,NA,NA,NA,NA,NA,NA,4125.17892056527,13601.6058857434,98.1990980279596,3.29876903308348,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.14573406702702,3.1329820140613,0,0,0.0019925,0,0.4132025,1.07843259381521,0,0,26,4245,3851.01391855174,2,NA,NA,NA,NA,393.986081448265,12072.4986498601,1208.01885013986,1208.01885013986,NA,NA,0,0,0,NA,12204.7011301594,3891.43924590558,NA,0,NA,NA,NA,NA,NA,NA,3891.43924590558,12204.7011301594,58.5784354441531,3.13209684797027,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,2.37749320578168,2.36317872290257,0.00404850014293506,0,0,0,0.200947857142857,1.27439084973535,0.00404850014293506,0.00404850014293506,35,350.714285714286,246.279341478458,2,NA,NA,NA,NA,104.434944235827,576.346303394254,244.353696605746,244.353696605746,NA,NA,0,0,0,NA,576.346303394254,246.279341478458,NA,0,NA,NA,NA,NA,0,0,246.279341478458,576.346303394254,13.0717730198098,2.34937529553373,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,2.3750088021248,2.36724490822009,0,0,0,0,0.175712307692308,1.20891740630637,0,0,31.9230769230769,298.692307692308,196.350692656628,2,NA,NA,NA,NA,102.34161503568,463.712179245218,241.714743831704,241.714743831704,NA,NA,0,0,0,NA,463.712179245218,196.350692656628,NA,0,NA,NA,NA,NA,0,0,196.350692656628,463.712179245218,3.83679930094583,2.36013695403782,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,2.16261633075056,2.16135506688279,0.00434588453021633,0,0,0,0.165168076923077,1.14794137536971,0.00434588453021633,0.0103915993045839,28.9230769230769,292.384615384615,181.185955431438,2,NA,NA,NA,NA,111.198659953178,391.551099650571,239.282746503276,239.282746503276,NA,NA,0,0,0,NA,391.551099650571,181.185955431438,NA,0,NA,NA,NA,NA,0,0,181.185955431438,391.551099650571,3.92179873297785,2.15410088648642,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,1.8374486341935,1.83538377480549,0.0366345736263683,0,0,0,0.00973916666666667,1.07843259381521,0.0366345736263683,0.0300850492874702,26,22.9166666666667,12.9159439747261,2,NA,NA,NA,NA,10.0007226919405,23.959894006389,19.1984393269443,19.1984393269443,NA,NA,0,0,0,NA,68.9003358947325,39.1834202306524,NA,0,NA,NA,NA,NA,NA,NA,39.1834202306524,68.9003358947325,2.69086365553183,1.81816187555245,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM70CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,4.97554516612573,4.90829936398903,0,0,0.00264571428571429,0,0.167981071428571,1.27439084973535,0,0,35,209.928571428571,154.642726655479,2,NA,NA,NA,NA,55.2858447730929,757.212143997475,269.344998859668,269.344998859668,NA,NA,0,0,0,NA,757.212143997475,154.642726655479,NA,0,NA,NA,NA,NA,0,0,154.642726655479,757.212143997475,17.9621586223412,4.89097104057487,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM70CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,4.96047175510888,4.92959778554614,0,0,0,0,0.139205,1.20891740630637,0,0,31.9230769230769,185.461538461538,108.541673096459,2,NA,NA,NA,NA,76.9198653650799,528.755954598165,374.115583863374,374.115583863374,NA,NA,0,0,0,NA,528.755954598165,108.541673096459,NA,0,NA,NA,NA,NA,0,0,108.541673096459,528.755954598165,17.178953678802,4.87421669114474,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM70CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,4.59350543212109,4.55801145939624,0,0,0,0,0.122969615384615,1.14794137536971,0,0,28.9230769230769,150.692307692308,89.7016852781396,2,NA,NA,NA,NA,60.9906224141681,407.548147509699,277.151852490301,277.151852490301,NA,NA,0,0,0,NA,407.548147509699,89.7016852781396,NA,0,NA,NA,NA,NA,0,0,89.7016852781396,407.548147509699,8.15257573559376,4.53876286747265,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM70CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,4.34062272727273,4.34477272727273,0.0392354124748491,0,0,0,0.0138491666666667,1.07843259381521,0.0481961149363433,0.0525299486569626,26,15.0833333333333,9.66318971157351,2,NA,NA,NA,NA,5.42014362175982,42.3667800848292,24.7198865818375,24.7198865818375,NA,NA,0,0,0,NA,76.4760360371247,18.1702341327081,NA,0,NA,NA,NA,NA,NA,NA,18.1702341327081,76.4760360371247,1.03971666666667,4.3440505050505,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8105CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,4.77259688772939,4.83522877585378,0.0430729928911469,0,0.000723571428571429,0,0.00650785714285714,1.27439084973535,0.044700108240601,0.0533745196573918,35,14.0714285714286,13.3634432256883,1,NA,NA,NA,NA,0.707985345740229,60.7434099439486,3.32301862747998,3.32301862747998,NA,NA,0,0,0,NA,94.3223161246028,20.7203238164426,NA,0,NA,NA,NA,NA,NA,NA,20.7203238164426,94.3223161246028,2.9449019624598,4.78036336403248,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8105CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,4.82057358565796,4.82865384615385,0.157677629963489,0,0.000995384615384615,0,0.00394692307692308,1.20891740630637,0.163775300838214,0.169155378199444,31.9230769230769,9.30769230769231,9.30769230769231,1,NA,NA,NA,NA,0,37.6215384615385,0,0,NA,NA,0,0,0,NA,98.9641893719236,25.6851524128746,NA,0,NA,NA,NA,NA,NA,NA,25.6851524128746,98.9641893719236,7.2757609684422,4.8155,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8105CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,4.91318286350555,4.32574670344088,0.153955654788733,0,0,0,0.00473538461538462,1.14794137536971,0.173937374286149,0.194153562036367,28.9230769230769,13.8461538461538,11.0727963954415,1,NA,NA,NA,NA,2.77335745071235,36.4355935275112,8.13209878018109,8.13209878018109,NA,NA,0,0,0,NA,110.907884573684,32.2818055689537,NA,0,NA,NA,NA,NA,NA,NA,32.2818055689537,110.907884573684,23.0992455911798,4.3200361204773,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8105CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,4.92421532491616,4.76816140648623,0.278465454766839,0,0.000194166666666667,0,0.0306241666666667,1.07843259381521,0.242164283360738,0.204314849503746,26,156.333333333333,38.2713122842339,1,NA,NA,NA,NA,118.062021049099,129.677520569837,345.805812763496,345.805812763496,NA,NA,0,0,0,NA,129.677520569837,38.2713122842339,NA,0,NA,NA,NA,NA,0,0,38.2713122842339,129.677520569837,294.051235253147,4.75597666491512,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8124CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,3.73611414002829,3.71421128001937,0,0,0,0,0.00354928571428571,1.27439084973535,0,0,35,147.785714285714,115.808094112349,1,NA,NA,NA,NA,31.9776201733653,428.912160239263,118.386411189308,118.386411189308,NA,NA,0,0,0,NA,428.912160239263,115.808094112349,NA,0,NA,NA,NA,NA,0,0,115.808094112349,428.912160239263,4.84125482139379,3.70364579027751,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8124CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,3.73827622468524,3.73112890808108,0,0,0,0,0.00310230769230769,1.20891740630637,0,0,31.9230769230769,130.153846153846,115.808094112349,1,NA,NA,NA,NA,14.3457520414972,430.514550823917,53.2885260991593,53.2885260991593,NA,NA,0,0,0,NA,430.514550823917,115.808094112349,NA,0,NA,NA,NA,NA,0,0,115.808094112349,430.514550823917,2.73191351544384,3.71748239295141,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8124CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.54141526458708,3.54047059491849,0,0,0,0,0.00247769230769231,1.14794137536971,0,0,28.9230769230769,89.8461538461538,89.8461538461538,1,NA,NA,NA,NA,0,316.169230769231,0,0,NA,NA,0,0,0,NA,409.416759663853,115.808094112349,NA,0,NA,NA,NA,NA,NA,NA,115.808094112349,409.416759663853,0.585292854360219,3.5353034932659,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8124CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.30673176923184,3.30673176923184,0,0,0,0,0.00298208333333333,1.07843259381521,0,0,26,124.75,115.022737250928,1,NA,NA,NA,NA,9.72726274907159,379.80954211543,31.7896245512367,31.7896245512367,NA,NA,0,0,0,NA,382.437558554481,115.808094112349,NA,0,NA,NA,NA,NA,NA,NA,115.808094112349,382.437558554481,0.529018326063909,3.30233876557425,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,1.00013930886822,0.98800917631882,0.00616782948217372,0,0,0,0.00666464285714286,1.27439084973535,0.00616782948217372,0.00616782948217372,35,359.928571428571,359.928571428571,1,2.43968393802241,NA,NA,NA,0,351.655714285714,0,0,NA,NA,0,0,0,NA,566.095303483755,580.5431507962,NA,0,NA,NA,NA,NA,NA,NA,580.5431507962,566.095303483755,8.32450383542784,0.983229937411516,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,1.00015313322053,0.989222469433752,0,0,0,0,0.00568923076923077,1.20891740630637,0,0,31.9230769230769,299.769230769231,231.315470061673,1,2.35958627714957,NA,NA,NA,68.4537607075582,227.011033120157,67.4281976490742,67.4281976490742,NA,NA,0,0,0,NA,227.011033120157,231.315470061673,NA,0,NA,NA,NA,NA,0,0,231.315470061673,227.011033120157,5.37637422112808,0.982469027752714,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.999934075317505,0.97891556174605,0.0200673685949928,0,0,0,0.00496192307692308,1.14794137536971,0.0200673685949928,0.0200673685949928,28.9230769230769,230.036923076923,121.079807061733,1,1.9857952202485,NA,NA,NA,108.95711601519,113.714236841527,105.220378543089,105.220378543089,NA,NA,0,0,0,NA,115.634252763589,123.37762739707,NA,0,NA,NA,NA,NA,NA,NA,123.37762739707,115.634252763589,11.0874777821438,0.973021441895093,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,1.00026266860739,0.98202703882305,0.0400296647184141,0,0,0,0.00507666666666667,1.07843259381521,0.0400296647184141,0.0400296647184141,26,266.7475,80.8160692707513,1,1.97706683375911,NA,NA,NA,185.931430729249,71.1068666766773,176.018966656656,176.018966656656,NA,NA,0,0,0,NA,71.1068666766773,80.8160692707513,NA,0,NA,NA,NA,NA,0,0,80.8160692707513,71.1068666766773,19.7044418414639,0.970372426181699,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8141CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,3.73179029629165,3.49437745612252,0.0193505576305741,0,0,0,0.0398728571428571,1.27439084973535,0.0266581500150544,0.031832429094161,35,116.642857142857,112.31943126871,1,NA,NA,NA,NA,4.32342587414757,382.809436943284,14.7962773424305,14.7962773424305,NA,NA,0,0,0,NA,413.747535998932,121.408914562798,NA,0,NA,NA,NA,NA,NA,NA,121.408914562798,413.747535998932,36.5094182618504,3.48030635380498,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8141CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,3.68167654185492,3.64432762430784,0.0267302963881498,0,0,0,0.0401903846153846,1.20891740630637,0.0188605815125556,0.0132882809658255,31.9230769230769,122.769230769231,114.698572183333,1,NA,NA,NA,NA,8.07065858589761,405.523526958178,28.0495499648992,28.0495499648992,NA,NA,0,0,0,NA,435.745540455667,123.28853261409,NA,0,NA,NA,NA,NA,NA,NA,123.28853261409,435.745540455667,17.5956266450489,3.63595339012967,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8141CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.30340490799195,3.1880382163064,0.00540312214155693,0,0,0,0.0329276923076923,1.14794137536971,0.00540312214155693,0.00540312214155693,28.9230769230769,104,97.3096817284074,1,NA,NA,NA,NA,6.69031827159262,309.837891584581,21.3259545692649,21.3259545692649,NA,NA,0,0,0,NA,372.997498762318,117.643859979232,NA,0,NA,NA,NA,NA,NA,NA,117.643859979232,372.997498762318,11.6878734975416,3.18315631885833,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8141CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.32124043955926,3.19128614046415,0,0,0,0,0.0456008333333333,1.07843259381521,0,0,26,162.666666666667,127.961624348393,1,NA,NA,NA,NA,34.7050423182734,404.236431834147,109.636901499186,109.636901499186,NA,NA,0,0,0,NA,404.337567753398,127.993812565539,NA,0,NA,NA,NA,NA,NA,NA,127.993812565539,404.337567753398,26.3858907497678,3.15896482289804,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,1.3332588424184,1.29657367741507,0.009299165557286,0,0,0,0.0465,1.27439084973535,0.009299165557286,0.009299165557286,35,257.262,244.712336555832,1,NA,0,0,0.012176818861296,12.5496634441679,297.649472781573,16.3413129327123,16.3413129327123,NA,NA,0,0,0,NA,326.346946684505,268.798329145681,NA,0,NA,NA,NA,NA,NA,NA,268.798329145681,326.346946684505,15.58546739016,1.28717701992248,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,1.15167705535991,1.1499358700541,0,0,0.000158461538461538,0,0.0532323076923077,1.20891740630637,0,0,31.9230769230769,345.042230769231,324.713460146661,1,NA,0,0.00424035751998928,0,20.3287706225696,371.847287810616,23.4894814201531,23.4894814201531,NA,NA,0,0,0,NA,372.947702880025,325.677024891907,NA,0,NA,NA,NA,NA,NA,NA,325.677024891907,372.947702880025,1.84879545934313,1.14659618513068,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
