"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_TPR_4","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM8124CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,3.71333333333333,3.71333333333333,0,0,0,0,0.00355,1.27439084973535,0,0,35,115.808094112349,115.808094112349,1,NA,NA,NA,NA,0,430.034056137189,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.71333333333333,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8124CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,3.71333333333333,3.71333333333333,0,0,0,0,0.00355,1.20891740630637,0,0,31.9230769230769,115.808094112349,115.808094112349,1,NA,NA,NA,NA,0,430.034056137189,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.71333333333333,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8124CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.71333333333333,3.71333333333333,0,0,0,0,0.00355,1.14794137536971,0,0,28.9230769230769,115.808094112349,115.808094112349,1,NA,NA,NA,NA,0,430.034056137189,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.71333333333333,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8124CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.71333333333333,3.71333333333333,0,0,0,0,0.00355,1.07843259381521,0,0,26,115.808094112349,115.808094112349,1,NA,NA,NA,NA,0,430.034056137189,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.71333333333333,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,0.991661685994648,0.991661685994648,0,0,0,0,0.00679,1.27439084973535,0,0,35,14337.3705751943,14337.3705751943,1,2.46519217975923,NA,NA,NA,0,14217.8210773272,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.991661685994648,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,0.991661685994648,0.991661685994648,0,0,0,0,0.00679,1.20891740630637,0,0,31.9230769230769,6190.39826245171,6190.39826245171,1,2.46519217975923,NA,NA,NA,0,6138.7807779212,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.991661685994648,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.991661685994648,0.991661685994648,0,0,0,0,0.00679,1.14794137536971,0,0,28.9230769230769,2731.49987348758,2731.49987348758,1,2.46519217975923,NA,NA,NA,0,2708.72376983686,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.991661685994648,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.991661685994648,0.991661685994648,0,0,0,0,0.00679,1.07843259381521,0,0,26,1229.5974397008,1229.5974397008,1,2.46519217975923,NA,NA,NA,0,1219.3446701484,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.991661685994648,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8141CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,3.42507462686567,3.42507462686567,0,0,0,0,0.041085,1.27439084973535,0,0,35,124.174174373095,124.174174373095,1,NA,NA,NA,NA,0,425.305813957281,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.42507462686567,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8141CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,3.42507462686567,3.42507462686567,0,0,0,0,0.041085,1.20891740630637,0,0,31.9230769230769,124.174174373095,124.174174373095,1,NA,NA,NA,NA,0,425.305813957281,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.42507462686567,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8141CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.42507462686567,3.42507462686567,0,0,0,0,0.041085,1.14794137536971,0,0,28.9230769230769,124.174174373095,124.174174373095,1,NA,NA,NA,NA,0,425.305813957281,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.42507462686567,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8141CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.42507462686567,3.42507462686567,0,0,0,0,0.041085,1.07843259381521,0,0,26,124.174174373095,124.174174373095,1,NA,NA,NA,NA,0,425.305813957281,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.42507462686567,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,1.17015654751672,1.17015654751672,0,0,0,0,0.048165,1.27439084973535,0,0,35,227.577417664262,227.577417664262,1,NA,0,0,0.012176818861296,0,266.301205346783,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.17015654751672,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,1.17015654751672,1.17015654751672,0,0,0,0,0.048165,1.20891740630637,0,0,31.9230769230769,245.034433433427,245.034433433427,1,NA,0,0,0,0,286.728646649175,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.17015654751672,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,1.17015654751672,1.17015654751672,0,0,0,0,0.048165,1.14794137536971,0,0,28.9230769230769,261.474501148077,261.474501148077,1,NA,0,0,0,0,305.966099527091,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.17015654751672,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM831CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,1.17015654751672,1.17015654751672,0,0,0,0,0.048165,1.07843259381521,0,0,26,278.552132719377,278.552132719377,1,NA,0,0,0,0,325.949601926325,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.17015654751672,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,3.45668161434978,3.45668161434978,0,0,0,0,0.044085,1.27439084973535,0,0,35,225.286023772217,225.286023772217,1,NA,NA,NA,NA,0,778.74205634339,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.45668161434978,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,3.45668161434978,3.45668161434978,0,0,0,0,0.044085,1.20891740630637,0,0,31.9230769230769,225.286023772217,225.286023772217,1,NA,NA,NA,NA,0,778.74205634339,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.45668161434978,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.45668161434978,3.45668161434978,0,0,0,0,0.044085,1.14794137536971,0,0,28.9230769230769,225.286023772217,225.286023772217,1,NA,NA,NA,NA,0,778.74205634339,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.45668161434978,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM832CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.45668161434978,3.45668161434978,0,0,0,0,0.044085,1.07843259381521,0,0,26,225.286023772217,225.286023772217,1,NA,NA,NA,NA,0,778.74205634339,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.45668161434978,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM849CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,1.97720965873983,1.97720965873983,0,0,0,0,0.283875,1.27439084973535,0,0,35,1194.94181790095,1194.94181790095,2,NA,NA,NA,NA,0,2362.65050398589,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.97720965873983,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM849CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,1.97720965873983,1.97720965873983,0,0,0,0,0.283875,1.20891740630637,0,0,31.9230769230769,1133.84851854964,1133.84851854964,2,NA,NA,NA,NA,0,2241.8562424242,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.97720965873983,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM849CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,1.97720965873983,1.97720965873983,0,0,0,0,0.283875,1.14794137536971,0,0,28.9230769230769,1194.94181790095,1194.94181790095,2,NA,NA,NA,NA,0,2362.65050398589,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.97720965873983,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM849CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,1.97720965873983,1.97720965873983,0,0,0,0,0.283875,1.07843259381521,0,0,26,1194.94181790095,1194.94181790095,2,NA,NA,NA,NA,0,2362.65050398589,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.97720965873983,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,14.1218360040388,14.1218360040388,0,0,0,0,0.32499,1.27439084973535,0,0,35,756.32559735332,756.32559735332,2,NA,NA,NA,NA,0,10680.7060514803,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.1218360040388,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,14.1218360040388,14.1218360040388,0,0,0,0,0.32499,1.20891740630637,0,0,31.9230769230769,707.903506447716,707.903506447716,2,NA,NA,NA,NA,0,9996.89722473868,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.1218360040388,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.1218360040388,14.1218360040388,0,0,0,0,0.32499,1.14794137536971,0,0,28.9230769230769,667.561333386104,667.561333386104,2,NA,NA,NA,NA,0,9427.19167271603,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.1218360040388,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","Cat Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.1218360040388,14.1218360040388,0,0,0,0,0.32499,1.07843259381521,0,0,26,624.796790947025,624.796790947025,2,NA,NA,NA,NA,0,8823.2778176036,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.1218360040388,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11DENTALIFEDT_Retailer","DT DENTALIFE DT 17.1-20.7OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire",NA,422.857142857143,0,NA,10.987884057971,10.987884057971,0,0,0,0,0.584235,1.17862295097268,0,0,35,325.114730771723,315.711225344019,2,NA,NA,NA,NA,9.40350542770381,3468.87641166201,102.070811039171,2359.3526164966,0,2234.62605058165,2359.3526164966,124.544128106726,124.544128106726,0,0,102.070811039171,NA,NA,1.37574455696284,10.9836546077219,"2022-12-31",NA,7.2052027027027,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11DENTALIFEDT_Retailer","DT DENTALIFE DT 17.1-20.7OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire",NA,523.076923076923,0,NA,10.987884057971,10.987884057971,0,0,0,0,0.584235,1.09564385068126,0,0,31.9230769230769,325.11514354903,323.595308575732,2,NA,NA,NA,NA,1.519834973298,3554.23048919272,16.6997704738479,2408.31635897436,0,2292.18736301683,2408.31635897436,116.056548918835,116.056548918835,0,0,16.6997704738479,NA,NA,1.39724314077139,10.9835882305037,"2022-09-24",NA,7.15011764705882,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11DENTALIFEDT_Retailer","DT DENTALIFE DT 17.1-20.7OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire",NA,658.461538461538,0,NA,10.987884057971,10.987884057971,0,0,0,0,0.584235,1.05327986051847,0,0,28.9230769230769,325.108429370694,315.615849990531,2,NA,NA,NA,NA,9.49257938016362,3467.80053153955,103.402509439263,2163.64538461538,0,2050.51545151597,2163.64538461538,113.095478409197,113.095478409197,0,0,103.402509439263,NA,NA,1.05068721543617,10.9846530686332,"2022-06-25",NA,6.67,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11DENTALIFEDT_Retailer","DT DENTALIFE DT 17.1-20.7OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire",NA,460,0,NA,10.987884057971,10.987884057971,0,0,0,0,0.584235,1.06887727347011,0,0,26,325.150374391363,325.150374391363,2,NA,NA,NA,NA,0,3569.50013574936,0,2582.69391666667,0,2086.82069595223,2582.69391666667,495.353246514152,495.353246514152,0,0,0,NA,NA,3.21447946879985,10.978006561699,"2022-03-26",NA,6.35177536231884,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11DENTALIFEDT_ROM","DT DENTALIFE DT 17.1-20.7OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,11.0137565847234,11.0137565847234,0,0,0,0,0.06097,1.17862295097268,0,0,35,275.830008547695,275.830008547695,1,10.9836546077219,NA,NA,NA,0,3037.92457290649,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.0137565847234,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11DENTALIFEDT_ROM","DT DENTALIFE DT 17.1-20.7OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,11.0137565847234,11.0137565847234,0,0,0,0,0.06097,1.09564385068126,0,0,31.9230769230769,275.829904050263,275.829904050263,1,10.9835882305037,NA,NA,NA,0,3037.92342199721,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.0137565847234,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11DENTALIFEDT_ROM","DT DENTALIFE DT 17.1-20.7OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,11.0137565847234,11.0137565847234,0,0,0,0,0.06097,1.05327986051847,0,0,28.9230769230769,275.831598415919,275.831598415919,1,10.9846530686332,NA,NA,NA,0,3037.94208332811,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.0137565847234,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM11DENTALIFEDT_ROM","DT DENTALIFE DT 17.1-20.7OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,11.0137565847234,11.0137565847234,0,0,0,0,0.06097,1.06887727347011,0,0,26,275.821015420789,275.821015420789,1,10.978006561699,NA,NA,NA,0,3037.82552479581,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.0137565847234,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM19BEGGINMT_Retailer","DT BEGGIN MT 06OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire",NA,1277.14285714286,0,NA,4.19101596516691,4.19101596516691,0,0,0,0,0.759345,1.17862295097268,0,0,35,683.428587009978,654.953990774232,2,NA,NA,NA,NA,28.474596235746,2728.87972332063,94.587074738955,2097.21344381412,0,1942.71422810724,2097.21344381412,148.114781200927,148.114781200927,0,0,94.587074738955,NA,NA,40.7933211506916,4.1320703053863,"2022-12-31",NA,2.97993288590604,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM19BEGGINMT_Retailer","DT BEGGIN MT 06OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire",NA,1486.15384615385,0,NA,4.19101596516691,4.19101596516691,0,0,0,0,0.759345,1.09564385068126,0,0,31.9230769230769,679.940272877552,637.69803465869,2,NA,NA,NA,NA,42.242238218862,2672.60264421013,161.874311437748,1848.55215040672,0,1798.65243197516,1848.55215040672,49.4116082499129,49.4116082499129,0,0,161.874311437748,0,0,15.1635833418864,4.16884703054742,"2022-09-24",NA,2.90553830227743,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM19BEGGINMT_Retailer","DT BEGGIN MT 06OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire",NA,2926.15384615385,0,NA,4.19101596516691,4.19101596516691,0,0,0,0,0.759345,1.05327986051847,0,0,28.9230769230769,678.157091819044,660.315280019816,2,NA,NA,NA,NA,17.8418117992283,2766.51032735872,73.6829578149743,1791.8193653448,0,1729.30553267108,1791.8193653448,62.3563964058553,62.3563964058553,0,0,73.6829578149743,NA,NA,1.97391353107847,4.18810811401931,"2022-06-25",NA,2.78548895899054,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM19BEGGINMT_Retailer","DT BEGGIN MT 06OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire",NA,2220,0,NA,4.19101596516691,4.19101596516691,0,0,0,0,0.759345,1.06887727347011,0,0,26,679.586068927046,662.586853386116,2,NA,NA,NA,NA,16.9992155409297,2776.91208085092,58.6935861736528,2197.93781152773,0,1832.84177257066,2197.93781152773,362.0909744302,362.0909744302,0,0,58.6935861736528,NA,NA,12.550397553697,4.17263744135842,"2022-03-26",NA,2.76493993993994,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM19BEGGINMT_ROM","DT BEGGIN MT 06OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,3.67323793950519,3.67323793950519,0,0,0,0,0.63942,1.17862295097268,0,0,35,9088.5908296366,9088.5908296366,2,NA,NA,NA,NA,0,33384.5566520601,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.67323793950519,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM19BEGGINMT_ROM","DT BEGGIN MT 06OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,3.67323793950519,3.67323793950519,0,0,0,0,0.63942,1.09564385068126,0,0,31.9230769230769,8347.94819062236,8347.94819062236,2,NA,NA,NA,NA,0,30664.0000108178,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.67323793950519,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM19BEGGINMT_ROM","DT BEGGIN MT 06OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.67323793950519,3.67323793950519,0,0,0,0,0.63942,1.05327986051847,0,0,28.9230769230769,7413.55498840793,7413.55498840793,2,NA,NA,NA,NA,0,27231.751450028,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.67323793950519,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
