"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","CB_Comp_RP_3","CB_Comp_TPR_2","CB_Comp_TPR_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_4"
"ITEM8CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,0.900245046302627,0.900245046302627,0,0,0,0,0.720235,1.01328199964632,0,0,26,413307.384422942,413307.384422942,2,NA,NA,NA,NA,0,372077.925427049,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.900245046302627,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM99CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ 48CT","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,36.0970816041248,36.0970816041248,0,0,0,0,0.0262,1.14954985083127,0,0,35,653.47716970218,653.47716970218,1,NA,NA,NA,NA,0,23588.6187211721,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,36.0970816041248,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM99CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ 48CT","Wet Cat","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,36.0970816041248,36.0970816041248,0,0,0,0,0.0262,1.12450380738,0,0,31.9230769230769,653.47716970218,653.47716970218,1,NA,NA,NA,NA,0,23588.6187211721,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,36.0970816041248,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM99CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ 48CT","Wet Cat","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,36.0970816041248,36.0970816041248,0,0,0,0,0.0262,1.05528329647521,0,0,28.9230769230769,653.47716970218,653.47716970218,1,NA,NA,NA,NA,0,23588.6187211721,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,36.0970816041248,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM99CWFANCYFEASTML_ROM","CW FANCY FEAST ML 03OZ 48CT","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,36.0970816041248,36.0970816041248,0,0,0,0,0.0262,1.01328199964632,0,0,26,653.47716970218,653.47716970218,1,NA,NA,NA,NA,0,23588.6187211721,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,36.0970816041248,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM10ALPO_ROM","DW ALPO 13.0-13.2OZ","Wet Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,1.51503501138925,1.51503501138925,0,0,0,0,0.00168,1.21466874390546,0,0,35,358.407420463839,358.407420463839,1,NA,NA,NA,NA,0,542.999790344424,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.51503501138925,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM10ALPO_ROM","DW ALPO 13.0-13.2OZ","Wet Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,1.51503501138925,1.51503501138925,0,0,0,0,0.00168,1.19924927060922,0,0,31.9230769230769,358.407420463839,358.407420463839,1,NA,NA,NA,NA,0,542.999790344424,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.51503501138925,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM10ALPO_ROM","DW ALPO 13.0-13.2OZ","Wet Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,1.51503501138925,1.51503501138925,0,0,0,0,0.00168,1.08476224608956,0,0,28.9230769230769,358.407420463839,358.407420463839,1,NA,NA,NA,NA,0,542.999790344424,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.51503501138925,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM10ALPO_ROM","DW ALPO 13.0-13.2OZ","Wet Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,1.51503501138925,1.51503501138925,0,0,0,0,0.00168,1.0527402881801,0,0,26,358.407420463839,358.407420463839,1,NA,NA,NA,NA,0,542.999790344424,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.51503501138925,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12BENEFUL_Retailer","DW BENEFUL 10OZ","Wet Dog","NPP",0,0,1,"Retailer","DeMoulas",NA,13657.1428571429,3634.28571428571,NA,2.18877439162037,2.18877439162037,0,0,0,0,0.85314,1.21466874390546,0,0,35,7577.24793240856,6152.0708483828,2,NA,NA,NA,NA,1425.17708402576,13464.4433064756,3091.45003070822,6757.7591598677,134.051428571429,6757.7591598677,6623.70773129627,0,0,0,0,3091.45003070822,NA,NA,28.992896230468,2.18493150721918,"2022-12-31",0.08,1.72540794979079,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12BENEFUL_Retailer","DW BENEFUL 10OZ","Wet Dog","NPP",0,1,0,"Retailer","DeMoulas",NA,13458.4615384615,3938.46153846154,NA,2.18877439162037,2.18877439162037,0,0,0,0,0.85314,1.19924927060922,0,0,31.9230769230769,6837.9538252252,6551.30072140362,2,NA,NA,NA,NA,286.653103821583,14333.6070692134,613.152724167259,11450.434754294,321.864615384615,9688.62805673038,11128.5701389093,1761.68407449219,1761.68407449219,0,0,613.152724167259,NA,NA,19.9784303548519,2.185946651452,"2022-09-24",0.08,1.70529218106996,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12BENEFUL_Retailer","DW BENEFUL 10OZ","Wet Dog","NPP",1,0,0,"Retailer","DeMoulas",NA,18460.9230769231,8987.07692307692,NA,2.18877439162037,2.18877439162037,0.0129431297745502,0,0,0,0.85314,1.08476224608956,0.0129431297745502,0.0129431297745502,28.9230769230769,6388.31487020562,6388.31487020562,2,NA,NA,NA,NA,0,13640.5404012494,0,14098.8707684628,507.686153846154,10888.0542393746,13591.1846146166,3109.49777989281,3109.49777989281,0,0,0,NA,NA,342.039592264278,2.16482682167537,"2022-06-25",0.08,1.70094069802327,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12BENEFUL_Retailer","DW BENEFUL 10OZ","Wet Dog","NPP",0,0,0,"Retailer","DeMoulas",NA,16150,9430,NA,2.18877439162037,2.18877439162037,0,0,0,0,0.85314,1.0527402881801,0,0,26,5629.03727469236,5629.03727469236,2,NA,NA,NA,NA,0,12287.2028356694,0,11173.8089712131,355.913333333333,8993.07080373989,10817.8956378798,2173.12057875034,2173.12057875034,0,0,0,NA,NA,33.4898006537302,2.1827529379023,"2022-03-26",0.08,1.62486274509804,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12BENEFUL_ROM","DW BENEFUL 10OZ","Wet Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,2.28226031793438,2.28226031793438,0,0,0,0,0.51987,1.21466874390546,0,0,35,17796.1480885584,17796.1480885584,2,NA,NA,NA,NA,0,40615.4425946007,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.28226031793438,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12BENEFUL_ROM","DW BENEFUL 10OZ","Wet Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,2.28226031793438,2.28226031793438,0,0,0,0,0.51987,1.19924927060922,0,0,31.9230769230769,19137.5806578728,19137.5806578728,2,NA,NA,NA,NA,0,43676.9409167316,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.28226031793438,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12BENEFUL_ROM","DW BENEFUL 10OZ","Wet Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,2.28226031793438,2.28226031793438,0,0,0,0,0.51987,1.08476224608956,0,0,28.9230769230769,17298.2253799754,17298.2253799754,2,NA,NA,NA,NA,0,39479.0533554033,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.28226031793438,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12BENEFUL_ROM","DW BENEFUL 10OZ","Wet Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,2.28226031793438,2.28226031793438,0,0,0,0,0.51987,1.0527402881801,0,0,26,15947.6686628563,15947.6686628563,2,NA,NA,NA,NA,0,36396.7313528026,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.28226031793438,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14ALPO_ROM","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,17.49,17.49,0,0,0,0,0.00076,1.21466874390546,0,0,35,9.14008129423371,9.14008129423371,1,NA,NA,NA,NA,0,159.860021836148,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.49,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14ALPO_ROM","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,17.49,17.49,0,0,0,0,0.00076,1.19924927060922,0,0,31.9230769230769,9.54600956401473,9.54600956401473,1,NA,NA,NA,NA,0,166.959707274618,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.49,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14ALPO_ROM","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,17.49,17.49,0,0,0,0,0.00076,1.08476224608956,0,0,28.9230769230769,14.5356905417556,14.5356905417556,1,NA,NA,NA,NA,0,254.229227575305,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.49,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14ALPO_ROM","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,17.49,17.49,0,0,0,0,0.00076,1.0527402881801,0,0,26,16.3850515668084,16.3850515668084,1,NA,NA,NA,NA,0,286.574551903479,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.49,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_Retailer","DW BEYOND GR FR 13OZ","Wet Dog","NPP",0,0,1,"Retailer","DeMoulas",NA,14206.2857142857,0,NA,1.98913680641485,1.98913680641485,0,0,0,0,0.957085,1.21466874390546,0,0,35,4940.87796078249,4547.17375142231,2,NA,NA,NA,0,393.704209360178,9044.95067411761,768.240844321638,5419.91097146049,0,5412.57757769637,5419.91097146049,7.33339376412393,7.33339376412393,0,0,768.240844321638,NA,NA,14.8906893571498,1.98613422029474,"2022-12-31",NA,1.54103032862717,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_Retailer","DW BEYOND GR FR 13OZ","Wet Dog","NPP",0,1,0,"Retailer","DeMoulas",NA,16964.3076923077,0,NA,1.98913680641485,1.98913680641485,0,0,0,0,0.957085,1.19924927060922,0,0,31.9230769230769,4281.4157022112,2027.73460114938,2,NA,NA,NA,0,2253.68110106182,4033.44152878717,4465.48307729242,3474.63619979552,0,2914.83293054918,3474.63619979552,556.868004396458,556.868004396458,0,0,4465.48307729242,NA,NA,17.3969507511874,1.98509836828049,"2022-09-24",NA,1.53549261798527,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_Retailer","DW BEYOND GR FR 13OZ","Wet Dog","NPP",1,0,0,"Retailer","DeMoulas",NA,15048,0,NA,1.98913680641485,1.98913680641485,0.0339143374493385,0,0,0,0.957085,1.08476224608956,0.0339143374493385,0.0339143374493385,28.9230769230769,3875.28117898447,3875.28117898447,2,NA,NA,NA,0,0,7404.18396081895,0,5900.69467002637,0,5517.80974375121,5900.69467002637,379.709781575049,379.709781575049,0,0,0,NA,NA,304.280467505786,1.98035288640425,"2022-06-25",NA,1.48088210035578,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_Retailer","DW BEYOND GR FR 13OZ","Wet Dog","NPP",0,0,0,"Retailer","DeMoulas",NA,15927,0,NA,1.98913680641485,1.98913680641485,0,0,0,0,0.957085,1.0527402881801,0,0,26,4338.4752114292,4323.75527484468,2,NA,NA,NA,0,14.7199365845158,8600.54075912392,29.2799676483529,7110.52933056786,0,5978.39312413039,7110.52933056786,1132.13620643746,1132.13620643746,0,0,29.2799676483529,NA,NA,0,1.98913680641485,"2022-03-26",NA,1.47248979719972,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_ROM","DW BEYOND GR FR 13OZ","Wet Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,2.20484808430297,2.20484808430297,0,0,0,0,0.434515,1.21466874390546,0,0,35,5167.72538030153,5167.72538030153,2,NA,NA,NA,NA,0,11394.0494049617,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.20484808430297,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_ROM","DW BEYOND GR FR 13OZ","Wet Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,2.20484808430297,2.20484808430297,0,0,0,0,0.434515,1.19924927060922,0,0,31.9230769230769,5246.23979357414,5246.23979357414,2,NA,NA,NA,NA,0,11567.1617586559,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.20484808430297,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_ROM","DW BEYOND GR FR 13OZ","Wet Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,2.20484808430297,2.20484808430297,0,0,0,0,0.434515,1.08476224608956,0,0,28.9230769230769,4917.86470798335,4917.86470798335,2,NA,NA,NA,NA,0,10843.1445802583,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.20484808430297,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_ROM","DW BEYOND GR FR 13OZ","Wet Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,2.20484808430297,2.20484808430297,0,0,0,0,0.434515,1.0527402881801,0,0,26,5080.91200474463,5080.91200474463,2,NA,NA,NA,NA,0,11202.6391001732,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.20484808430297,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM212BELLA_Retailer","DW BELLA 03.5OZ","Wet Dog","NPP",0,0,1,"Retailer","DeMoulas",NA,9900,0,NA,0.89,0.89,0,0,0,0,0.011615,1.21466874390546,0,0,35,21.0081684399296,21.0081684399296,2,NA,NA,NA,0,0,18.6972699115374,0,35.0921666666667,0,7.09024401255839,35.0921666666667,28.0019226541083,28.0019226541083,0,0,0,NA,NA,0,0.89,"2022-12-31",NA,0.682727272727273,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM212BELLA_Retailer","DW BELLA 03.5OZ","Wet Dog","NPP",0,1,0,"Retailer","DeMoulas",NA,9013.84615384615,0,NA,0.89,0.89,0,0,0,0,0.011615,1.19924927060922,0,0,31.9230769230769,18.7215824502473,18.7215824502473,2,NA,NA,NA,0,0,16.6312139410073,0,1236.46146047009,0,12.8527331798415,1236.46146047009,1221.33224750186,1221.33224750186,0,0,0,NA,NA,0.0309944397128369,0.888375113778959,"2022-09-24",NA,0.686388888888889,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM212BELLA_Retailer","DW BELLA 03.5OZ","Wet Dog","NPP",1,0,0,"Retailer","DeMoulas",NA,9304.61538461538,0,NA,0.89,0.89,0,0,0,0,0.011615,1.08476224608956,0,0,28.9230769230769,16.8184438626924,16.8184438626924,2,NA,NA,NA,0,0,14.7162438454555,0,3365.20045940171,0,11.817214157626,3365.20045940171,3271.63797571046,3271.63797571046,0,0,0,NA,NA,0.252171192340727,0.874926022989516,"2022-06-25",NA,0.707152777777778,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM212BELLA_Retailer","DW BELLA 03.5OZ","Wet Dog","NPP",0,0,0,"Retailer","DeMoulas",NA,9240,0,NA,0.89,0.89,0,0,0,0,0.011615,1.0527402881801,0,0.0138595395319175,26,15.0002771632112,15.0002771632112,2,NA,NA,NA,0,0,13.2715603893358,0,2132.96862334656,0,10.2314603709685,2132.96862334656,2102.07585806387,2102.07585806387,0,0,0,NA,NA,0.0786862859222197,0.884923542778318,"2022-03-26",NA,0.682746212121212,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM212BELLA_ROM","DW BELLA 03.5OZ","Wet Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,1.00221807907647,1.00221807907647,0,0,0,0,0.136755,1.21466874390546,0,0,35,1945.83765080538,1945.83765080538,1,NA,0.89,NA,NA,0,1950.15367258484,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.00221807907647,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM212BELLA_ROM","DW BELLA 03.5OZ","Wet Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,1.00221807907647,1.00221807907647,0,0,0,0,0.136755,1.19924927060922,0,0,31.9230769230769,1942.28510610069,1942.28510610069,1,NA,0.888375113778959,NA,NA,0,1946.59324805507,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.00221807907647,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM212BELLA_ROM","DW BELLA 03.5OZ","Wet Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,1.00221807907647,1.00221807907647,0,0,0,0,0.136755,1.08476224608956,0,0,28.9230769230769,1912.88089573305,1912.88089573305,1,NA,0.874926022989516,NA,NA,0,1917.12381682365,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.00221807907647,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM212BELLA_ROM","DW BELLA 03.5OZ","Wet Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,1.00221807907647,1.00221807907647,0,0,0,0,0.136755,1.0527402881801,0,0,26,1934.73881755296,1934.73881755296,1,NA,0.884923542778318,NA,NA,0,1939.03022124261,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.00221807907647,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM215DWBELLA_ROM","DW BELLA 03.5OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,11.8004761904762,11.8004761904762,0,0,0,0,0.10637,1.21466874390546,0,0,35,262.429847185159,262.429847185159,1,1.89707299977764,NA,NA,NA,0,3096.79716337877,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.8004761904762,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM215DWBELLA_ROM","DW BELLA 03.5OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,11.8004761904762,11.8004761904762,0,0,0,0,0.10637,1.19924927060922,0,0,31.9230769230769,245.554498072733,245.554498072733,1,1.89707299977764,NA,NA,NA,0,2897.66000797162,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.8004761904762,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM215DWBELLA_ROM","DW BELLA 03.5OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,11.8004761904762,11.8004761904762,0,0,0,0,0.10637,1.08476224608956,0,0,28.9230769230769,223.981694886328,223.981694886328,1,1.89707299977764,NA,NA,NA,0,2643.09065760862,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.8004761904762,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM215DWBELLA_ROM","DW BELLA 03.5OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,11.8004761904762,11.8004761904762,0,0,0,0,0.10637,1.0527402881801,0,0,26,209.258205790866,209.258205790866,1,1.89707299977764,NA,NA,NA,0,2469.34647509689,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.8004761904762,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM217DWBENEFUL_ROM","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,25.1862,25.1862,0,0,0,0,0.25224,1.21466874390546,0,0,35,621.071623609048,621.071623609048,2,NA,NA,NA,NA,0,15642.4341265422,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.1862,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM217DWBENEFUL_ROM","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,25.1862,25.1862,0,0,0,0,0.25224,1.19924927060922,0,0,31.9230769230769,571.050200166139,571.050200166139,2,NA,NA,NA,NA,0,14382.5845514244,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.1862,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM217DWBENEFUL_ROM","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,25.1862,25.1862,0,0,0,0,0.25224,1.08476224608956,0,0,28.9230769230769,570.389653933113,570.389653933113,2,NA,NA,NA,NA,0,14365.9479018902,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.1862,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM217DWBENEFUL_ROM","DW BENEFUL 10OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,25.1862,25.1862,0,0,0,0,0.25224,1.0527402881801,0,0,26,559.135226478234,559.135226478234,2,NA,NA,NA,NA,0,14082.4916411261,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.1862,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM218DWBENEFUL_ROM","DW BENEFUL 10OZ 06CT","Wet Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,12.7119567484127,12.7119567484127,0,0,0,0,0.26816,1.21466874390546,0,0,35,791.681854637725,791.681854637725,2,NA,NA,NA,NA,0,10063.8254946579,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,12.7119567484127,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM218DWBENEFUL_ROM","DW BENEFUL 10OZ 06CT","Wet Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,12.7119567484127,12.7119567484127,0,0,0,0,0.26816,1.19924927060922,0,0,31.9230769230769,763.336117272261,763.336117272261,2,NA,NA,NA,NA,0,9703.49570726626,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,12.7119567484127,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM218DWBENEFUL_ROM","DW BENEFUL 10OZ 06CT","Wet Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,12.7119567484127,12.7119567484127,0,0,0,0,0.26816,1.08476224608956,0,0,28.9230769230769,676.945473777129,676.945473777129,2,NA,NA,NA,NA,0,8605.30158368861,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,12.7119567484127,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
