"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
5000000159,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD OCEAN WHITEFISH AND TUNA ENTR WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0.0422138902800277,0.10238206683118,0.114380797820823,0.143225028761525,0.0800298167371678,0.0512057868758127,0.0712080830975216
5000000164,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD WILD ALASKAN SALMON ENTREE WET CUP 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.0000179928487782388,0.0476501375032928,0.135010547718101,0.144157707787802,0.133429118091606,0.111372767966232,0.104613691668888,0.111283283112333
5000000174,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD ALL LIFE STAGES TENDER BEEF ENTREE WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0,0,0,0.0338220914089205,0.0817209101463107,0.0867548892346607,0.108505382361263
5000000250,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD ADULT SEARED SALMON ENTREE WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.326473205877271,0.280008104700702,0.220347633709644,0.185881214470308,0.113163520378253,0.137512858908122,0.114690805602119,0.0795337792202547
5000000252,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD ADULT OCEAN WHITEFISH ENTREE WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.281552097681881,0.239418050078091,0.17637975100535,0.159774732899035,0.14354405509833,0.0746888992628947,0.133832416397492,0.0639902555654897
5000000254,"ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","ITEM282CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' SLURPRISE WET CAT FOOD SALTWATER SHRIMP WET ENVELOPE 1.2 OUNCE","DeMoulas","FRISKIES",NA,0,0.104218713057567,0.0738965103271854,0.0718660227550347,0.0578818423206746,0.0534642971963958,0.0624801378308914,0.0470117757851688,0.049543704200607
5000000255,"ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","ITEM842CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","PURINA FANCY FEAST CAT TREAT BEEF BOX 1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.304183085783571,0.314843117863886,0.293367244865073,0.270669095451384,0.264363942352567,0.248052593779349,0.241328152596256,0.242095427555234
5000000257,"ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","ITEM842CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","PURINA FANCY FEAST CAT TREAT BEEF AND CRAB BOX 1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.322067293119127,0.309628697293896,0.328965623106208,0.373987252498804,0.264413817770897,0.0939174631235843,0.120442044709088,0.134370196220273
5000000258,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD BRAISED CHICKEN ENTREE WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0.0466086669826252,0.129030749169846,0.143466948139228,0.124575525255223,0.112976516966454,0.121861589718815,0.157746337291664
5000000259,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD ADULT GRILLED CHICKEN ENTREE WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.391956703592071,0.344101150455261,0.236849251565879,0.252338598882803,0.19139734258208,0.082625545467207,0.110569637729158,0.164746143149762
5000000260,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD ADULT TENDER BEEF ENTREE WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0,0,0,0.0397258738870801,0.119075200413646,0.0964900514437386,0.103880219145913
5000000261,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD ADULT ROASTED TURKEY ENTREE WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0,0,0,0.0439201680039423,0.12036663778379,0.103960904401297,0.0737118482609992
5000000262,"ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","ITEM842CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","PURINA FANCY FEAST CAT TREAT SALMON BOX 1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.373749621097302,0.375528184842219,0.377667132028719,0.355343652049812,0.343968672537241,0.220043091541904,0.282827875056769,0.286764927510022
5000000263,"ROM","CW FRISKIES PREMIUM 03.5OZ","ITEM60048CWFRISKIESPREMIUM","Wet Cat","PURINA FRISKIES GLAZ'D & INFUZ WET CAT FOOD ADULT CRAB WET TUB 3.5 OUNCE","DeMoulas","FRISKIES",NA,0,0,0,0,0,0.2623875175718,0.259912503756995,0.232162000343662,0.213696122087664
5000000264,"ROM","CW FRISKIES PREMIUM 03.5OZ","ITEM60048CWFRISKIESPREMIUM","Wet Cat","PURINA FRISKIES GLAZ'D & INFUZ WET CAT FOOD ADULT SHRIMP WET TUB 3.5 OUNCE","DeMoulas","FRISKIES",NA,0,0,0,0,0,0.178668994907003,0.245748671733243,0.17553196029342,0.205008383605844
5000000265,"ROM","CW FRISKIES PREMIUM 03.5OZ","ITEM60048CWFRISKIESPREMIUM","Wet Cat","PURINA FRISKIES GLAZ'D & INFUZ WET CAT FOOD ADULT CHICKEN WET TUB 3.5 OUNCE","DeMoulas","FRISKIES",NA,0,0,0,0,0,0.246345290495851,0.25169084660805,0.24969180473569,0.253340880337562
5000000267,"ROM","CW FRISKIES PREMIUM 03.5OZ","ITEM60048CWFRISKIESPREMIUM","Wet Cat","PURINA FRISKIES GLAZ'D & INFUZ WET CAT FOOD ADULT TUNA WET TUB 3.5 OUNCE","DeMoulas","FRISKIES",NA,0,0,0,0,0,0.239984807013727,0.242536659526388,0.342489771623686,0.327032181286483
5000000268,"ROM","CW FANCY FEAST APPTZRS 01.1OZ","ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT APPETIZER TONGOL TUNA CUP IN SLEEVE 1.1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0,0,0,0,0.0395519796856323,0.0360608756351956,0.111812539264534
5000000269,"ROM","CW FANCY FEAST APPTZRS 01.1OZ","ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT APPETIZER WHITE MEAT CHICKEN AND FLKD TN CUP IN SLEEVE 1.1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0,0,0,0.00744147156183845,0.028843286845733,0.0148358114940242,0.0412689333382606
5000000270,"ROM","CW FANCY FEAST APPTZRS 01.1OZ","ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT APPETIZER WHITE MEAT CHCKN AND SHRDD BF CUP IN SLEEVE 1.1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.041204585302709,0.133149913022095,0.0836015030349745,0.0654550640000464,0.107311318056803,0.127591169728103,0.137730848357931,0.135013761666889
5000000297,"ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","ITEM842CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","PURINA FANCY FEAST CAT TREAT CHICKEN BOX 1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0,0,0,0.0912720155440304,0.236451024805259,0.200534894282687,0.187147722820026
