"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","CB_Comp_RP_3","CB_Comp_TPR_2","CB_Comp_TPR_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_4"
"ITEM147CWFANCYFEASTSAVRYCNTR_ROM","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,15.6291791094928,15.5844211303142,0,0.0201642857142857,0,0,0.370477857142857,1.14954985083127,0,0,35,1082,1082,2,NA,NA,NA,NA,0,16858.7614285714,0,0,NA,NA,0,0,0,NA,20353.9939065299,1306.13593268108,NA,0,NA,NA,NA,NA,NA,NA,1306.13593268108,20353.9939065299,52.4396432603718,15.5814042627067,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM147CWFANCYFEASTSAVRYCNTR_ROM","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,15.3693541108507,15.3382649446931,0,0,0,0,0.357432692307692,1.12450380738,0,0,31.9230769230769,988.6,988.6,2,NA,NA,NA,NA,0,15160.8592307692,0,0,NA,NA,0,0,0,NA,17596.4478819326,1147.44576679086,NA,0,NA,NA,NA,NA,NA,NA,1147.44576679086,17596.4478819326,33.7116732244902,15.3354621311444,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM147CWFANCYFEASTSAVRYCNTR_ROM","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,14.6260943269178,14.5849216863939,0,0,0,0,0.351906923076923,1.05528329647521,0,0,28.9230769230769,987.230769230769,987.230769230769,2,NA,NA,NA,NA,0,14382.1046153846,0,0,NA,NA,0,0,0,NA,16915.9373768768,1160.75908059347,NA,0,NA,NA,NA,NA,NA,NA,1160.75908059347,16915.9373768768,48.6320631756045,14.5779244441317,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM147CWFANCYFEASTSAVRYCNTR_ROM","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,14.0207547586539,13.9895498824429,0,0,0.0164266666666667,0,0.260634166666667,1.01328199964632,0,0,26,921.2725,782.946577033324,2,NA,NA,NA,NA,138.325922966676,10900.9927088074,1966.13812452595,1966.13812452595,NA,NA,0,0,0,NA,11575.3464624244,832.944754659802,NA,0,NA,NA,NA,NA,NA,NA,832.944754659802,11575.3464624244,70.5720861297478,13.9551899277779,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM148CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,28.5757342085981,28.4504254121272,0,0,0.00144428571428571,0,0.222715,1.14954985083127,0,0,35,1811.14285714286,1647.69807598801,2,NA,NA,NA,NA,163.444781154843,46841.6649169221,4647.19079736359,4647.19079736359,NA,NA,0,0,0,NA,49671.2059365616,1747.29770037158,NA,0,NA,NA,NA,NA,NA,NA,1747.29770037158,49671.2059365616,266.084786147179,28.4272331783517,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM148CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,28.5030978661467,28.4148494561482,0,0,0.0219876923076923,0,0.339711538461538,1.12450380738,0,0,31.9230769230769,2589.21538461538,2498.08783465193,2,NA,NA,NA,NA,91.1275499634508,70992.5074878563,2590.36635829758,2590.36635829758,NA,NA,0,0,0,NA,75948.5146336264,2672.91770939927,NA,0,NA,NA,NA,NA,NA,NA,2672.91770939927,75948.5146336264,230.794352489974,28.4146126551988,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM148CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,26.0257540712897,25.9324129394379,0,0,0.0456830769230769,0,0.336531923076923,1.05528329647521,0,0,28.9230769230769,2580.30769230769,2428.21135272706,2,NA,NA,NA,NA,152.096339580637,62939.0928300746,3982.43409300235,3982.43409300235,NA,NA,0,0,0,NA,67714.7847501677,2613.97213482919,NA,0,NA,NA,NA,NA,NA,NA,2613.97213482919,67714.7847501677,260.298121338158,25.9312485039669,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM148CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,24.7421563811674,24.7404699947792,0,0,0.0186233333333333,0,0.2755725,1.01328199964632,0,0,26,1854.69666666667,1603.76878640028,2,NA,NA,NA,NA,250.927880266388,39638.5656498654,6408.62768346791,6408.62768346791,NA,NA,0,0,0,NA,48280.9439913628,1952.85045594444,NA,0,NA,NA,NA,NA,NA,NA,1952.85045594444,48280.9439913628,3.68475425827124,24.7404699947792,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,1,"Retailer","DeMoulas",NA,72284.5714285714,0,NA,0.991969642629251,0.989692508019941,0,0,0,0,0.617619285714286,1.14954985083127,0,0,35,4926.42857142857,3907.9167623442,2,NA,NA,NA,NA,1018.51180908437,3864.05254304705,1002.92888552438,1002.92888552438,NA,NA,0,0,1144.69466179332,NA,4188.76638011801,4223.77552201908,3635.0492790984,0,2885.91723749519,3635.0492790984,748.658269987747,748.658269987747,NA,NA,5399.59144259564,5333.46104191132,19.7706212839219,0.987369029026929,"2022-12-31",NA,0.738673101551013,4,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,1,0,"Retailer","DeMoulas",NA,70323.6923076923,0,NA,0.992358701582463,0.989579232862568,0,0,0,0,0.606499615384615,1.12450380738,0,0,31.9230769230769,5298.30769230769,4044.93590649102,2,NA,NA,NA,NA,1253.37178581668,4004.30787452709,1231.9775100883,1231.9775100883,NA,NA,0,0,200.95565877248,NA,4383.83342658345,4420.17006840524,3908.184674458,0,2990.18581966368,3908.184674458,916.713407575504,916.713407575504,NA,NA,4640.76234924739,4584.78908535593,27.0252877930683,0.987795092108304,"2022-09-24",NA,0.740429508383213,3,3,0,NA,NA,NA,0.019399966406914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",1,0,0,"Retailer","DeMoulas",NA,79020.9230769231,0,NA,1.2436036606638,0.990435560508529,0,0,0,0,0.717403076923077,1.05528329647521,0.0056698515693239,0.0056698515693239,28.9230769230769,9200.46153846154,5272.93837581549,2,NA,NA,NA,NA,3927.52316264605,5947.72838673132,3128.66776711483,3128.66776711483,NA,NA,0,0,2933.00475232698,NA,6448.88881319414,5348.1577709898,6841.55133143663,0,3902.94745402303,6841.55133143663,2923.57453568716,2923.57453568716,NA,NA,9501.29471915467,9381.89356552112,2345.81630401591,0.986672664218463,"2022-06-25",NA,0.745642088950152,2,2,0,NA,NA,NA,0.283678644746149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,0,"Retailer","DeMoulas",NA,66240,0,NA,0.968023174588892,0.9550388871594,0.0233278460937563,0,0,0,0.504411666666667,1.01328199964632,0.0171855068936554,0.0362219359102482,26,10079.25,2701.35713905817,2,NA,NA,NA,NA,7377.89286094183,2548.4885697053,6630.62809696137,6580.78658611628,NA,NA,0,260.677762608163,3874.73094887904,NA,2567.27093376015,2713.74049222539,7425.53753329077,0,1998.55867393243,7425.53753329077,5368.03029917467,5368.03029917467,NA,NA,7030.03363929252,6442.00188263919,177.045511140276,0.948732340171655,"2022-03-26",NA,0.738013134057971,1,1,0,NA,NA,NA,0.0512820512820512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,1.11253634726486,1.10706136132665,0,0.00523,0,0,0.445571428571429,1.14954985083127,0,0,35,51390.6355714286,49026.9083739052,2,NA,NA,NA,NA,2363.72719752338,54212.8413601152,2616.34856845614,2616.34856845614,NA,NA,0,0,0,NA,55393.7992217311,50096.4354105965,NA,0,NA,NA,NA,NA,NA,NA,50096.4354105965,55393.7992217311,342.805627349037,1.10587787387648,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,1.10260844369382,1.0978227693364,0,0.00570384615384615,0.00349461538461538,0,0.465835769230769,1.12450380738,0,0,31.9230769230769,47321.5050769231,45869.9973814981,2,NA,NA,NA,NA,1451.50769542498,50375.6952584462,1603.59912616923,1603.59912616923,NA,NA,0,0,0,NA,54484.3829728834,49639.9725069749,NA,0,NA,NA,NA,NA,NA,NA,49639.9725069749,54484.3829728834,252.060702086078,1.09771967644635,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,1.02446265457575,1.02320575159893,0,0,0.00591076923076923,0,0.383151923076923,1.05528329647521,0,0,28.9230769230769,47630.5878461538,44071.8992798907,2,NA,NA,NA,NA,3558.68856626315,45053.5462008749,3628.03510681745,3628.03510681745,NA,NA,0,0,0,NA,46311.9717158651,45269.8712433228,NA,0,NA,NA,NA,NA,NA,NA,45269.8712433228,46311.9717158651,190.893806385508,1.02035241235603,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM14CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,0.97642223865983,0.97642223865983,0,0,0,0,0.252415,1.01328199964632,0,0,26,33273.3968333333,32227.3498912487,2,NA,NA,NA,NA,1046.04694208462,31415.9456446562,1005.12193867718,1005.12193867718,NA,NA,0,0,0,NA,35287.9967378231,36183.2472338486,NA,0,NA,NA,NA,NA,NA,NA,36183.2472338486,35287.9967378231,0,0.97642223865983,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM156CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,13.1214021334876,12.8905225601378,0.0101854236772295,0,0,0,0.0549285714285714,1.14954985083127,0.0101854236772295,0.0141503536929674,35,112,53.6341123336827,1,NA,NA,NA,0,58.3658876663173,686.968124162264,752.762590123451,752.762590123451,NA,NA,0,0,0,NA,887.531793337657,70.2690164043316,NA,0,NA,NA,NA,NA,NA,NA,70.2690164043316,887.531793337657,25.2036647497458,12.8523204009462,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,0.0363459409162061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM156CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,12.5572778612286,12.5038821876983,0.00426992463233309,0,0,0,0.0479084615384615,1.12450380738,0.00426992463233309,0,31.9230769230769,96.1538461538462,59.7345359311036,1,NA,NA,NA,0.0143312420614918,36.4193102227425,736.099117888655,439.127035957499,439.127035957499,NA,NA,0,0,0,NA,924.370192937061,74.7346467589382,NA,0,NA,NA,NA,NA,NA,NA,74.7346467589382,924.370192937061,12.6034708219778,12.4154361352457,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM156CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,12.1769696089569,12.1702781432249,0.0386163227887331,0,0,0,0.02006,1.05528329647521,0.0386163227887331,0.0386163227887331,28.9230769230769,124.230769230769,58.4335917269162,1,NA,NA,NA,0.146825914795277,65.797177503853,684.666342881064,773.442887888166,773.442887888166,NA,NA,0,0,0,NA,732.34974856535,62.6009382612664,NA,0,NA,NA,NA,NA,NA,NA,62.6009382612664,732.34974856535,76.6458902801361,12.1682252968025,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,0.0302292390731523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM156CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,11.0308828120452,11.0401409774436,0,0,0,0,0.00103,1.01328199964632,0,0,26,4.91666666666667,4.90951731897831,1,NA,NA,NA,0.112208511627991,0.00714934768835832,54.3713683337772,0.0794649995561016,0.0794649995561016,NA,NA,0,0,0,NA,335.040380797493,30.3639632892421,NA,0,NA,NA,NA,NA,NA,NA,30.3639632892421,335.040380797493,0,11.0308828120452,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,0.175779594854243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_Retailer","CW FRISKIES 05.5OZ 24CT","Wet Cat","NPP",0,0,1,"Retailer","DeMoulas",NA,39032.5714285714,2444.57142857143,NA,15.9892056391675,15.9891177838752,0,0,0,0,0.277297142857143,1.14954985083127,0,0,35,100,41.7855703551547,2,NA,NA,NA,NA,58.2144296448453,668.077434292059,927.281851422226,927.281851422226,NA,NA,0,0,562.589072500381,NA,707.662639582017,44.2611929498988,NA,0,NA,NA,NA,NA,NA,NA,79.6512174219523,1270.2517120824,3.46002655578035,15.9673054627341,"2022-12-31",0,0,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_Retailer","CW FRISKIES 05.5OZ 24CT","Wet Cat","NPP",0,1,0,"Retailer","DeMoulas",NA,42267.6923076923,4480.61538461538,NA,15.9678677794521,15.942852203093,0,0,0,0,0.459373846153846,1.12450380738,0,0,31.9230769230769,231.307692307692,181.682825167291,2,NA,NA,NA,NA,49.6248671404016,2898.32289849857,787.12171688605,787.12171688605,NA,NA,0,0,118.905608682348,NA,2901.57023613908,181.886228715084,NA,0,NA,NA,NA,NA,NA,NA,189.433879941195,3020.47584482143,5.75076643827147,15.9275902400878,"2022-09-24",0,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_Retailer","CW FRISKIES 05.5OZ 24CT","Wet Cat","NPP",1,0,0,"Retailer","DeMoulas",NA,42673.8461538462,6612.92307692308,NA,18.3148088619217,15.79,0,0,0,0,0.465403076923077,1.05528329647521,0,0.00836120401337792,28.9230769230769,211.538461538462,77.0306788906691,2,NA,NA,NA,NA,134.507782647792,1248.31773102368,2080.94303820709,2080.94303820709,NA,NA,0,0,1949.83500440402,NA,1290.38320459394,78.1099409556884,NA,0,NA,NA,NA,NA,NA,NA,206.012673452928,3240.21820899796,318.892345357773,15.7635950160276,"2022-06-25",0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_Retailer","CW FRISKIES 05.5OZ 24CT","Wet Cat","NPP",0,0,0,"Retailer","DeMoulas",NA,35918,4968,NA,15.5678485196878,15.4144517062287,0.0445642420583399,0,0,0,0.371866666666667,1.01328199964632,0.0445642420583399,0.110669669736658,26,182.166666666667,9.12895835031583,2,NA,NA,NA,NA,173.037708316351,139.303255515528,2505.80591115114,2433.95231423992,NA,NA,56.30696028303,45.3717903469867,2042.14688806599,NA,174.659723298784,11.5382280249122,NA,0,NA,NA,NA,NA,NA,NA,152.599806106215,2216.80661136477,175.057977164311,15.3550805642534,"2022-03-26",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_ROM","CW FRISKIES 05.5OZ 24CT","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,17.9400828950049,17.7998269945325,0,0,0,0,0.243975714285714,1.14954985083127,0,0,35,1188.942,1047.21064176982,2,NA,NA,NA,0,141.731358230183,18608.6227181585,2516.06199612725,2516.06199612725,NA,NA,0,0,0,NA,18819.1956663836,1059.00787303959,NA,0,NA,NA,NA,NA,NA,NA,1059.00787303959,18819.1956663836,195.184722646167,17.7896332047591,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_ROM","CW FRISKIES 05.5OZ 24CT","Wet Cat","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,17.6706040334736,17.5539554090956,0,0,0,0,0.324816153846154,1.12450380738,0,0,31.9230769230769,1384.51738461538,1306.60118915753,2,NA,NA,NA,0,77.9161954578554,22907.8308375157,1365.81700863813,1365.81700863813,NA,NA,0,0,0,NA,24796.8702426521,1414.6941895163,NA,0,NA,NA,NA,NA,NA,NA,1414.6941895163,24796.8702426521,213.487902598362,17.5291924484605,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_ROM","CW FRISKIES 05.5OZ 24CT","Wet Cat","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,16.4117922930428,16.3179601462318,0,0.000685384615384615,0,0,0.292637692307692,1.05528329647521,0,0,28.9230769230769,1364.177,1334.50467935489,2,NA,NA,NA,0,29.6723206451115,21702.6025157352,480.267407341706,480.267407341706,NA,NA,0,0,0,NA,24151.9666304932,1484.90139225982,NA,0,NA,NA,NA,NA,NA,NA,1484.90139225982,24151.9666304932,176.097668547331,16.3011389847116,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_ROM","CW FRISKIES 05.5OZ 24CT","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,15.7774762415328,15.7145639991923,0,0,0,0,0.254691666666667,1.01328199964632,0,0,26,1425.67475,1278.26247095969,2,NA,NA,NA,0.0445642420583399,147.412279040311,20055.210510878,2325.77782245534,2325.77782245534,NA,NA,0,0,0,NA,22371.8031582904,1427.26537445429,NA,0,NA,NA,NA,NA,NA,NA,1427.26537445429,22371.8031582904,143.909035820764,15.6835386389992,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFRISKIES_ROM","CW FRISKIES 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,9.75880301533007,9.67127547541253,0.10492843929985,0,0,0,0.00629357142857143,1.14954985083127,0.108972312554891,0.108972312554891,35,20.8862857142857,5.71588818103117,1,NA,NA,NA,0,15.1703975332545,59.1486315788124,165.472082706902,165.472082706902,NA,NA,0,0,0,NA,178.880760005769,22.1728760924095,NA,0,NA,NA,NA,NA,NA,NA,22.1728760924095,178.880760005769,3.45530662079733,9.59447609581984,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,0.0363459409162061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFRISKIES_ROM","CW FRISKIES 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,10.1797379046565,9.34907467016102,0.246497977597576,0,0.000528461538461539,0,0.0337538461538462,1.12450380738,0.24214303716907,0.24214303716907,31.9230769230769,187.769230769231,39.2980776024203,1,NA,NA,NA,0,148.47115316681,273.741167235883,1028.93037122566,1028.93037122566,NA,NA,0,0,0,NA,284.880123684299,40.9874116662746,NA,0,NA,NA,NA,NA,NA,NA,40.9874116662746,284.880123684299,608.935847131258,9.34745082365697,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFRISKIES_ROM","CW FRISKIES 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,9.26525989130053,9.21003959302802,0,0,0,0,0.0544423076923077,1.05528329647521,0,0,28.9230769230769,192.923076923077,48.2559380847962,1,NA,NA,NA,0,144.667138838281,442.217477580482,1326.03713780413,1326.03713780413,NA,NA,0,0,0,NA,442.217477580482,48.2559380847962,NA,0,NA,NA,NA,NA,0,0,48.2559380847962,442.217477580482,18.4200994934785,9.1736425442584,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,0.0302292390731523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFRISKIES_ROM","CW FRISKIES 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,7.85104229692846,7.82426363825456,0.00431696480380975,0,0,0,0.0145833333333333,1.01328199964632,0.00431696480380975,0.00431696480380975,26,112.416666666667,17.0775401072109,1,NA,NA,NA,0.0233278460937563,95.3391265594558,125.923467479377,694.136532520623,694.136532520623,NA,NA,0,0,0,NA,193.3368875572,25.6519358099451,NA,0,NA,NA,NA,NA,NA,NA,25.6519358099451,193.3368875572,39.9356795501009,7.73429295374327,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,0.175779594854243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780014609_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,1.17001594037696,1.16286439296624,0,0,0,0,0.26755,1.14954985083127,0,0,35,2109.86992857143,2109.86992857143,2,NA,NA,NA,NA,0,2433.14342857143,0,0,NA,NA,0,0,0,NA,3035.79079820466,2632.45504450826,NA,0,NA,NA,NA,NA,NA,NA,2632.45504450826,3035.79079820466,34.9157922302592,1.15457373771775,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780014609_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,1.1615920027388,1.15903446566901,0,0,0,0,0.253328846153846,1.12450380738,0,0,31.9230769230769,2699.85961538462,2309.84144344761,2,NA,NA,NA,NA,390.018171937002,2682.12416227508,450.203760801847,450.203760801847,NA,NA,0,0,0,NA,2723.99861184399,2345.81907927412,NA,0,NA,NA,NA,NA,NA,NA,2345.81907927412,2723.99861184399,8.21624444267538,1.15881354588171,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780014609_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,1.06947098220005,1.06947098220005,0,0,0,0,0.0822653846153846,1.05528329647521,0,0,28.9230769230769,606.076923076923,544.113285726915,2,NA,NA,NA,NA,61.9636373500079,583.500931045771,68.1221458773046,68.1221458773046,NA,NA,0,0,0,NA,743.707856806867,694.236095601313,NA,0,NA,NA,NA,NA,NA,NA,694.236095601313,743.707856806867,0,1.06947098220005,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780014609_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,0.985264846040925,0.984287831356121,0,0,0,0,0.169395,1.01328199964632,0,0,26,2910.8305,1684.57041083304,2,NA,NA,NA,NA,1226.26008916696,1641.37411840497,1198.8550482617,1198.8550482617,NA,NA,0,0,0,NA,1641.37411840497,1684.57041083304,NA,0,NA,NA,NA,NA,0,0,1684.57041083304,1641.37411840497,9.21310162277129,0.982043152622841,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780018530_ROM","CW PURINA ONE ML 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,13.5171393308783,13.5169142819546,0,0,0,0,0.0267228571428571,1.14954985083127,0,0,35,23.4285714285714,10.705480556224,1,NA,NA,NA,NA,12.7230908723474,144.705029146851,171.95354228172,171.95354228172,NA,NA,0,0,0,NA,187.644439544376,13.8876727787136,NA,0,NA,NA,NA,NA,NA,NA,13.8876727787136,187.644439544376,0.16788722545685,13.5115827204677,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
