"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_2","CB_Comp_TPR_3","WB_Comp_RP_4","WB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM12CWBEYOND_ROM","CW BEYOND 03OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,1.27150825131595,1.2546522173782,0,0,0,0,0.239821538461538,1.02908802143972,0,0,28.9230769230769,3553.92776923077,3339.5776010852,2,NA,NA,NA,NA,NA,0,214.350168145568,4186.92273456,267.902496209237,267.902496209237,NA,NA,0,0,0,NA,4319.82948203553,3445.47825619568,NA,0,NA,NA,NA,NA,NA,NA,3445.47825619568,4319.82948203553,63.1990386711626,1.25390970048092,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM12CWBEYOND_ROM","CW BEYOND 03OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,1.23690910231772,1.23171448024339,0,0.00424583333333333,0,0,0.216290416666667,0.986390284405659,0,0,26,4405.2535,3652.73245905766,2,NA,NA,NA,NA,NA,0,752.521040942342,4482.54705732738,922.599442672629,922.599442672629,NA,NA,0,0,0,NA,4596.83790994067,3746.63948401244,NA,0,NA,NA,NA,NA,NA,NA,3746.63948401244,4596.83790994067,41.721407844605,1.2272155708057,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM130CWFRISKIES_ROM","CW FRISKIES 05.5OZ 48CT","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,33.8849250367753,33.8813566200366,0,0,0,0,0.04208,1.16398546655024,0,0,35,585.428571428571,404.083204550388,1,NA,NA,NA,NA,NA,NA,181.345366878184,13677.2521721089,6137.03711360536,6137.03711360536,NA,NA,0,0,0,NA,14907.2946167958,440.366265045991,NA,0,NA,NA,NA,NA,NA,NA,440.366265045991,14907.2946167958,21.0794869983116,33.852192289138,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM130CWFRISKIES_ROM","CW FRISKIES 05.5OZ 48CT","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,32.3369210615026,32.3369210615026,0,0,0,0,0.0267084615384615,1.1209445650928,0,0,31.9230769230769,416.923076923077,371.237435358264,1,NA,NA,NA,NA,NA,NA,45.6856415648133,11945.4982727049,1472.72480421815,1472.72480421815,NA,NA,0,0,0,NA,15696.1200047418,486.417052178251,NA,0,NA,NA,NA,NA,NA,NA,486.417052178251,15696.1200047418,0,32.3369210615026,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM130CWFRISKIES_ROM","CW FRISKIES 05.5OZ 48CT","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,29.4036400010266,29.3996717388833,0,0,0.00190307692307692,0,0.0447746153846154,1.02908802143972,0,0,28.9230769230769,706.923076923077,563.143265155853,1,NA,NA,NA,NA,NA,NA,143.779811767224,16517.5894580402,4251.41823426753,4251.41823426753,NA,NA,0,0,0,NA,17428.1431407561,593.722512643482,NA,0,NA,NA,NA,NA,NA,NA,593.722512643482,17428.1431407561,9.5990939238587,29.3910001203092,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM130CWFRISKIES_ROM","CW FRISKIES 05.5OZ 48CT","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,27.1024942411842,27.086428147153,0,0,0,0,0.0289233333333333,0.986390284405659,0,0,26,721.5,571.732783795629,1,NA,NA,NA,NA,NA,NA,149.767216204371,15357.8648858592,3965.8784474741,3965.8784474741,NA,NA,0,0,0,NA,19097.8815024535,707.152421581915,NA,0,NA,NA,NA,NA,NA,NA,707.152421581915,19097.8815024535,62.4558122309125,27.0529382549961,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM133CWBEYOND_ROM","CW BEYOND 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,15.4916937536325,15.49,0,0,0,0,0.00485071428571429,1.16398546655024,0,0,35,5.21428571428571,5.21428571428571,1,NA,NA,NA,1.06721663852323,NA,0.101251603820257,0,80.7692857142857,0,0,NA,NA,0,0,0,NA,166.798499764327,10.7681407207442,NA,0,NA,NA,NA,NA,NA,NA,10.7681407207442,166.798499764327,0.00874798866724927,15.49,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM133CWBEYOND_ROM","CW BEYOND 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,15.4907261042923,15.49,0,0,0,0,0.00786846153846154,1.1209445650928,0,0,31.9230769230769,11.0769230769231,10.1728872864718,1,NA,NA,NA,1.23081581120203,NA,0.113510844738542,0.904035790451277,157.000432123228,13.96187556908,13.96187556908,NA,NA,0,0,0,NA,172.902862251673,11.1995128596445,NA,0,NA,NA,NA,NA,NA,NA,11.1995128596445,172.902862251673,0.626475345553291,15.4422189349112,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM133CWBEYOND_ROM","CW BEYOND 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,15.2089230967027,15.2088461538462,0,0,0,0,0.00741038461538462,1.02908802143972,0,0,28.9230769230769,9.15384615384615,8.68166419477068,1,NA,NA,NA,1.42389642343835,NA,0.0771540519389992,0.472181959075469,132.246168483638,7.10536997790057,7.10536997790057,NA,NA,0,0,0,NA,191.076742334351,12.5668783121219,NA,0,NA,NA,NA,NA,NA,NA,12.5668783121219,191.076742334351,0.00138497141838447,15.2088461538462,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM133CWBEYOND_ROM","CW BEYOND 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,14.9900461426421,14.99,0,0,0,0,0.0129991666666667,0.986390284405659,0,0,26,22.25,13.4329309601365,1,NA,NA,NA,1.38114203751679,NA,0.0240928306778658,8.81706903986347,201.359635092447,132.167864907554,132.167864907554,NA,NA,0,0,0,NA,203.657474108722,13.5862224221962,NA,0,NA,NA,NA,NA,NA,NA,13.5862224221962,203.657474108722,0.00121688423494308,14.99,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM134CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,28.7407535857791,28.6028402988184,0,0,0.00108142857142857,0,0.283490714285714,1.16398546655024,0,0,35,1981.78571428571,1930.8874152275,2,NA,NA,NA,NA,NA,NA,50.8982990582129,55186.7622610964,1453.10202461785,1453.10202461785,NA,NA,0,0,0,NA,60208.255895108,2106.42735954888,NA,0,NA,NA,NA,NA,NA,NA,2106.42735954888,60208.255895108,320.201920796003,28.5819624372957,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM134CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,28.6964349566545,28.5993839268651,0,0,0.0243561538461538,0,0.406044230769231,1.1209445650928,0,0,31.9230769230769,2555.15384615385,2450.46258970036,2,NA,NA,NA,NA,NA,NA,104.691256453488,70061.4487294549,2992.02357823739,2992.02357823739,NA,NA,0,0,0,NA,71921.3047609092,2515.49427133974,NA,0,NA,NA,NA,NA,NA,NA,2515.49427133974,71921.3047609092,275.700641792367,28.5892600163007,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM134CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,26.1524523527005,26.0637990379753,0,0,0.0729507692307692,0,0.397823846153846,1.02908802143972,0,0,28.9230769230769,2527.92307692308,2326.62365114151,2,NA,NA,NA,NA,NA,NA,201.299425781572,60545.6729514772,5227.38089467666,5227.38089467666,NA,NA,0,0,0,NA,63741.4289595953,2449.82639892905,NA,0,NA,NA,NA,NA,NA,NA,2449.82639892905,63741.4289595953,303.543061645774,26.039519497069,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM134CWFRISKIES_ROM","CW FRISKIES 05.5OZ 40CT","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,24.424001648363,24.4003158838621,0,0.005775,0.0130691666666667,0,0.30973,0.986390284405659,0,0,26,1929.98833333333,1730.19285406353,2,NA,NA,NA,NA,NA,NA,199.795479269798,42251.3251420374,4956.26569129594,4956.26569129594,NA,NA,0,0,0,NA,46098.8363546086,1888.18567430032,NA,0,NA,NA,NA,NA,NA,NA,1888.18567430032,46098.8363546086,67.8413836075505,24.4003158838621,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM157CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,13.1909531251237,13.0246253074985,0.00553255413475982,0,0,0,0.0143867857142857,1.16398546655024,0.00553255413475982,0.00553255413475982,35,23.3571428571429,16.6169532336353,1,NA,NA,0.0915866350143206,NA,NA,0,6.7401896235076,214.833361656958,87.482352628756,87.482352628756,NA,NA,0,0,0,NA,243.169295668257,18.8352654809735,NA,0,NA,NA,NA,NA,NA,NA,18.8352654809735,243.169295668257,4.8192456301643,12.9485878757154,"2022-12-31",NA,NA,4,4,0,NA,0.00401320516326289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM157CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,12.710910970372,12.6516437143419,0,0,0,0,0.0132330769230769,1.1209445650928,0,0,31.9230769230769,20.2307692307692,16.1564873696214,1,NA,NA,0.0801344909748825,NA,NA,0.0223540653053909,4.07428186114782,201.014038519435,50.0882691728728,50.0882691728728,NA,NA,0,0,0,NA,257.055693915352,20.5354810849934,NA,0,NA,NA,NA,NA,NA,NA,20.5354810849934,257.055693915352,3.11511494909122,12.5574430852609,"2022-09-24",NA,NA,3,3,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM157CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,12.3662782753995,12.3537028369971,0.0276796006341068,0,0,0,0.00992692307692308,1.02908802143972,0.0276796006341068,0.0276796006341068,28.9230769230769,27.4615384615385,12.2977855860635,1,NA,NA,0.172417505892996,NA,NA,0.0756394740630116,15.1637528754749,146.59716117438,181.908992671773,181.908992671773,NA,NA,0,0,0,NA,168.438060731419,14.1566156808959,NA,0,NA,NA,NA,NA,NA,NA,14.1566156808959,168.438060731419,14.685083644865,12.2740050347993,"2022-06-25",NA,NA,2,2,0,NA,0.00461932554738978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM157CWFANCYFEASTNATURALSML_ROM","CW FANCY FEAST NATURALS ML 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,11.4913485330825,11.4903618815877,0,0,0,0,0.0002925,0.986390284405659,0,0,26,0.5,0.407210389560727,1,NA,NA,0.203551104380509,NA,NA,0.16714034488968,0.0927896104392725,4.67884737605276,1.06615262394724,1.06615262394724,NA,NA,0,0,0,NA,67.8392136296184,5.90409965247514,NA,0,NA,NA,NA,NA,NA,NA,5.90409965247514,67.8392136296184,0,11.4903618815877,"2022-03-26",NA,NA,1,1,0,NA,0.144732641608959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWPURINAONE_Retailer","CW PURINA ONE 03OZ","Wet Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,1.29002973754385,1.29,0,0,0,0,0.72418,1.16398546655024,0,0,35,311.428571428571,280.403618702986,2,NA,NA,NA,NA,NA,NA,31.0249527255851,361.714629664076,39.0996560502095,39.0996560502095,NA,NA,0,0,13.3983874648396,NA,365.936243764206,283.676043440203,236.151199097216,0,212.625484181359,236.151199097216,23.3867136037172,23.3867136037172,NA,NA,294.786951438246,379.334631229045,0.93802658578523,1.28724599878027,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWPURINAONE_Retailer","CW PURINA ONE 03OZ","Wet Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,1.29001368241108,1.29,0,0,0,0,0.754484615384615,1.1209445650928,0,0,31.9230769230769,321.153846153846,299.84286746154,2,NA,NA,NA,NA,NA,NA,21.3109786923059,386.791073931718,27.4373876067435,27.4373876067435,NA,NA,0,0,34.3794431605922,NA,398.579899619908,308.981364584554,243.525716076787,0,227.365949010336,243.525716076787,16.1535595208541,16.1535595208541,NA,NA,335.669141161871,432.9593427805,0.0646432137406741,1.28980574805358,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWPURINAONE_Retailer","CW PURINA ONE 03OZ","Wet Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,1.21311701870995,1.21307692307692,0,0,0,0,0.604193846153846,1.02908802143972,0,0,28.9230769230769,332.307692307692,251.648189296769,2,NA,NA,NA,NA,NA,NA,80.6595030109232,306.616801735631,97.2755059566772,97.2755059566772,NA,NA,0,0,15.7426832069967,NA,315.730201172321,259.235271195813,251.983495437538,0,190.820711730058,251.983495437538,61.1369458942098,61.1369458942098,NA,NA,271.554794249592,331.472884379318,0.20169779881691,1.21254049014983,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWPURINAONE_Retailer","CW PURINA ONE 03OZ","Wet Cat","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,1.09500550051342,1.095,0,0,0,0,0.274684166666667,0.986390284405659,0,0,26,296.833333333333,135.710209202753,2,NA,NA,NA,NA,NA,NA,161.12312413058,136.2806470098,161.122686323534,161.122686323534,NA,NA,0,0,39.4664685198389,NA,141.637583007638,140.211836091693,225.083868436162,0,102.906835059977,225.083868436162,122.177033376185,122.177033376185,NA,NA,179.678742418579,181.104051527477,0.00101393340084194,1.095,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWPURINAONE_ROM","CW PURINA ONE 03OZ","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,1.16487171374217,1.15851995506323,0,0,0.00177428571428571,0,0.350778214285714,1.16398546655024,0,0,35,3391.45042857143,3391.45042857143,2,NA,NA,NA,NA,NA,NA,0,3907.68535714285,0,0,NA,NA,0,0,0,NA,4437.4773717094,3851.89359437124,NA,0,NA,NA,NA,NA,NA,NA,3851.89359437124,4437.4773717094,42.9623161567394,1.15256720809261,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWPURINAONE_ROM","CW PURINA ONE 03OZ","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,1.15930089772817,1.15728298961095,0,0,0,0,0.337054615384615,1.1209445650928,0,0,31.9230769230769,3600.59184615385,3234.64462252582,2,NA,NA,NA,NA,NA,NA,365.94722362803,3741.72669701797,423.575610674333,423.575610674333,NA,NA,0,0,0,NA,3741.72669701797,3234.64462252582,NA,0,NA,NA,NA,NA,0,0,3234.64462252582,3741.72669701797,11.6128410336855,1.15637713971182,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWPURINAONE_ROM","CW PURINA ONE 03OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,1.07525501453784,1.06866826473932,0,0,0,0,0.281677692307692,1.02908802143972,0,0,28.9230769230769,2910.91007692308,2770.31620502475,2,NA,NA,NA,NA,NA,NA,140.593871898329,2960.84050903042,149.157952508038,149.157952508038,NA,NA,0,0,0,NA,3123.59755647898,2922.45671290655,NA,0,NA,NA,NA,NA,NA,NA,2922.45671290655,3123.59755647898,20.7588703325356,1.06845532130015,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWPURINAONE_ROM","CW PURINA ONE 03OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,1.00995177282237,1.00700550459073,0.00422142499524848,0.000804166666666667,0,0,0.2342525,0.986390284405659,0.00422142499524848,0.00422142499524848,26,4044.769,3438.82263567846,2,NA,NA,NA,NA,NA,NA,605.946364321543,3403.7607944103,599.021038923036,599.021038923036,NA,NA,0,0,0,NA,3697.72486423238,3732.42382201283,NA,0,NA,NA,NA,NA,NA,NA,3732.42382201283,3697.72486423238,82.7274947222472,0.997729366880173,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM162CWFRISKIESFAV_Retailer","CW FRISKIES FAV 05.5OZ","Wet Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,0.792682926829268,0.792682926829268,0,0,0,0,0,1.16398546655024,0,0,35,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,1.79803679298734,2.2682925696148,0,0,0,0,0,0,NA,NA,2.2682925696148,1.79803679298734,0,0.792682926829268,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM162CWFRISKIESFAV_Retailer","CW FRISKIES FAV 05.5OZ","Wet Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,0.790535573946765,0.790266861553736,0,0,0,0,0.00142615384615385,1.1209445650928,0,0,31.9230769230769,1.30769230769231,0.479644201091868,1,NA,NA,NA,NA,NA,NA,0.82804810660044,0.378918918862576,0.654158004214348,0.654158004214348,NA,NA,0,0,0,NA,2.20355624188402,2.78848654625209,0.815759822680878,0,0.299209887624939,0.815759822680878,0.516549935055938,0.516549935055938,NA,NA,2.78848654625209,2.20355624188402,0,0.790243458404949,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM162CWFRISKIESFAV_Retailer","CW FRISKIES FAV 05.5OZ","Wet Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,0.790071205103748,0.79,0,0,0,0,0.0218561538461538,1.02908802143972,0,0,28.9230769230769,16,4.20735838076389,1,NA,NA,NA,NA,NA,NA,11.7926416192361,3.31144461963608,9.30393999574854,9.30393999574854,NA,NA,0,0,0,NA,3.89922765552048,4.95138754011124,9.98106135986014,0,2.62461888508289,9.98106135986014,7.34419559132926,7.34419559132926,NA,NA,4.95138754011124,3.89922765552048,0.0248854720781064,0.787538461538462,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM162CWFRISKIESFAV_Retailer","CW FRISKIES FAV 05.5OZ","Wet Cat","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,0.739823679611825,0.73881613187943,0,0,0,0,0.404168333333333,0.986390284405659,0,0,26,822.916666666667,322.39572474076,1,NA,NA,NA,NA,NA,NA,500.520941925906,222.950419771025,351.117080228976,351.117080228976,NA,NA,0,0,0,NA,232.144336036133,335.82146555163,513.348859003224,0,201.115719424632,513.348859003224,312.233139578592,312.233139578592,NA,NA,335.82146555163,232.144336036133,1.226846742666,0.73881613187943,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM162CWFRISKIESFAV_ROM","CW FRISKIES FAV 05.5OZ","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,0.919466694157376,0.91822146946878,0,0,0.00465071428571429,0,0.424325,1.16398546655024,0,0,35,15991.8292857143,14611.7218210502,2,NA,NA,NA,NA,NA,NA,1380.10746466411,13393.6174017465,1248.27831253926,1248.27831253926,NA,NA,0,0,0,NA,13503.9926230929,14729.5511540439,NA,0,NA,NA,NA,NA,NA,NA,14729.5511540439,13503.9926230929,31.7034251945512,0.917624726401416,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM162CWFRISKIESFAV_ROM","CW FRISKIES FAV 05.5OZ","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,0.876285450245615,0.87572225881606,0,0,0.00933307692307692,0,0.428501538461538,1.1209445650928,0,0,31.9230769230769,14335.2973076923,13285.0293176841,2,NA,NA,NA,NA,NA,NA,1050.26799000818,11631.5784888179,920.623280412894,920.623280412894,NA,NA,0,0,0,NA,11682.7427777252,13344.027830754,NA,0,NA,NA,NA,NA,NA,NA,13344.027830754,11682.7427777252,12.8274011714928,0.875409966413074,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM162CWFRISKIESFAV_ROM","CW FRISKIES FAV 05.5OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,0.802473111569041,0.802302472563024,0,0,0.00205461538461538,0,0.341010384615385,1.02908802143972,0,0,28.9230769230769,8344.99184615385,8317.95041844526,2,NA,NA,NA,NA,NA,NA,27.0414277085846,6686.5089786122,21.6754060031859,21.6754060031859,NA,NA,0,0,0,NA,8182.25552206544,10192.3857459773,NA,0,NA,NA,NA,NA,NA,NA,10192.3857459773,8182.25552206544,4.70336156339681,0.801915463957954,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM162CWFRISKIESFAV_ROM","CW FRISKIES FAV 05.5OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,0.736056948793029,0.735877443161995,0,0.00525333333333333,0,0,0.2071225,0.986390284405659,0,0,26,10129.7598333333,9094.22127324634,2,NA,NA,NA,NA,NA,NA,1035.53856008699,6666.53875955794,742.008073775396,742.008073775396,NA,NA,0,0,0,NA,7131.76817958883,9705.59491572609,NA,0,NA,NA,NA,NA,NA,NA,9705.59491572609,7131.76817958883,8.05076651380611,0.735430168606287,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,1.18998506292504,1.18981346787821,0,0,0,0,0.994629285714286,1.16398546655024,0,0,35,5992.14285714286,5682.79192995625,2,NA,NA,NA,NA,NA,NA,309.350927186606,6761.34132347396,367.538676526042,367.538676526042,0,0,0,0,2.52579961909214,2.52579961909214,7174.96246708968,6029.45684278593,4585.76589210714,0,4349.0207135617,4585.76589210714,236.720698130887,236.720698130887,NA,NA,6032.99509795885,7177.48826670878,1.65071498845435,1.18970643095764,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,1.18971327797259,1.18959780110031,0,0,0,0,0.961864615384615,1.1209445650928,0,0,31.9230769230769,5397.38461538462,4765.23478129718,2,NA,NA,NA,NA,NA,NA,632.149834087433,5668.22776692993,751.053771531614,751.053771531614,NA,NA,0,0,44.3595367473446,NA,6251.48283314124,5254.63016837419,4130.59949769227,0,3646.81744893758,4130.59949769227,483.652033696456,483.652033696456,NA,NA,5293.65343464388,6295.84236988858,2.02398094666968,1.18933089230614,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,1.03565531862563,1.03565681493382,0,0,0,0,0.967252307692308,1.02908802143972,0,0.00670783326929915,28.9230769230769,6250.30769230769,5975.62241706847,2,NA,NA,NA,NA,NA,NA,274.685275239221,6151.2175713867,272.725505536381,272.725505536381,NA,NA,0,0,453.985134208361,NA,7449.60911795771,7272.12294347705,4783.33853412604,0,4573.1228573161,4783.33853412604,210.2134981928,210.2134981928,NA,NA,7733.54195262348,7903.59425216607,1.74699270895285,1.03534573969111,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
