"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","Missing_data_flag","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7"
"ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,1.75294475968709,1.95488295353753,0.397952110626828,0,0.00000307692307692308,0,0.0000353846153846154,1.12438979407232,0.308560317612379,0.250317714764349,37.9230769230769,0,3.68984615384615,3.68984615384615,1,NA,NA,NA,NA,NA,NA,0,3.5643076923077,0,0,NA,NA,0,0,0,NA,13.9272778434239,14.0315699980813,NA,0,NA,NA,NA,NA,NA,NA,14.0315699980813,13.9272778434239,3.81163113298499,1.95469064584522,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,1.65264244563025,1.71412321614439,0.0883823572581688,0,0,0,0.00000666666666666667,1.16913192627193,0.105100661961806,0.105100661961806,35,0,0.166666666666667,0.166666666666667,1,NA,NA,NA,NA,NA,NA,0,0.180833333333333,0,0,NA,NA,0,0,0,NA,3.66858898041224,2.45508148506828,NA,0,NA,NA,NA,NA,NA,NA,2.45508148506828,3.66858898041224,0.0973611111111108,1.70000823571991,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,1.75532695740771,1.91401011751565,0.109112998270178,0,0,0,0.00000285714285714286,1.24635365846736,0.0947830228099174,0.148731080305863,44,0,0.723428571428571,0.723428571428571,1,NA,NA,NA,NA,NA,NA,0,1.18114285714286,0,0,NA,NA,0,0,0,NA,7.38873957868336,4.33934792934126,NA,0,NA,NA,NA,NA,NA,NA,4.33934792934126,7.38873957868336,0.207175364824379,1.91401011751565,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,2.003224531904,2.0721259299838,0.212830248966958,0,0,0,0.0000215384615384615,1.1597648759615,0.250927176593589,0.199777005981242,40.9230769230769,0,6.41730769230769,6.41730769230769,1,NA,NA,NA,NA,NA,NA,0,8.86176923076925,0,0,NA,NA,0,0,0,NA,14.2564797024437,8.90971736111828,NA,0,NA,NA,NA,NA,NA,NA,8.90971736111828,14.2564797024437,3.81606187235782,2.06032682531736,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,2.97574341667436,2.82507288971292,0,0.000649230769230769,0.0319192307692308,0,0.447760769230769,1.12438979407232,0.00574782123668628,0.0451655334147162,37.9230769230769,0,3151.92307692308,3074.02290054781,2,NA,0,NA,NA,NA,NA,77.9001763752699,9046.60833427732,165.94166572268,157.898593694764,0,15.5333913002892,0,89.6930367701547,474.975349649516,459.441958349226,9570.85447043608,3225.67393562557,NA,0,NA,NA,NA,NA,8.04307202791662,0,3452.3796332705,10045.8298200856,207.398820915964,2.8205979488892,"2023-04-22",NA,1.23132926480404,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,2.97502146619984,2.88193122743297,0.203481978056686,0,0.00130666666666667,0,0.167951666666667,1.16913192627193,0.197255171716943,0.161491628538738,35,0,1177.41666666667,1144.24514806752,2,NA,0,NA,NA,NA,NA,33.1715185991417,2773.14122241369,13.0012775863061,1.15640139445988,0,0,0,234.233098288391,0,0,3186.98937407165,1203.399323775,NA,0,NA,NA,NA,NA,11.8448761918462,0,1358.67348549063,3186.98937407165,719.756992953517,2.87986687479935,"2023-03-25",NA,1.39618185627251,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,1,"Retailer","Target",NA,10323.0714285714,0,NA,2.98661739571683,2.93265791555443,0.0067809850014539,0,0.00222714285714286,0,0.604330714285714,1.24635365846736,0.0067809850014539,0.0067809850014539,44,0,5474,4439.9127799825,2,NA,0.00711752395950244,NA,NA,NA,NA,1034.0872200175,13103.807494031,2687.86036311187,2609.84681878483,0,78.0135443270362,0,100.995276071508,1737.1462546664,1659.13271033937,14864.752728401,5022.13681754705,6967.67748379589,0,5683.57223504267,6967.67748379589,1126.44463113005,1126.44463113005,78.0135443270362,0,5723.67445485981,16601.8989830674,557.615903752818,2.93236375826203,"2022-12-31",NA,1.28011319997509,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,1,0,"Retailer","Target",NA,14015.3846153846,0,NA,2.98324119047874,2.91672965579626,0,0,0.0113761538461538,0,0.619837692307692,1.1597648759615,0,0,40.9230769230769,0,4585.38461538462,4520.65346037732,2,NA,0,NA,NA,NA,NA,64.7311550072908,13143.3670962239,113.899057622212,91.4913135155821,0,3.50414982960941,0,53.6568112206141,18.0515160604924,14.547366230883,14189.1143882376,4823.13423486684,7407.05314378545,0,7324.05428059034,7407.05314378545,79.6626744157723,79.6626744157723,22.4077441066302,0,4911.03321994067,14207.1659042981,421.449979138857,2.89339514707107,"2022-09-24",NA,1.73030076838639,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,1.8329175659292,1.80906546021885,0,0.00315384615384615,0.00613538461538462,0.000618461538461538,0.436818076923077,1.12438979407232,0,0,37.9230769230769,0,352601.43,346571.743507126,2,NA,NA,NA,NA,NA,NA,6029.6864928737,624139.501816821,11571.0114908711,11571.0114908711,NA,NA,0,0,0,NA,636570.441473266,353681.452830815,NA,0,NA,NA,NA,NA,NA,NA,353681.452830815,636570.441473266,10294.2027079379,1.80498544266302,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,1.93653978900257,1.9234669981339,0,0.000884166666666667,0.00275166666666667,0.0000125,0.449599166666667,1.16913192627193,0,0,35,0,352211.00925,335262.614576053,2,NA,NA,NA,NA,NA,NA,16948.394673947,643869.361072662,32557.5510106706,32557.5510106706,NA,NA,0,0,0,NA,644856.879244242,335775.246967495,NA,0,NA,NA,NA,NA,NA,NA,335775.246967495,644856.879244242,5690.25864956625,1.92056959603415,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,1.92744721464164,1.91933867273014,0,0.000250714285714286,0.00202357142857143,0,0.47008,1.24635365846736,0,0,44,0,350383.993642857,346123.951088633,2,NA,NA,NA,NA,NA,NA,4260.04255422421,664078.056728824,8163.01134260533,8163.01134260533,NA,NA,0,0,0,NA,673282.591701498,350915.406897371,NA,0,NA,NA,NA,NA,NA,NA,350915.406897371,673282.591701498,3094.09427707151,1.91874186385973,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,1.91742688996604,1.90710404289709,0,0.000383846153846154,0.00346153846153846,0.0000569230769230769,0.441103461538462,1.1597648759615,0,0,40.9230769230769,0,343842.879692308,333583.880995506,2,NA,NA,NA,NA,NA,NA,10258.9986968017,636239.421602256,19588.7577823588,19588.7577823588,NA,NA,0,0,0,NA,637140.592809877,334059.131214747,NA,0,NA,NA,NA,NA,NA,NA,334059.131214747,637140.592809877,3624.33502503795,1.90710404289709,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,3.45023826222414,3.39443836613625,0,0.0457792307692308,0.00408538461538462,0.000276923076923077,0.663583461538462,1.12438979407232,0,0.00701688052685709,37.9230769230769,0,3659.30769230769,3495.60082044087,2,2.8205979488892,0.00457238870336742,NA,NA,NA,NA,163.706871866824,11870.0667454885,400.977869896108,400.977869896108,NA,NA,0,0,767.410634791067,NA,12010.3513309748,3520.04601676963,NA,0,NA,NA,NA,NA,NA,NA,3809.29509295996,12777.7619657659,203.259561753817,3.39270278799036,"2023-04-22",NA,2.12181556566202,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,3.8781583463875,3.78837717307114,0,0,0.00313083333333333,0,0.641155833333333,1.16913192627193,0,0,35,0,3093.08333333333,3093.08333333333,2,2.87986687479935,0.0673460389203438,NA,NA,NA,NA,0,11667.6816666667,0,0,0,0,0,0,138.246565574541,138.246565574541,13308.8747323983,3431.59062495153,NA,0,NA,NA,NA,NA,NA,NA,3565.29171468425,13447.1212979728,328.607071075284,3.77145425949268,"2023-03-25",NA,1.27509727932952,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"Retailer","Target",NA,6163.57142857143,0,NA,3.89468072054973,3.80086511849789,0,0,0.000654285714285714,0,0.668463571428571,1.24635365846736,0,0,44,0,3522.64285714286,3341.74675112447,2,2.93236375826203,0.0726971431762519,NA,NA,NA,NA,180.896106018389,12785.319183224,578.86510249032,578.86510249032,0,0,0,0,363.666087566688,363.666087566687,13265.0325001346,3406.07869412893,6553.92522636658,0,6238.44687069671,6553.92522636658,313.412165282775,313.412165282775,NA,NA,3592.14681972337,13628.6985877013,353.683324271306,3.79414573935319,"2022-12-31",NA,1.82709178352069,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"Retailer","Target",NA,4012.23076923077,0,NA,3.70380629334459,3.6638246278655,0,0,0,0,0.682435,1.1597648759615,0,0,40.9230769230769,0,3544.53846153846,3453.82840680169,2,2.89339514707107,0,NA,NA,NA,NA,90.7100547367762,12697.685981516,244.680941560945,244.680941560945,NA,NA,0,0,64.4834202096042,NA,12813.4272502893,3471.29522002454,8088.1616571276,0,7880.96589112111,8088.1616571276,206.896123510684,206.896123510684,NA,NA,3530.14431692228,12877.9106704989,155.303504640235,3.65974077093479,"2022-09-24",NA,2.28907321842827,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM36CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,3.37078284713742,3.36844154195689,0.0123429405084751,0.000820769230769231,0,0,0.0367042307692308,1.12438979407232,0.0168362789996346,0.0212030942368293,37.9230769230769,0,3491.77576923077,3491.77576923077,1,NA,NA,3.39270278799036,3.53966748235174,0,0.0598719307231042,0,11591.0081538462,0,0,NA,NA,0,0,0,NA,9074.90123379624,2741.17157914164,NA,0,NA,NA,NA,NA,0,0,2741.17157914164,9074.90123379624,171.356720433554,3.36495723552405,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM36CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,3.49454627120497,3.4843265746834,0,0,0,0,0.0396579166666667,1.16913192627193,0,0,35,0,3537.21483333333,3537.21483333333,1,NA,NA,3.77145425949268,3.50477774361717,0.203481978056686,0.248838775846709,0,12264.8319166667,0,0,NA,NA,0,0,0,NA,6673.13125354394,1938.51822463406,NA,0,NA,NA,NA,NA,0,0,1938.51822463406,6673.13125354394,94.5839655147384,3.46778479697351,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM36CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,3.40762308175376,3.39516456491937,0,0,0,0,0.03961,1.24635365846736,0,0,44,0,3644.03285714286,3644.03285714286,1,NA,NA,3.79414573935319,3.52697455249787,0.0067809850014539,0.100098313605001,0,12342.2141428571,0,0,NA,NA,0,0,0,NA,8801.35069464192,2599.33089641637,NA,0,NA,NA,NA,NA,0,0,2599.33089641637,8801.35069464192,76.7932677109159,3.38618946896861,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM36CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,3.39694257224527,3.39173771211992,0,0,0,0,0.0373846153846154,1.1597648759615,0,0,40.9230769230769,0,3291.37207692308,3291.37207692308,1,NA,NA,3.65974077093479,3.50932966906117,0,0.0394018747457531,0,11119.1920769231,0,0,NA,NA,0,0,0,NA,8887.66853480732,2632.45282429917,NA,0,NA,NA,NA,NA,0,0,2632.45282429917,8887.66853480732,60.4553855298424,3.37782504389636,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,2.00442315042042,1.99946687350835,0,0,0,0,0.000762307692307692,1.12438979407232,0,0,37.9230769230769,0,77.3770769230769,77.3770769230769,1,NA,NA,NA,NA,NA,NA,0,154.372846153846,0,0,NA,NA,0,0,0,NA,204.344947363451,102.510789944946,NA,0,NA,NA,NA,NA,NA,NA,102.510789944946,204.344947363451,0.833938043275469,1.99309757814587,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,1.99032559244168,1.98999743367243,0,0,0,0,0.00075,1.16913192627193,0,0,35,0,74.372,74.372,1,NA,NA,NA,NA,NA,NA,0,148,0,0,NA,NA,0,0,0,NA,117.041855750382,58.8151092358377,NA,0,NA,NA,NA,NA,0,0,58.8151092358377,117.041855750382,0.024760163900863,1.98999638263848,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,1.99086498118624,1.99047480592786,0,0,0,0,0.00075,1.24635365846736,0,0,44,0,74.7131428571429,74.7131428571429,1,NA,NA,NA,NA,NA,NA,0,148.700571428572,0,0,NA,NA,0,0,0,NA,152.547112198502,76.645913950715,NA,0,NA,NA,NA,NA,NA,NA,76.645913950715,152.547112198502,0.0435019277409418,1.99028441658939,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM56CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ","Cat Treats","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,2.01389026459465,1.99066721861231,0,0,0,0,0.00075,1.1597648759615,0,0,40.9230769230769,0,68.4196923076923,68.4196923076923,1,NA,NA,NA,NA,NA,NA,0,136.178307692308,0,0,NA,NA,0,0,0,NA,200.101071422887,100.53201812373,NA,0,NA,NA,NA,NA,NA,NA,100.53201812373,200.101071422887,1.63054396582967,1.99046455961963,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,4.61895475490196,4.59743679399053,0,0.000329230769230769,0.00115461538461538,0,0.163849230769231,1.12438979407232,0,0,37.9230769230769,0,7412.24992307692,7023.99520109752,2,NA,NA,NA,NA,NA,NA,388.254721979402,32597.5152302381,1722.88700053118,1722.88700053118,NA,NA,0,0,0,NA,36527.4869263689,7827.91614333718,NA,0,NA,NA,NA,NA,NA,NA,7827.91614333718,36527.4869263689,152.787085753594,4.59655141938795,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,4.86341066827869,4.82586642095548,0,0,0.0005875,0,0.194106666666667,1.16913192627193,0,0,35,0,8767.025,8741.4911013587,2,NA,NA,NA,NA,NA,NA,25.5338986413008,42187.8016294382,124.480953895157,124.480953895157,NA,NA,0,0,0,NA,45694.0522393987,9464.6558680504,NA,0,NA,NA,NA,NA,NA,NA,9464.6558680504,45694.0522393987,336.131813854309,4.82428983275603,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,4.83488175041439,4.7674391647348,0,0,0.000915,0,0.162346785714286,1.24635365846736,0,0,44,0,7381.58535714286,7188.57974785774,2,NA,NA,NA,NA,NA,NA,193.005609285113,34224.660004636,919.201923935437,919.201923935437,NA,NA,0,0,0,NA,34793.8425033705,7308.22253293014,NA,0,NA,NA,NA,NA,NA,NA,7308.22253293014,34793.8425033705,548.535860964983,4.7601159099366,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM69CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,4.80069181754843,4.77213857445708,0,0,0.00107538461538462,0,0.146993461538462,1.1597648759615,0,0,40.9230769230769,0,6791.29707692308,6399.44794786701,2,NA,NA,NA,NA,NA,NA,391.849129056068,30513.4573349182,1868.51766508178,1868.51766508178,NA,NA,0,0,0,NA,30562.2251234553,6409.64772791259,NA,0,NA,NA,NA,NA,NA,NA,6409.64772791259,30562.2251234553,219.708785196976,4.76818726516213,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM71CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,2.1553510568151,2.1419222079103,0,0.000153076923076923,0.000567692307692308,0,0.0266515384615385,1.12438979407232,0,0,37.9230769230769,0,3626.97392307692,3626.97392307692,1,NA,NA,3.40785133736148,3.62787966736102,0,NA,0,7703.88223076923,0,0,NA,NA,0,0,0,NA,7559.81914133942,3552.7541718258,NA,0,NA,NA,NA,NA,NA,NA,3552.7541718258,7559.81914133942,83.834217998533,2.13290514567734,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM71CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,2.24688900660304,2.23007802255857,0,0,0.000519166666666667,0,0.0284891666666667,1.16913192627193,0,0,35,0,3697.76541666667,3697.76541666667,1,NA,NA,3.53460133988776,3.84007858323395,0,NA,0,8214.09466666667,0,0,NA,NA,0,0,0,NA,7952.11194017751,3582.44846705208,NA,0,NA,NA,NA,NA,NA,NA,3582.44846705208,7952.11194017751,94.3601529505133,2.22147519225483,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM71CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,2.19036366220476,2.18026690511601,0,0,0.00121285714285714,0,0.0275503571428571,1.24635365846736,0,0,44,0,3784.5805,3784.5805,1,NA,NA,3.52690241959987,3.73465147031092,0.00666163055400851,NA,0,8190.56021428572,0,0,NA,NA,0,0,0,NA,7970.70126878548,3688.45479165042,NA,0,NA,NA,NA,NA,NA,NA,3688.45479165042,7970.70126878548,102.132724190176,2.16211799559139,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM71CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,2.1879734226782,2.18216708336182,0,0,0.000616153846153846,0,0.0264396153846154,1.1597648759615,0,0,40.9230769230769,0,3548.70384615385,3548.70384615385,1,NA,NA,3.5244692224114,3.6338694191714,0,NA,0,7718.011,0,0,NA,NA,0,0,0,NA,7679.31655585892,3533.05459883865,NA,0,NA,NA,NA,NA,NA,NA,3533.05459883865,7679.31655585892,46.2085431332765,2.17507005700289,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8408CTFANCYFEASTSAVORYCRAVINGS_Retailer","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,4.72384022803776,3.73561946320272,0.131809830449842,0.000116153846153846,0,0,0.0130207692307692,1.12438979407232,0.130178871167295,0.133082345484312,37.9230769230769,0,54.5384615384615,54.5384615384615,1,NA,NA,NA,NA,NA,NA,0,204.008461538461,0,0,NA,NA,0,0,0,NA,675.979915903154,234.176350943602,NA,0,NA,NA,NA,NA,NA,NA,234.176350943602,675.979915903154,47.9504687804054,3.73561946320272,"2023-04-22",NA,2.99,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM8408CTFANCYFEASTSAVORYCRAVINGS_Retailer","CT FANCY FEAST SAVORY CRAVINGS 3OZ","Cat Treats","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,5.12568569407702,4.95067304036146,0.291565543652965,0,0.00107916666666667,0,0.107386666666667,1.16913192627193,0.268070008734237,0.210642834830214,35,0,543.916666666667,236.986303545848,1,NA,NA,NA,NA,NA,NA,306.930363120819,1083.64827017379,495.403396492875,495.403396492875,NA,NA,0,0,352.729600002013,NA,1154.66516310155,235.62877941688,NA,0,NA,NA,NA,NA,NA,NA,545.71534585809,1507.39476310357,1208.30143686866,4.94589170476028,"2023-03-25",NA,2.99013081848071,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
