"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","Missing_data_flag","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7"
"ITEM529DWBENEFUL_Retailer","DW BENEFUL 03OZ 12CT","Wet Dog","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,10.7865585254915,10.7865585254915,0,0,0,0,0.49966,1.11975046617348,0,0,29.6153846153846,0,6489.81191160219,6452.30012956999,2,2.56748770867149,NA,NA,NA,NA,NA,37.5117820321932,69597.012214163,404.623032285731,NA,261.057692307692,NA,NA,NA,NA,0,0,404.623032285731,NA,NA,1.1007574801345,10.7863706095963,"2023-04-22",0.05,1.24820288165655,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM529DWBENEFUL_Retailer","DW BENEFUL 03OZ 12CT","Wet Dog","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,10.7865585254915,10.7865585254915,0,0,0,0,0.49966,1.14474500441673,0,0,35,0,7101.05819839427,7007.40677244732,2,2.56444397169612,NA,NA,NA,NA,NA,93.6514259469532,75554.5667588263,980.661675604148,NA,186.425,NA,NA,NA,NA,0,0,980.661675604148,NA,NA,60.7514154705921,10.7782413264797,"2023-03-25",0.05,1.30310280892315,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM529DWBENEFUL_Retailer","DW BENEFUL 03OZ 12CT","Wet Dog","NPP",0,0,1,"Retailer","Target",NA,45581.1428571429,40982.5714285714,NA,10.7865585254915,10.7865585254915,0,0,0,0,0.49966,1.17587770289781,0,0,32,0,6925.73412008239,6915.42888697275,2,2.56593451015023,NA,NA,NA,NA,NA,10.30523310964,74536.4341313263,111.158000055964,11033.1151363213,412.332142857143,8892.24804939536,10620.7829934642,2113.59843782895,2113.59843782895,0,0,111.158000055964,NA,NA,57.2442868798365,10.7783542579914,"2022-12-31",0.05,1.33012234069226,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM529DWBENEFUL_Retailer","DW BENEFUL 03OZ 12CT","Wet Dog","NPP",0,1,0,"Retailer","Target",NA,59935.3846153846,59820.9230769231,NA,10.7865585254915,10.7865585254915,0,0,0,0,0.49966,1.17632849117529,0,0,28.9230769230769,0,6609.12270330869,6609.12270330869,2,2.5580672257393,NA,NA,NA,NA,NA,0,70942.6405926019,0,12011.7460569685,444.165384615385,8935.71899754212,11567.5806723532,2910.92542354548,2910.92542354548,0,0,0,NA,NA,347.048248791921,10.7358049511906,"2022-09-24",0.05,1.35255033625956,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM529DWBENEFUL_ROM","DW BENEFUL 03OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,10.905610253958,10.905610253958,0,0,0,0,0.389835,1.11975046617348,0,0,29.6153846153846,0,61323.4879706675,61323.4879706675,2,NA,NA,NA,NA,NA,NA,0,668770.059221382,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.905610253958,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM529DWBENEFUL_ROM","DW BENEFUL 03OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,10.905610253958,10.905610253958,0,0,0,0,0.389835,1.14474500441673,0,0,35,0,64629.3708716348,64629.3708716348,2,NA,NA,NA,NA,NA,NA,0,704822.729684556,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.905610253958,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM529DWBENEFUL_ROM","DW BENEFUL 03OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,10.905610253958,10.905610253958,0,0,0,0,0.389835,1.17587770289781,0,0,32,0,64959.3238630291,64959.3238630291,2,NA,NA,NA,NA,NA,NA,0,708421.068410829,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.905610253958,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM529DWBENEFUL_ROM","DW BENEFUL 03OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,10.905610253958,10.905610253958,0,0,0,0,0.389835,1.17632849117529,0,0,28.9230769230769,0,63690.2803466116,63690.2803466116,2,NA,NA,NA,NA,NA,NA,0,694581.374425467,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.905610253958,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM530DWBENEFUL_Retailer","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,2.78468578755983,2.78468578755983,0,0,0,0,0.516985,1.11975046617348,0,0,29.6153846153846,0,9020.25289496537,8342.54081251534,2,NA,NA,NA,NA,0,NA,677.712082450024,23231.3548327493,1858.90333057954,NA,0,NA,NA,NA,NA,0,0,1858.90333057954,NA,NA,28.3118734766192,2.78146353041993,"2023-04-22",NA,1.57069434145087,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM530DWBENEFUL_Retailer","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,2.78468578755983,2.78468578755983,0,0,0,0,0.516985,1.14474500441673,0,0,35,0,9784.50298346888,9776.09747794554,2,NA,NA,NA,NA,0,NA,8.4055055233492,27196.7385335666,21.303874145703,NA,0,NA,NA,NA,NA,0,0,21.303874145703,NA,NA,28.7239886902417,2.78175145458941,"2023-03-25",NA,1.37875987347811,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM530DWBENEFUL_Retailer","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,0,1,"Retailer","Target",NA,36360,0,NA,2.78468578755983,2.78468578755983,0,0,0,0,0.516985,1.17587770289781,0,0,32,0,9890.57910162962,9890.57910162962,2,NA,NA,NA,NA,0,NA,0,27522.5785210016,0,15888.204984742,0,14003.1568198697,15888.204984742,1881.81347344712,1881.81347344712,0,0,0,NA,NA,19.5765340426436,2.78270912979038,"2022-12-31",NA,1.41707435564985,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM530DWBENEFUL_Retailer","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,1,0,"Retailer","Target",NA,27437.8461538462,0,NA,2.78468578755983,2.78468578755983,0,0,0,0,0.516985,1.17632849117529,0,0,28.9230769230769,0,8812.2513486387,8812.2513486387,2,NA,NA,NA,NA,0,NA,0,24522.8620576381,0,13820.257838097,0,13668.1778237406,13820.257838097,151.83343083633,151.83343083633,0,0,0,NA,NA,16.4890293210397,2.78281005820631,"2022-09-24",NA,1.54275010373095,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM530DWBENEFUL_ROM","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,2.83180561838274,2.83180561838274,0,0,0,0,0.38906,1.11975046617348,0,0,29.6153846153846,0,153007.764173991,153007.764173991,2,NA,NA,NA,NA,NA,NA,0,433288.24624409,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.83180561838274,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM530DWBENEFUL_ROM","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,2.83180561838274,2.83180561838274,0,0,0,0,0.38906,1.14474500441673,0,0,35,0,163632.805285701,163632.805285701,2,NA,NA,NA,NA,NA,NA,0,463376.297359777,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.83180561838274,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM530DWBENEFUL_ROM","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,2.83180561838274,2.83180561838274,0,0,0,0,0.38906,1.17587770289781,0,0,32,0,169402.211656456,169402.211656456,2,NA,NA,NA,NA,NA,NA,0,479714.134735213,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.83180561838274,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM530DWBENEFUL_ROM","DW BENEFUL 03OZ 03CT","Wet Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,2.83180561838274,2.83180561838274,0,0,0,0,0.38906,1.17632849117529,0,0,28.9230769230769,0,161257.459730487,161257.459730487,2,NA,NA,NA,NA,NA,NA,0,456649.780470922,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.83180561838274,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_Retailer","DW BENEFUL INCR N MED 03OZ 30CT","Wet Dog","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,27.6892302161417,27.6892302161417,0,0,0,0,0.638895,1.11975046617348,0,0,29.6153846153846,0,2902.10313062526,1546.2484380615,2,NA,NA,26.9740479300886,NA,0,0,1355.85469256376,42814.4289728345,37542.5727220339,NA,0,NA,NA,NA,NA,0,0,37542.5727220339,0,0,0,27.6892302161417,"2023-04-22",0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_Retailer","DW BENEFUL INCR N MED 03OZ 30CT","Wet Dog","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,27.6892302161417,27.6892302161417,0,0,0,0,0.638895,1.14474500441673,0,0,35,0,2908.75723260868,1683.05936837699,2,NA,NA,26.9740479300886,NA,0,0,1225.69786423169,46602.6183184245,33843.5120269559,NA,0,NA,NA,NA,NA,0,0,33843.5120269559,0,0,95.118311188408,27.6567571480497,"2023-03-25",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_Retailer","DW BENEFUL INCR N MED 03OZ 30CT","Wet Dog","NPP",0,0,1,"Retailer","Target",NA,111885,105617.142857143,NA,27.6892302161417,27.6892302161417,0,0,0,0,0.638895,1.17587770289781,0,0,32,0,2916.30085164802,1807.78138981942,2,NA,NA,26.9740479300886,NA,0,0,1108.51946182861,50056.0750831664,30490.6107237442,NA,0,NA,NA,NA,NA,0,0,30490.6107237442,0,0,203.43985390165,27.6204619802367,"2022-12-31",0,0,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_Retailer","DW BENEFUL INCR N MED 03OZ 30CT","Wet Dog","NPP",0,1,0,"Retailer","Target",NA,96943.8461538462,96514.6153846154,NA,27.6892302161417,27.6892302161417,0,0,0,0,0.638895,1.17632849117529,0,0,28.9230769230769,0,2929.66591732335,1984.8658602255,2,NA,NA,26.9740479300886,NA,0,0,944.800057097854,54959.407751944,25765.5964880134,NA,0,NA,NA,NA,NA,0,0,25765.5964880134,0,0,395.189801192857,27.555983765335,"2022-09-24",0,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_ROM","DW BENEFUL INCR N MED 03OZ 30CT","Wet Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,26.9740479300886,26.9740479300886,0,0,0,0,0.329815,1.11975046617348,0,0,29.6153846153846,0,27277.3239424256,27277.3239424256,2,NA,NA,NA,NA,NA,NA,0,735779.843427541,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.9740479300886,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_ROM","DW BENEFUL INCR N MED 03OZ 30CT","Wet Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,26.9740479300886,26.9740479300886,0,0,0,0,0.329815,1.14474500441673,0,0,35,0,27277.3239424256,27277.3239424256,2,NA,NA,NA,NA,NA,NA,0,735779.843427541,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.9740479300886,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_ROM","DW BENEFUL INCR N MED 03OZ 30CT","Wet Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,26.9740479300886,26.9740479300886,0,0,0,0,0.329815,1.17587770289781,0,0,32,0,23823.6515351883,23823.6515351883,2,NA,NA,NA,NA,NA,NA,0,642620.318379898,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.9740479300886,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM533DWBENEFULINCRNMED_ROM","DW BENEFUL INCR N MED 03OZ 30CT","Wet Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,26.9740479300886,26.9740479300886,0,0,0,0,0.329815,1.17632849117529,0,0,28.9230769230769,0,27277.3239424256,27277.3239424256,2,NA,NA,NA,NA,NA,NA,0,735779.843427541,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,26.9740479300886,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM534DWBENEFULSPRFOOD_ROM","DW BENEFUL SPRFOOD 09OZ","Wet Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,2.84805165059467,2.84805165059467,0,0,0,0,0.01014,1.11975046617348,0,0,29.6153846153846,0,4792.53295706985,4792.53295706985,1,NA,NA,NA,NA,NA,NA,0,13649.3813989121,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.84805165059467,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM534DWBENEFULSPRFOOD_ROM","DW BENEFUL SPRFOOD 09OZ","Wet Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,2.84805165059467,2.84805165059467,0,0,0,0,0.01014,1.14474500441673,0,0,35,0,4792.53295706985,4792.53295706985,1,NA,NA,NA,NA,NA,NA,0,13649.3813989121,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.84805165059467,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM534DWBENEFULSPRFOOD_ROM","DW BENEFUL SPRFOOD 09OZ","Wet Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,2.84805165059467,2.84805165059467,0,0,0,0,0.01014,1.17587770289781,0,0,32,0,4792.53295706985,4792.53295706985,1,NA,NA,NA,NA,NA,NA,0,13649.3813989121,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.84805165059467,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM534DWBENEFULSPRFOOD_ROM","DW BENEFUL SPRFOOD 09OZ","Wet Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,2.84805165059467,2.84805165059467,0,0,0,0,0.01014,1.17632849117529,0,0,28.9230769230769,0,4792.53295706985,4792.53295706985,1,NA,NA,NA,NA,NA,NA,0,13649.3813989121,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.84805165059467,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM535DWBEYONDGRFR_ROM","DW BEYOND GR FR 13OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,27.4776989151213,27.4776989151213,0,0,0,0,0.01076,1.11975046617348,0,0,29.6153846153846,0,540.057200087893,540.057200087893,1,NA,NA,NA,NA,NA,NA,0,14839.5291409585,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.4776989151213,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM535DWBEYONDGRFR_ROM","DW BEYOND GR FR 13OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,27.4776989151213,27.4776989151213,0,0,0,0,0.01076,1.14474500441673,0,0,35,0,594.483548725063,594.483548725063,1,NA,NA,NA,NA,NA,NA,0,16335.0399618601,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.4776989151213,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM535DWBEYONDGRFR_ROM","DW BEYOND GR FR 13OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,27.4776989151213,27.4776989151213,0,0,0,0,0.01076,1.17587770289781,0,0,32,0,562.19250115314,562.19250115314,1,NA,NA,NA,NA,NA,NA,0,15447.756279025,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.4776989151213,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM535DWBEYONDGRFR_ROM","DW BEYOND GR FR 13OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,27.4776989151213,27.4776989151213,0,0,0,0,0.01076,1.17632849117529,0,0,28.9230769230769,0,530.887623348614,530.887623348614,1,NA,NA,NA,NA,NA,NA,0,14587.5702721375,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.4776989151213,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM537DWBEYONDMIXERSSUPPORT_ROM","DW BEYOND MIXERS SUPPORT 03OZ","Wet Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,3.0946875,3.0946875,0,0,0,0,0.000105,1.11975046617348,0,0,29.6153846153846,0,66.2471457019744,66.2471457019744,1,NA,NA,NA,NA,NA,NA,0,205.014213714579,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.0946875,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM537DWBEYONDMIXERSSUPPORT_ROM","DW BEYOND MIXERS SUPPORT 03OZ","Wet Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,3.0946875,3.0946875,0,0,0,0,0.000105,1.14474500441673,0,0,35,0,66.2471457019744,66.2471457019744,1,NA,NA,NA,NA,NA,NA,0,205.014213714579,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.0946875,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM537DWBEYONDMIXERSSUPPORT_ROM","DW BEYOND MIXERS SUPPORT 03OZ","Wet Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,3.0946875,3.0946875,0,0,0,0,0.000105,1.17587770289781,0,0,32,0,66.2471457019744,66.2471457019744,1,NA,NA,NA,NA,NA,NA,0,205.014213714579,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.0946875,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM537DWBEYONDMIXERSSUPPORT_ROM","DW BEYOND MIXERS SUPPORT 03OZ","Wet Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,3.0946875,3.0946875,0,0,0,0,0.000105,1.17632849117529,0,0,28.9230769230769,0,66.2471457019744,66.2471457019744,1,NA,NA,NA,NA,NA,NA,0,205.014213714579,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.0946875,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM538DWBEYONDMIXERSDIGTPUMP_ROM","DW BEYOND MIXERS DIGT PUMP 08OZ","Wet Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,2.49,2.49,0,0,0,0,0.00002,1.11975046617348,0,0,29.6153846153846,0,140.05236415113,140.05236415113,1,NA,NA,NA,NA,NA,NA,0,348.730386736314,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.49,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM538DWBEYONDMIXERSDIGTPUMP_ROM","DW BEYOND MIXERS DIGT PUMP 08OZ","Wet Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,2.49,2.49,0,0,0,0,0.00002,1.14474500441673,0,0,35,0,140.05236415113,140.05236415113,1,NA,NA,NA,NA,NA,NA,0,348.730386736314,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.49,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM538DWBEYONDMIXERSDIGTPUMP_ROM","DW BEYOND MIXERS DIGT PUMP 08OZ","Wet Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,2.49,2.49,0,0,0,0,0.00002,1.17587770289781,0,0,32,0,140.05236415113,140.05236415113,1,NA,NA,NA,NA,NA,NA,0,348.730386736314,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.49,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM538DWBEYONDMIXERSDIGTPUMP_ROM","DW BEYOND MIXERS DIGT PUMP 08OZ","Wet Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,2.49,2.49,0,0,0,0,0.00002,1.17632849117529,0,0,28.9230769230769,0,140.05236415113,140.05236415113,1,NA,NA,NA,NA,NA,NA,0,348.730386736314,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.49,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM539DWBEYONDBROTH_ROM","DW BEYOND BROTH 01.6OZ","Wet Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,1.13319537285038,1.13319537285038,0,0,0,0,0.0011,1.11975046617348,0,0,29.6153846153846,0,353.176637739544,353.176637739544,1,NA,NA,NA,NA,NA,NA,0,400.218131685306,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.13319537285038,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM539DWBEYONDBROTH_ROM","DW BEYOND BROTH 01.6OZ","Wet Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,1.13319537285038,1.13319537285038,0,0,0,0,0.0011,1.14474500441673,0,0,35,0,353.176637739544,353.176637739544,1,NA,NA,NA,NA,NA,NA,0,400.218131685306,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.13319537285038,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM539DWBEYONDBROTH_ROM","DW BEYOND BROTH 01.6OZ","Wet Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,1.13319537285038,1.13319537285038,0,0,0,0,0.0011,1.17587770289781,0,0,32,0,353.176637739544,353.176637739544,1,NA,NA,NA,NA,NA,NA,0,400.218131685306,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.13319537285038,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
