"Modelled_PPG_Item_No","PPG_Cat","Retailer","PPG_Item","Regular_Price","Promoted_Discount","Pantry_Loading_1","Pantry_Loading_2","ACV_Selling","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","category_trend","flag_qtr2","flag_qtr3","flag_qtr4","monthno","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","Intercept","Market","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","WB_Comp_Interaction_RP_1","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7","Model_flag"
"ITEM1117DTPIONEERWOMANMT_ROM","Dog Treats","Target","DT PIONEER WOMAN MT 30OZ",-1.0597882373817,1.35301866697409,-0.352223694274508,0,0,0,10,0,0,0,0,0,0.0494241961165186,0,0,0,0,0,0,5.83257396589828,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1118CLTIDYCATSPURENATUREALT_ROM","Litter","Target","CL TIDY CATS PURE NATURE ALT 07.5LB",-2.5,1.61458505636985,0,0,0,9.77821473774802,10,4.42773669020032,-3.07646426131813,0,0,0,0,NA,0,NA,NA,0,0,15.183745453279,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1118DTPIONEERWOMANMT_ROM","Dog Treats","Target","DT PIONEER WOMAN MT 05OZ",-2.5,2.28502619525332,0,0,4.7440773554563,7.44478113516934,10,9.36621671679224,0,0,0,0,-0.0629809297575589,0,0,0,0,0,0,13.2921504547737,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1119CLYESTERDAYSNEWSALT_ROM","Litter","Target","CL YESTERDAYS NEWS ALT 13.2LB",-2.5,0,-5.91466699599852,-3.25633856477251,0,10,10,0,-3.88002104093259,0,0,0,0,NA,0,NA,NA,-5.65483317679479,0,17.6668879888259,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1120CLYESTERDAYSNEWSALT_ROM","Litter","Target","CL YESTERDAYS NEWS ALT 15LB",-2.43209963305838,0,-0.688851119027567,-0.734787572575374,0,10,0,0,-8.42503653838576,0,0,0,0,NA,0,NA,NA,0,0,16.8347891512338,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1120DTPRIMEBONESCW_ROM","Dog Treats","Target","DT PRIME BONES CW 02.4OZ",0,2.58951372257023,0,-1.21593908769462,0,10,10,10,0.85933056187332,0,0,0,-0.0253216995785868,0,0,0,0,0,0,7.37629581458063,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1121DTPRIMEBONESCW_ROM","Dog Treats","Target","DT PRIME BONES CW 39.7OZ",-1.59425936653965,2.03610668481924,-0.647119608384294,-0.505427861362091,0,10,10,10,0.760020538670884,0,0,0,0.00751740998707891,0,0,0,0,0,0,13.066024475871,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1122DDMOISTANDMEATY_ROM","Dry Dog","Target","DD MOIST AND MEATY 012OZ",0,0,0,0,0,0,10,0,0.716330143041542,0,0,0,-0.0219379417489469,1,0,0.796818491419793,0,-0.566513726669762,-1.10925433144544,3.15975576544431,"ROM",0.262994454051686,0,0,0,0,0,NA,0,0,0,-0.113747132131525,NA,-1.12636923977373,0,0,0,0,0,0,0,1
"ITEM1124CLYESTERDAYSNEWALT_ROM","Litter","Target","CL YESTERDAYS NEW ALT 10LB",0,0,-0.935327466172938,-2.56377029513716,0,0,10,10,-3.19079671391149,0,0,0,-0.0406831956389757,NA,0,NA,NA,-5.99146060283591,0,10.286534616104,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1125CLYESTERDAYSNEWALT_ROM","Litter","Target","CL YESTERDAYS NEW ALT 20LB",0,1.84208296423037,-0.299984403695516,-0.772839663284836,0,10,10,0,-2.81310268092082,0,0,0,0,NA,-5.15291940453973,NA,NA,-6.43852871125331,-0.656551664173055,6.04658709714151,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1128DDDOGCHOWGREENBG_ROM","Dry Dog","Target","DD DOG CHOW GREEN BG 01LB",0,0,-4.50574343744776,-15.966215745088,0,10,10,10,-1.2857356565509,0,0,0,0,0,0,0,0,0,0,10.4916101648411,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1136DTPUPPYCHOWMT_ROM","Dog Treats","Target","DT PUPPY CHOW MT 07OZ",-0.0150645977317574,0,0,0,5.45011115496356,0,12.3280928876357,10.0721580504142,0.288078507398815,0,0,0,0,0,0,0,0,0,0,7.85485675850937,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM1138DTPURINAONETRUEINSTMT_ROM","Dog Treats","Target","DT PURINA ONE TRUE INST MT 07OZ",0,0,-1.22870294043645,-1.92781873510039,6.02764807484182,0,10,10,0.234343685137521,0,0,0,0.00970251377291967,0,0,1,0.390759050433767,-0.610889589858854,0,4.3067289431505,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1139DTPURINAONETRUEINSTMT_ROM","Dog Treats","Target","DT PURINA ONE TRUE INST MT 20OZ",-2.5,3.41403297170307,0,0,0,0,10,0,0,0,0,0,-0.198049416852752,1,0,1,0,0,0,8.29092113071027,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1144DDPURINAONETRUINSTGF_Retailer","Dry Dog","Target","DD PURINA ONE TRU INST GF 12.5LB",-0.77392512659054,0.102672459559366,-0.0395309362431491,-0.0458650511120629,0.1,0,6.17209895037309,0,-0.282976039541561,-0.0813874981773456,-0.101046448690227,-0.0356705024096051,-0.0125288431924855,0,0,0,0,0,0,3.74862486328496,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"ITEM1144DDPURINAONETRUINSTGF_ROM","Dry Dog","Target","DD PURINA ONE TRU INST GF 12.5LB",-0.789536496247144,0,0,0,10,0,10,0,-0.758213363303196,0,0,0,0,0,0,0,0,0,0,10.2443662952776,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1146DDPUPPYCHOW_ROM","Dry Dog","Target","DD PUPPY CHOW 01LB",0,0,-4.00310161033999,-12.480886015442,0,10,0,0,-1.63388265133627,0,0,0,0,0,0,0,0,0,0,10.9424880399966,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM114CWFANCYFEASTML_ROM","Wet Cat","Target","CW FANCY FEAST ML 03OZ 36CT",0,0,-1.0826363677051,-0.540914995138083,0,10,10,10,0,0,0,0,0,0.223584403022723,0,0.155827080797381,0,-2.21880701336156,-25.2892480179486,6.82956853524541,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1162DDBELLA_ROM","Dry Dog","Target","DD BELLA 12LB",-2.5,0,-3.85906730270003,-2.85485808611168,0,10,10,0,-3.24256475789216,0,0,0,-0.0386812270690337,0,0,1,0,0,0,13.395012969653,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1170DDBENEFULMLHWM_Retailer","Dry Dog","Target","DD BENEFUL 40LB",-0.832092572422021,2.10561139814145,-1.02767010008038,-0.735380306096017,0,0.049125795165703,9.3001915643963,2.56729007181508,-0.0817686605198626,0,0,-0.0326319324727742,0.036009734983325,0,0,0,0,0,0,10.0482592362109,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1170DDBENEFULMLHWM_ROM","Dry Dog","Target","DD BENEFUL 40LB",-1.63127134887147,0,0,0,0,1.56152636025857,7.12052804954723,0,0.662835866199995,0,0,0.0405577024706413,0,0,0,0,0,0,0,15.4330831572609,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1171DDPURINAONEML_ROM","Dry Dog","Target","DD PURINA ONE ML 03LB",0,0.472417575120403,-0.212684149839676,-0.883783289999782,0,5.72919407930458,0,10,0.230347939163433,0,0,0,0.00274970531711475,0,0,0,0,0,0,10.1352149870146,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1175DDPURINAONETRUINST_Retailer","Dry Dog","Target","DD PURINA ONE TRU INST 15LB",-1.31083560563437,1.44937739128196,-0.128930137791954,0,0.392615519081853,0.0545772314920951,7.93780979714663,0,0.049065124227122,-0.0233793344313802,0,0,0,0,0,0,0,-0.416974103247507,-0.665145589622975,12.0434362252378,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1175DDPURINAONETRUINST_ROM","Dry Dog","Target","DD PURINA ONE TRU INST 15LB",-1.00034421638118,1.04999160682802,0,0,0,0,8.67627382196201,6.83944237132176,0.070623655531511,-0.0199948670660107,0.00836190327641485,0.0365756880039309,0.00739292982948383,0,0,0,0,0,0,13.7739605564144,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1182DDPURINAONEML_Retailer","Dry Dog","Target","DD PURINA ONE ML 16.5LB",-0.76729862427678,1.68492208881976,-0.409450247031767,0,2.20571901229661,0.0252101335486296,4.86240188163408,0,0.317173873633702,0,0,0,0,0,0,0.283920846285695,0,0,0,8.69952293435595,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1182DDPURINAONEML_ROM","Dry Dog","Target","DD PURINA ONE ML 16.5LB",-0.579462705957592,0,0,0,0,0.0621820902539239,1.57049628303781,1.5891171807394,0.440641474551188,0,-0.00728213586215548,0.00703240423997136,0.00444847224145135,0,0,0,0,0,0,13.0689385416013,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1195DDPURINAONEML_Retailer","Dry Dog","Target","DD PURINA ONE ML 40LB",-0.400558819552199,1.74968273468268,-0.572191432248066,-0.17720335692132,1.15600838239997,0.017468140161255,9.28773662879758,0,1.0370023095394,-0.00314319046351501,0,0,0,0,0,0.507550658117344,0,0,0,6.24155021122983,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1195DDPURINAONEML_ROM","Dry Dog","Target","DD PURINA ONE ML 40LB",-0.508540612428507,1.28991742018748,0,0,0,0.242581167881254,2.55601972042146,9.04872676428491,0.967096978213421,0,0,-0.0285510958431393,0.0023905576166116,0,0,0,0,-0.019162316804221,0,11.4573427522582,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM119FANCYFEAST_Retailer","Dry Cat","Target","DC FANCY FEAST 07LB",-2.5,6.84174255999295,0,0,0,10,0,0,-1.67288979243413,0,0,0,0.154194449533627,0,-1.72814049917438,0,0,-3.59366415686134,-2.9760683094244,11.4610600693251,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM119FANCYFEAST_ROM","Dry Cat","Target","DC FANCY FEAST 07LB",-0.249674616357251,0,0,0,0,0.870783672903966,11.4917949247211,0,0.282645313509742,0,-0.0499028612171035,0,0.00948111810865793,0,0,0,0,0,0,10.1584542029348,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM119PURINAONE_Retailer","Wet Dog","Target","DW PURINA ONE 13OZ",-0.366190159310627,1.75392289799239,0,0,1.52846790990995,0.0391429810027058,2.79872915669396,4.59271080962082,0.801596887233723,-0.0345882271454627,-0.109883327125718,-0.17852246154207,0.0164223527081699,0,0,0,0,-0.26385583405462,0,8.09645762783741,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM119PURINAONE_ROM","Wet Dog","Target","DW PURINA ONE 13OZ",-0.0622775094510544,0,0,0,0,0.191457614930258,9.61475498427616,10.0061847059588,0.94257031789942,-0.0117727981159673,0,0.00806308619511325,0.00229746394472317,0,-0.184161781790339,0,0,0,0,12.2506082509477,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM11CWFRISKIES_Retailer","Wet Cat","Target","CW FRISKIES 05.5OZ 24CT",-0.257520272935015,2.31437580806004,0,0,1.70688513681382,0.00641776732619266,7.82214877096229,7.35322542354501,0.729562406702632,0,0,0,0.0149252416973386,0,0,0,0,0,0,7.98270105623604,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,-0.558323970686429,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM11CWFRISKIES_ROM","Wet Cat","Target","CW FRISKIES 05.5OZ 24CT",-0.853061080157839,0,0,0,2.22183297614034,0,9.35799462142221,8.71313163117966,0,0,0.0340588818891377,0,0,0,0,0,0,0,0,12.9588523725852,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM1202DDDOGCHOWLX_ROM","Dry Dog","Target","DD DOG CHOW LX 13.5LB",-2.5,6.13325887115597,0,0,0,10,10,10,-6.60801195147205,0,0,0,0,0,0,0,0,0,0,21.5418747457672,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1208DDDOGCHOWGREENBG_ROM","Dry Dog","Target","DD DOG CHOW GREEN BG 04LB",-2.5,7.78290275446716,0,0,0,10,10,0,-8.41407507435084,0,0,0,0,0,0,0,0,0,0,21.6137462747365,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1211DDDOGCHOWGREENBG_ROM","Dry Dog","Target","DD DOG CHOW GREEN BG 57LB",0,0,-2.27220824967538,-1.52109146465373,0,10,10,10,0,0,0,0,-0.540126226975386,0,0,0,0,0,0,12.2994144283931,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1213DDBELLA_ROM","Dry Dog","Target","DD BELLA 03LB",-2.5,0,-12.6941786812491,-10.7987751533128,10,1.89680666317061,10,0,0,0,0,0,0,0,0,1,0,-4.27053037876975,0,9.04832962241877,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1216DDPURINAONETRUINST_ROM","Dry Dog","Target","DD PURINA ONE TRU INST 12LB",-1.09127367641842,0,0,0,0,0,10,0,0.698078946167531,0,0,0,0.00588638304829419,0,-0.865455566463514,0.619323310526344,0.185645629076261,-0.738811417421454,-0.834074114765741,7.70954263262367,"ROM",0,0,0,-0.155786311476047,0,0,NA,0.800794448654657,0,0,-0.7138802795598,NA,0,0,0,0,0,0,0,0,1
"ITEM1217DDPURINAONETRUINST_ROM","Dry Dog","Target","DD PURINA ONE TRU INST 40LB",0,2.60015950272308,-0.138341055793185,-1.221190849573,0,2.64093566019304,0,0,0.355868916294018,0,0,0,0,0,0,0.268360939640414,0,0,0,7.21461280826335,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1220DDDOGCHOWGREENBG_ROM","Dry Dog","Target","DD DOG CHOW GREEN BG 14LB",-2.48310058340264,0,-4.36493368620803,-2.23477425201129,0,0,10,0,0,0,0,0,0.0059281102394892,0,0,0,0,0,0,15.4354221486878,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1221DDMOISTANDMEATY_ROM","Dry Dog","Target","DD MOIST AND MEATY 036OZ",-0.535562860497477,2.03056478811816,-0.246748548609631,-0.304407934833674,0,0,10,0,0,0,0,0,0,0,-0.135666115548099,0.0716765006852956,0.31553636972578,-0.400996785188494,-0.100361792902003,9.14046397790669,"ROM",0,0,0,0,0,0,NA,0.65718625755117,0.085347219383972,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1223DDALPO_ROM","Dry Dog","Target","DD ALPO 14LB",0,1.35754536304179,0,0,2.41446992939426,0,0,10,1.42561935862738,0,0,0,-0.00759146692566301,0,0,0,0,-0.0411414005401701,0,9.67317627141791,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1224DDMOISTANDMEATY_ROM","Dry Dog","Target","DD MOIST AND MEATY 360OZ",0,0,0,0,0,0,8.81068639460759,0,0.569818296247802,0,0,0,0,0,0,0,0,0,0,9.20567379769416,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1225DDBENEFUL_ROM","Dry Dog","Target","DD BENEFUL 48LB",-1.05454484991229,2.2831425297678,-0.184920483095756,0,0,0,10,1.55369981934711,0.418609836654292,0,0,0,0,0,0,0,0,0,0,12.7636915606239,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1229DDPURINAONEML_ROM","Dry Dog","Target","DD PURINA ONE ML 44LB",0,3.48475641241782,-0.00244718459953509,-0.797180171122856,0,0.0748751794995759,10,1.58052242137397,0,0,0,0,0,0,0,0.327461374006061,0,0,0,8.82964602223138,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM122TBONZMT_Retailer","Dog Treats","Target","DT T BONZ MT 04.5OZ",-0.1,0.359619937418613,-0.602384385422625,-0.908816597776009,0.103222382214974,0.0922767105455458,0,0,-0.124097172316377,-0.00808818228777635,-0.0479166784123929,0.093834580360884,0.0000646521875959887,0,0,0,0,0,0,2.17304248199538,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ITEM122TBONZMT_ROM","Dog Treats","Target","DT T BONZ MT 04.5OZ",-2.5,0,0,0,0,1.27507629611148,10,0,0,0,0,0,0,0,0,0.134701900786354,0,-0.140156300691873,-0.467050716063033,11.9903110567971,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1232DDPURINAONEMLTRGTD_Retailer","Dry Dog","Target","DD PURINA ONE ML TRGTD 15LB",-1.19144774548943,0.731767941821947,-0.261685041597334,-0.0661955643542175,7.368296778205,0,0,0,0,0,0,0,0.0159809830401317,0,0,0,0,0,0,8.42354613543622,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM123CWFRISKIES_Retailer","Wet Cat","Target","CW FRISKIES 03OZ 12CT",-1.65470127721568,4.79989091736293,0,-0.0400791062599681,8.16876390087271,0,10,0,0,0,0,0,0,0,0,0,0,-6.9481633848203,0,7.39974138523394,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM123CWFRISKIES_ROM","Wet Cat","Target","CW FRISKIES 03OZ 12CT",-2.129633991222,3.46329242249707,-2.25071232000705,0,10,9.97491488105449,10,0,0,0,0,0,0,0,0,0,0,0,0,11.6065184417734,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1254DDPURINAONETRUINSTHIPRO_Retailer","Dry Dog","Target","DD PURINA ONE TRU INST HI-PRO 27.5LB",-2.5,1.245841560241,-2.47659675140832,-3.4326534648748,0,0,0,0,-5.63895038458885,0,0,0,0,1,-5.06538602389567,1,1,-15.7125883624451,-8.99970604239975,-5.34573655853299,"Retailer",1,1,1,0,0,0,NA,1,0,0,0,NA,0,1,1,1,0,0,0,0,1
"ITEM1254DDPURINAONETRUINSTHIPRO_ROM","Dry Dog","Target","DD PURINA ONE TRU INST HI-PRO 27.5LB",0,0,0,0,0,0,10,0,0.830461092830702,0,0,0,0,0,-1.25298731095524,0.234323432398974,0.258340110861154,-1.09045135333673,-1.71439965542626,5.34232751799777,"ROM",0,0,0,-0.518611311701432,-0.481205724482327,0,NA,0.391524710146909,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1255DDPURINAONETRUINSTHIPRO_Retailer","Dry Dog","Target","DD PURINA ONE TRU INST HI-PRO 15LB",-1.19144774548943,2.25298484692837,-3.55326976653989,-5.54963168495217,10,2.58573159541768,10,0,-4.33024617987232,0,0,0,0,0,0,0,0,-9.764116025261,0,12.1230806918519,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1255DDPURINAONETRUINSTHIPRO_ROM","Dry Dog","Target","DD PURINA ONE TRU INST HI-PRO 15LB",-0.353869721748524,0,0,0,0,0.463858510912864,10.1278622637865,10.0659574253693,0.843543616106726,0,-0.00474979097627013,0,0.00833400958547279,0,-0.30777783543505,0,0,0,0,9.69939213453775,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM126CWFRISKIES_ROM","Wet Cat","Target","CW FRISKIES 05.5OZ 48CT",-2.5,0,0,0,0,0,10,0,0,0,0,0,-0.00472149275520318,0.323780268014103,-2.0558579774048,0,0,-0.613988653518586,-2.03271851837362,17.1289582384543,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM1270DDPURINAONEMLTRGTD_Retailer","Dry Dog","Target","DD PURINA ONE ML TRGTD 16.5LB",-0.15542529718518,0.944802127554316,-0.508737210973873,-0.204895644406017,2.34019941290214,0.0301751303342945,1.78871191372821,1.72951405409344,0,0,-0.00120420001220349,0,0.00304147263265563,0,0,0,0,0,0,8.35162870879591,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1270DDPURINAONEMLTRGTD_ROM","Dry Dog","Target","DD PURINA ONE ML TRGTD 16.5LB",-0.609832111399848,0,0,0,0,0.882982462476693,9.20015529353358,12.0538756073124,0.635220421654838,0.00592041683486219,0,-0.00659051986771207,0.00667326973576893,0,0,0,0,0,0,12.3456696896457,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1271DDPURINAONEMLTRGTD_Retailer","Dry Dog","Target","DD PURINA ONE ML TRGTD 07.4-8LB",-0.360630322341411,0.668162012971991,-0.386798811519242,-0.202273323734785,1.16144516348301,0.0207346910376936,7.54764424974511,0,0.984430821908934,-0.011657201074725,0.015004267720195,-0.0780638962146722,0.0178607934813929,0,0,0,0,0,0,8.11704754600953,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1271DDPURINAONEMLTRGTD_ROM","Dry Dog","Target","DD PURINA ONE ML TRGTD 07.4-8LB",0,0,0,0,5.66659584410228,0,6.72784410589811,6.82075888586358,0.590901705090459,0,0.0300210743477453,0,0.00416707928440435,0,0,0,0,0,0,8.07529781363216,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1274DDPURINAONEMLTRGTD_Retailer","Dry Dog","Target","DD PURINA ONE ML TRGTD 31.1LB",-1.31568977855663,1.10551446891805,-0.285157495264286,-0.345146596517784,1.61367258465786,0.0285365705659761,7.10279321902096,0,0.120281738558474,0.0201612532140841,0.041525738968826,0,0.0395322765936649,0,0,0,0,0,0,11.1271805139582,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM1274DDPURINAONEMLTRGTD_ROM","Dry Dog","Target","DD PURINA ONE ML TRGTD 31.1LB",-0.825226741742289,0,0,0,0,0.809952306541422,0,0,0.565907568134407,0,0,0,0,0,0,0,0,0,0,10.9375323039458,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1283DDDOGCHOWHIPROTEIN_ROM","Dry Dog","Target","DD DOG CHOW HI PROTEIN 20LB",0,3.76337952727448,-2.50909467329652,0,9.16268631246781,0,10,10,0.983735255412709,0,0,0,0,0,0,0,0,0,0,6.30171905096637,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1284DDDOGCHOWHIPROTEIN_ROM","Dry Dog","Target","DD DOG CHOW HI PROTEIN 03.5LB",-2.5,5.03395030282438,0,0,0,10,10,0,-4.65469743013445,0,0,0,0,0,0,0,0,0,0,16.1644527889276,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1293DDPURINAONEMLPUPPY_ROM","Dry Dog","Target","DD PURINA ONE ML PUPPY 03LB",0,0,-2.01977553320058,-2.34371310255879,0,8.72820601401507,10,0,-1.4028812628207,0,0,0,0.0696412121460217,0,0,0,0,0,0,9.33848264233394,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1298DDBEYONDORGANIC_ROM","Dry Dog","Target","DD BEYOND ORGANIC 06LB",0,2.36698193707854,0,-0.826519379174951,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,5.73350803452796,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM1299DTZUKESPETSUPPLEMENT_ROM","Dog Treats","Target","DT ZUKE'S PET SUPPLEMENT 05OZ",-2.5,0.68234742535131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8417670008629,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM129PURINAONE_Retailer","Wet Dog","Target","DW PURINA ONE 13OZ 06CT",-0.697261769818955,1.74235791420462,0,0,2.16920885466619,0.0240359240027074,6.59800461277757,0,0.446475228522668,0,-0.0309245994516779,0.00991594475679094,0.0105254855458087,0,0,0,0,0,0,7.89061017667543,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM129PURINAONE_ROM","Wet Dog","Target","DW PURINA ONE 13OZ 06CT",0,0,0,0,0.918742565622749,0.538462985603635,8.72756477697342,0,0.348298783969631,-0.0649569575326568,-0.0509794322577642,0.00245206497022742,0,0.245100719242293,-0.389092328042846,0,0,0,0,9.99864032705283,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
