"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4","2023Q1","2023Q2"
7023016855,"ROM","CL TIDY CATS CLUMP NON-LW 14LB","ITEM1100CLTIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER STRONG CLUMPS FOR MULTIPLE CATS WITH ODOR ABSORBING ACTIVATED JUG 14 POUND","Target","TIDY CATS",NA,0,0.0457151114669508,0.0516226418973509,0.0512576905801213,0.0574508676404548,0.0573242921032357,0.0586167913472147,0.0657323195347824,0.0629650550108092,0.068337356046079
7023016858,"ROM","CL TIDY CATS CLUMP NON-LW 35LB","ITEM860TIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS MULTI CAT GUARANTEED 10 DAY ODOR CONTROL PAIL 35 POUND","Target","TIDY CATS",NA,0,0.0914405021772923,0.108483904922425,0.106458265373835,0.107031938751097,0.111274856662962,0.110113509880772,0.109955995489735,0.113190939113545,0.111630682604699
7023016858,"Retailer","CL TIDY CATS CLUMP NON-LW 35LB","ITEM860TIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS MULTI CAT GUARANTEED 10 DAY ODOR CONTROL PAIL 35 POUND","Target","TIDY CATS",15.4983380769413,0.801025075871891,0.156361728504758,0.188417822968444,0.185402237613213,0.197499866088168,0.209187123600809,0.207745583757492,0.212853287352875,0.217244719817395,0.223507067137809
7023016859,"ROM","CL TIDY CATS CLUMP LW 06LB","ITEM1116CLTIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP FOR MULTIPLE CATS WITH ODOR ABSORBING ACTIVATED JUG 6 POUND","Target","TIDY CATS",NA,0,0.00141722095671982,0.000421133898486386,0.000238775920021528,0,0,0,0,0,0
7023016862,"ROM","CL TIDY CATS CLUMP LW 08.5LB","ITEM1TIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING FOR MULTIPLE CATS WITH ODOR ABSORBING ACTIVATED JUG 8.5 POUND","Target","TIDY CATS",NA,0,0.220649413175764,0.218694444540614,0.22670797448083,0.238609634092019,0.237965477578024,0.238711822794557,0.236728145005817,0.238572844287018,0.226690193850496
7023016862,"Retailer","CL TIDY CATS CLUMP LW 08.5LB","ITEM1TIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING FOR MULTIPLE CATS WITH ODOR ABSORBING ACTIVATED JUG 8.5 POUND","Target","TIDY CATS",10.2699092094723,0,0.167232557438989,0.164043129793,0.148653452840527,0.172462890453451,0.183284869654979,0.180255475676168,0.18999411735304,0.235819630510558,0.270121128717998
7023016865,"ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","ITEM85TIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING LITTER MULTIPLE CAT WITH ODOR ABSORBING ACTIVATED PAIL 17 POUND","Target","TIDY CATS",NA,0,0.0142435274574368,0.0164042383478759,0.0175660193982574,0.0200707045082716,0.0191637860180943,0.021746030342722,0.0228652749640276,0.0238742697229164,0.0207900030981756
7023016868,"ROM","CL TIDY CATS BREEZE STARTER HOOD","ITEM892TIDYCATSBREEZESTARTERBOX","Litter","PURINA TIDY CATS BREEZE CAT LITTER-LB BOX 1 COUNT","Target","TIDY CATS",NA,0,1,1,1,1,1,1,1,1,1
7023016868,"Retailer","CL TIDY CATS BREEZE STARTER HOOD","ITEM892TIDYCATSBREEZESTARTERBOX","Litter","PURINA TIDY CATS BREEZE CAT LITTER-LB BOX 1 COUNT","Target","TIDY CATS",37.33,0,1,1,1,1,NA,NA,NA,NA,NA
7023016871,"ROM","CL TIDY CATS CLUMP NON-LW BOX 23LB - BOX","ITEM1099CLTIDYCATSCLUMPNONLWBOX","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP FOR MULTIPLE CATS LOCKS AWAY ODORS BOX 25 POUND","Target","TIDY CATS",NA,0,0.000243957436550879,0.000333204823408152,0.000409540744702787,0.00049838797224736,0.000485665360979815,0.0005355476618541,0.000569311508869262,0.000551796833938272,0.000453503742977427
7023016874,"ROM","CL TIDY CATS CLUMP NON-LW BOX 23LB - BOX","ITEM1099CLTIDYCATSCLUMPNONLWBOX","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP FOR MULTIPLE CATS LOCKS AWAY ODORS BOX 25 POUND","Target","TIDY CATS",NA,0,0.00000861026246650161,0.00000589743050279915,0.00000642416854435745,0.00000162871886355346,0,0,0.00000123494904310035,0,0.00000449013606908344
7023016875,"ROM","CL TIDY CATS CLUMP NON-LW 40LB","ITEM912TIDYCATSCLUMPNONLWBOX","Litter","PURINA TIDY CATS CAT LITTER STRONG CLUMPS FOR MULTIPLE CATS WITH ODOR ABSORBING ACTIVATED BOX 40 POUND","Target","TIDY CATS",NA,0,0.16549797271531,0.167687274134844,0.120985285694862,0.101550112415777,0.0269025713103123,0.0048614255919182,0.00158659026193889,0.000495470777752867,0
7023016875,"Retailer","CL TIDY CATS CLUMP NON-LW 40LB","ITEM912TIDYCATSCLUMPNONLWBOX","Litter","PURINA TIDY CATS CAT LITTER STRONG CLUMPS FOR MULTIPLE CATS WITH ODOR ABSORBING ACTIVATED BOX 40 POUND","Target","TIDY CATS",14.4048289129011,0,0.30515818265437,0.307883775271767,0.390625,0,0.75,0.666666666666667,NA,0.333333333333333,NA
7023016883,"ROM","CL TIDY CATS BREEZE GLADE PADS 08CT","ITEM7023016883","Litter","PURINA TIDY CATS BREEZE LITTER BOX PAD BAG 8 COUNT","Target","TIDY CATS",NA,0,1,1,1,1,1,1,1,1,1
7023016886,"ROM","CL TIDY CATS CLUMP NON-LW BAG ECOM 40LB","ITEM1106CLTIDYCATSCLUMPNONLWECOM","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP FOR MULTIPLE CATS LOCKS AWAY ODORS BAG 40 POUND","Target","TIDY CATS",NA,0,1,1,1,0.999931455205977,0.902872777017784,0.647931303669009,0.416085790884719,0.549194991055456,0.438202247191011
7023016892,"ROM","CL TIDY CATS CLUMP LW 17LB - BOX","ITEM1114CLTIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING 24/7 PERFORMANCE PREVENTS AMMONIA ODOR FOR 2 WE BOX 17 POUND","Target","TIDY CATS",NA,0,0,0.785568778814195,0.909391564354641,1,0.202234794908062,0.180317688135687,1,NA,0
7023016898,"ROM","CL TIDY CATS CLUMP LW 17LB - BOX","ITEM1114CLTIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING MULTI CAT IMMEDIATE ODOR CONTROL BOX 17 POUND","Target","TIDY CATS",NA,0,1,0.214431221185805,0.0906084356453586,0,0.797765205091938,0.819682311864313,0,NA,1
7023016928,"ROM","CL TIDY CATS NAT STRG NON-CLUMP 35LB","ITEM973TIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER CLAY CLUMPING LITTER MULTI CAT GUARANTEED 12 DAY ODOR CONTROL BOX 35 POUND","Target","TIDY CATS",NA,0,0.478632478632479,0.517595045940614,0.554411759595572,0.639251386319093,0.678378984477938,0.658680997915721,0.651469805735537,0.686101630274427,0.672150283682167
7023016928,"Retailer","CL TIDY CATS NAT STRG NON-CLUMP 35LB","ITEM973TIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER CLAY CLUMPING LITTER MULTI CAT GUARANTEED 12 DAY ODOR CONTROL BOX 35 POUND","Target","TIDY CATS",15.6389146523426,0,1,1,NA,1,1,NA,NA,1,1
7023016930,"ROM","CL TIDY CATS NAT STRG NON-CLUMP 20LB","ITEM971TIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER CLAY CLUMPING LITTER MULTI CAT GUARANTEED 12 DAY ODOR CONTROL JUG 20 POUND","Target","TIDY CATS",NA,0,0.409169877126693,0.440641352897157,0.57058153597383,0.598129555693251,0.61659461692942,0.638700640607532,0.653287285413602,0.636490697547556,0.638961255201183
7023016930,"Retailer","CL TIDY CATS NAT STRG NON-CLUMP 20LB","ITEM971TIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER CLAY CLUMPING LITTER MULTI CAT GUARANTEED 12 DAY ODOR CONTROL JUG 20 POUND","Target","TIDY CATS",8.84677444868082,0,0.999882297551789,1,0.8,1,0,0.747572815533981,0.692307692307692,0.833333333333333,1
7023016948,"ROM","CL TIDY CATS BREEZE STARTER XL","ITEM50013CLTIDYCATSBREEZESTARTERXL","Litter","PURINA TIDY CATS BREEZE LITTER BOX KIT EXTRA LARGE 1 COUNT","Target","TIDY CATS",NA,0,1,1,1,1,1,NA,1,1,1
7023016949,"ROM","CL TIDY CATS CLUMP NON-LW BOX 23LB - BOX","ITEM1099CLTIDYCATSCLUMPNONLWBOX","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP MULTI CAT A TROPICAL ESCAPE FROM ODOR BOX 23 POUND","Target","TIDY CATS",NA,0,0.265087695114234,0.242733226679286,0.237672843659973,0.251659068410857,0.246698028171205,0.263136654634706,0.276094680134675,0.288993036294837,0.283367997183787
7023016950,"ROM","CL TIDY CATS CLUMP NON-LW 10LB","ITEM1109CLTIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP MULTI CAT A TROPICAL ESCAPE FROM ODOR JUG 10 POUND","Target","TIDY CATS",NA,0,0.493549152260593,0.509402892572233,0.500547301377608,0.499012091194497,0.511085630040704,0.524217326138504,0.530693922858421,0.563161139935334,0.536925324704427
7023016957,"ROM","CL TIDY CATS NAT STRG CLUMP 14LB","ITEM1117CLTIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER CLAY CLUMPING LITTER MULTI CAT TRAPS ODOR MOLECULES JUG 14 POUND","Target","TIDY CATS",NA,0,0.695826668951961,0.636121928843825,0.690638538709836,0.752398900246751,0.746385616954057,0.668296940148839,0.727624543363824,0.745164375676914,0.715925483048961
7023016967,"ROM","CL TIDY CATS BREEZE ENHANCED PELLETS 03.5LB","ITEM1111CLTIDYCATSBREEZEENHANCEDPELLETS","Litter","PURINA TIDY CATS BREEZE CAT LITTER WITH IMPROVED ODOR CONTROL BAG 3.5 POUND","Target","TIDY CATS",NA,0,1,1,1,0.0446265938069217,0.00330906684315023,0.00109673173941654,0.0018374846876276,0.00186766275346852,0
7023016969,"ROM","CL TIDY CATS BREEZE ENHANCED PELLETS 07.0LB","ITEM1112CLTIDYCATSBREEZEENHANCEDPELLETS","Litter","PURINA TIDY CATS BREEZE CAT LITTER WITH IMPROVED ODOR CONTROL BAG 7 POUND","Target","TIDY CATS",NA,0,1,1,1,1,NA,1,1,1,1
7023016974,"ROM","CL TIDY CATS CLUMP NON-LW BAG ECOM 40LB","ITEM1106CLTIDYCATSCLUMPNONLWECOM","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP MULTI CAT GUARANTEED 10 DAY ODOR CONTROL BAG 40 POUND","Target","TIDY CATS",NA,0,0,0,0,0.000068544794022894,0.0442316461468308,0.19672131147541,0.302412868632708,0.18783542039356,0.325842696629214
7023016975,"ROM","CL TIDY CATS CLUMP NON-LW BAG ECOM 40LB","ITEM1106CLTIDYCATSCLUMPNONLWECOM","Litter","PURINA TIDY CATS CAT LITTER CLUMPING LITTER MULTI CAT GUARANTEED 10 DAY ODOR CONTROL BAG 40 POUND","Target","TIDY CATS",NA,0,0,0,0,0,0.0528955768353853,0.155347384855582,0.281501340482574,0.262969588550984,0.235955056179775
7023016979,"ROM","CL TIDY CATS NAT STRG NON-CLUMP 35LB","ITEM973TIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER PROVIDE NATURALLY TIGHT CLUMPI MULTI CAT GUARANTEED 12 DAY ODOR CONTROL BOX 35 POUND","Target","TIDY CATS",NA,0,0.521367521367521,0.482404954059386,0.445588240404428,0.360748613680907,0.321621015522062,0.341319002084279,0.348530194264463,0.313898369725573,0.327849716317833
7023016982,"ROM","CL TIDY CATS NAT STRG NON-CLUMP 20LB","ITEM971TIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER PROVIDE NATURALLY TIGHT CLUMPI MULTI CAT GUARANTEED 12 DAY ODOR CONTROL JUG 20 POUND","Target","TIDY CATS",NA,0,0.590830122873307,0.559358647102843,0.429418464026171,0.401870444306749,0.38340538307058,0.361299359392468,0.346712714586398,0.363509302452444,0.361038744798817
7023016982,"Retailer","CL TIDY CATS NAT STRG NON-CLUMP 20LB","ITEM971TIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER PROVIDE NATURALLY TIGHT CLUMPI MULTI CAT GUARANTEED 12 DAY ODOR CONTROL JUG 20 POUND","Target","TIDY CATS",9.03809125475285,0,0.000117702448210923,0,0.2,0,1,0.252427184466019,0.307692307692308,0.166666666666667,0
7023016985,"ROM","CL TIDY CATS NAT STRG CLUMP 14LB","ITEM1117CLTIDYCATSNATSTRGNONCLUMP","Litter","PURINA TIDY CATS NATURALLY STR CAT LITTER PROVIDE NATURALLY TIGHT CLUMPI MULTI CAT GUARANTEED 12 DAY ODOR CONTROL JUG 14 POUND","Target","TIDY CATS",NA,0,0.304173331048039,0.363878071156175,0.309361461290164,0.247601099753249,0.253614383045943,0.331703059851161,0.272375456636176,0.254835624323086,0.284074516951039
7023016989,"ROM","CL TIDY CATS CLUMP LW 19.5LB","ITEM1113CLTIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING 24/7 PERFORMANCE POWERFUL ODOR CONTROL BOX 19.5 POUND","Target","TIDY CATS",NA,0,1,1,1,1,1,1,1,1,1
7023017053,"Retailer","CL TIDY CATS CLUMP NON-LW 20LB","ITEM882TIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER STRONG CLUMPS FOR EASY CLEANUP MULTI CAT A BRIGHT BOLD TWIST ON POWERFU JUG 20 POUND","Target","TIDY CATS",7.91800001403597,0,0.00212533966845267,0.0199962023115569,0.000563179335072932,0.0000135258512832651,0.0000112884017316408,0.0000578480796553948,0.0000201512688582291,0.00000760753247148443,0
7023017056,"ROM","CL TIDY CATS BREEZE ANTI-TRACK PELLETS 03.5LB","ITEM7023017056","Litter","PURINA TIDY CATS BREEZE CAT LITTER REFILL EASY SCOOPING ANTI TRACKING BAG 3.5 POUND","Target","TIDY CATS",NA,0,NA,NA,NA,1,1,1,1,1,1
7023017058,"ROM","CL TIDY CATS BREEZE ENHANCED PELLETS 03.5LB","ITEM1111CLTIDYCATSBREEZEENHANCEDPELLETS","Litter","PURINA TIDY CATS BREEZE CAT LITTER NEXT LEVEL ODOR FIGHTERS BAG 3.5 POUND","Target","TIDY CATS",NA,0,0,0,0,0.955373406193078,0.99669093315685,0.998903268260583,0.998162515312372,0.998132337246532,1
7023017060,"ROM","CL TIDY CATS FREE & CLEAN 20LB","ITEM50006CLTIDYCAYSFREENCLEAN","Litter","PURINA TIDY CATS CAT LITTER NON CLUMPING GUARANTEED 10 DAY ODOR CONTROL JUG 20 POUND","Target","TIDY CATS",NA,0,NA,NA,NA,NA,NA,1,1,1,1
7023017061,"ROM","CL TIDY CATS FREE & CLEAN 40LB","ITEM50007CLTIDYCAYSFREENCLEAN","Litter","PURINA TIDY CATS CAT LITTER NON CLUMPING LOW TRACKING ABSORBS AND LOCKS AWAY ODOR BAG 40 POUND","Target","TIDY CATS",NA,0,NA,NA,NA,NA,NA,1,1,1,1
7023017088,"ROM","CL TIDY CATS CLUMP NON-LW 35LB","ITEM860TIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING LITTER DEODORIZING SYSTEM FIGHTS URINE FECAL AMN BCTRL O PAIL 35 POUND","Target","TIDY CATS",NA,0,0.221322234438485,0.217881761187374,0.206098550844402,0.194651538430409,0.199546405531282,0.210158417156801,0.214941210066793,0.205470491864244,0.198734203225989
7023017088,"Retailer","CL TIDY CATS CLUMP NON-LW 35LB","ITEM860TIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING LITTER DEODORIZING SYSTEM FIGHTS URINE FECAL AMN BCTRL O PAIL 35 POUND","Target","TIDY CATS",15.4124955373745,0.805899768696993,0.160343229966616,0.164892411314217,0.162660847352344,0.159547020908101,0.166584900806963,0.16659134433416,0.172803902091611,0.167028349270372,0.116475265017668
7023017089,"ROM","CL TIDY CATS CLUMP NON-LW 14LB","ITEM1100CLTIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS MULTI CAT FIGHTS URINE FECAL AMN BCTRL O JUG 14 POUND","Target","TIDY CATS",NA,0,0.0205228975774682,0.0206020740628484,0.018496077074249,0.0125985441271344,0.00815941782304515,0.00945492123169379,0.0092675943593932,0.00180992771537422,0.000856377260432291
7023017109,"ROM","CL TIDY CATS CLUMP LW 06LB","ITEM1116CLTIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING POWER FOR MULTIPLE CATS POWERFUL ODOR CONTROL JUG 6 POUND","Target","TIDY CATS",NA,0,0.99842079473551,0.999416891525173,0.999590669851392,1,0.999977775085106,1,0.999957382426959,0.999949289374253,1
7023017111,"ROM","CL TIDY CATS CLUMP LW 06LB","ITEM1116CLTIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING FOR MULTIPLE CATS PREVENTS AMMONIA ODOR FOR 2 WE JUG 6 POUND","Target","TIDY CATS",NA,0,0.0000202480384712731,0,0.000102332537152083,0,0.0000222249148941334,0,0,0,0
7023017115,"ROM","CL TIDY CATS CLUMP LW 06LB","ITEM1116CLTIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING FOR MULTIPLE CATS PREVENTS AMMONIA ODOR FOR 2 WE JUG 6 POUND","Target","TIDY CATS",NA,0,0,0,0,0,0,0,0.0000426175730408734,0,0
7023017123,"ROM","CL TIDY CATS CLUMP LW 06LB","ITEM1116CLTIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP FOR MULTIPLE CATS PREVENTS AMMONIA ODOR FOR 2 WE JUG 6 POUND","Target","TIDY CATS",NA,0,0.000141736269298912,0.000161974576340918,0.0000682216914347223,0,0,0,0,0.0000507106257473162,0
7023017125,"ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","ITEM85TIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER CLUMPING MULTI CAT FIGHTS URINE FECAL AMN BCTRL O JUG 17 POUND","Target","TIDY CATS",NA,0,0.0100317796065791,0.0129150974585869,0.0130856405347121,0.0143634499236775,0.0115630683738741,0.0120408780216557,0.012006801142468,0.0100047969229712,0.00856582439516336
7023017127,"ROM","CL TIDY CATS CLUMP LW 08.5LB","ITEM1TIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP FOR MULTIPLE CATS COMPLETE ODOR CONTROL JUG 8.5 POUND","Target","TIDY CATS",NA,0,0.0417341406130245,0.0472630252055929,0.0430419081448587,0.0485498472219652,0.0424473957333331,0.0417217277885635,0.0500869106871589,0.0462483800058456,0.0396939969604963
7023017127,"Retailer","CL TIDY CATS CLUMP LW 08.5LB","ITEM1TIDYCATSCLUMPLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS FOR AN EASY SCOOP FOR MULTIPLE CATS COMPLETE ODOR CONTROL JUG 8.5 POUND","Target","TIDY CATS",10.2844196592557,0,0.123282424680584,0.156356588115799,0.142910917509086,0.177561841539578,0.170884005142833,0.191156537523888,0.188740690615063,0.180300768528876,0.190004496341613
7023017138,"ROM","CL TIDY CATS BREEZE PADS 10CT","ITEM5TIDYCATSBREEZEPADS","Litter","PURINA TIDY CATS BREEZE LITTER BOX PAD BAG 10 COUNT","Target","TIDY CATS",NA,0,0.897838899803536,0.958813838550247,0.958333333333333,0.988304093567251,0.92,0.815126050420168,0.753246753246753,0.743589743589744,0.826086956521739
7023017152,"ROM","CL TIDY CATS CLUMP NON-LW 10LB","ITEM1109CLTIDYCATSCLUMPNONLW","Litter","PURINA TIDY CATS CAT LITTER TIGHT CLUMPS MULTI CAT FIGHTS URINE FECAL AMN BCTRL O JUG 10 POUND","Target","TIDY CATS",NA,0,0.506450847739407,0.490597107427767,0.499452698622392,0.500987908805503,0.488914369959296,0.475782673861496,0.469306077141579,0.436838860064667,0.463074675295573
7023017171,"ROM","CL TIDY CATS CARE COMFORT 24LB","ITEM50012CLTIDYCATSCARECOMFORT","Litter","PURINA TIDY CATS TIDY CARE CAT LITTER TIGHT FLAT CLUMPS SCOOP EASILY MULTI CAT 14 DAY ODOR CONTROL GUARANTEED BOX 24 POUND","Target","TIDY CATS",NA,0,NA,NA,NA,NA,NA,NA,NA,0.555896487985213,0.550422301195366
7023017172,"ROM","CL TIDY CATS CARE COMFORT 24LB","ITEM50012CLTIDYCATSCARECOMFORT","Litter","PURINA TIDY CATS TIDY CARE CAT LITTER TIGHT FLAT CLUMPS SCOOP EASILY MULTI CAT 14 DAY ODOR CONTROL GUARANTEED BOX 24 POUND","Target","TIDY CATS",NA,0,NA,NA,NA,NA,NA,NA,NA,0.444103512014787,0.449577698804634
61342321110,"ROM","DT ZUKES HIP ACTION MT 06OZ","ITEM1302DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ADULT CHICKEN RECIPE BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.114351742879764,0.103818926383289,0.145356235130022,0.140654593131221,0.0547594438356022,0.0120969632085985,0.0430426167450389,0.0153774392463004,0.00476004607724603
61342321120,"ROM","DT ZUKES HIP ACTION MT 16OZ","ITEM1301DTZUKESHIPACTIONMT","Dog Treats","ZUKE'S HIP ACTION DOG TREAT ADULT CHICKEN RECIPE BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.205614867536576,0.280921545306374,0.269727757970447,0.523596407296521,0.487357687357687,0.271716694897213,0.156959832114145,0.435199137151649,0.261373642500734
61342330008,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM1300DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Target","ZUKE'S",NA,0,0.5593205335012,0.490134589177125,0.198952280685403,0.17648465606284,0.0595384205852075,0.648339977028579,0.989452645012947,1,NA
61342330009,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM1300DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT PEANUT BUTTER AND BERRIES BAG 12 OUNCE","Target","ZUKE'S",NA,0,0.129893378447496,0.109843904644237,0.149510774816607,0.054159923306085,0.0862640430248363,0,0,0,NA
61342330013,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM1300DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Target","ZUKE'S",NA,0,0.0559910689695873,0.067915634333517,0.0335795523150021,0.0446072013936851,0.0647775377562727,0,0,0,NA
61342330014,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM1300DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Target","ZUKE'S",NA,0,0.184148404611087,0.282913779974237,0.426349314618714,0.660425321361936,0.558413565167409,0.332742382271468,0.00527367749352656,0,NA
61342330015,"ROM","DT ZUKES CRNCHY NTRLS 09-12OZ","ITEM1300DTZUKESCRNCHYNTRLS","Dog Treats","ZUKE'S DOG TREAT UNFLAVORED BAG 12 OUNCE","Target","ZUKE'S",NA,0,0.0706466144706299,0.0491920918708839,0.191608077564275,0.0643228978754549,0.231006433466274,0.0189176406999527,0.00527367749352656,0,NA
61342333002,"ROM","DT ZUKES MINI NTRLS MT 05OZ","ITEM1306DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT TURKEY AND PUMPKIN RECIPE BAG 5 OUNCE","Target","ZUKE'S",NA,0,0.956834532374101,0.882051282051282,0.482926829268293,0.454545454545455,0.7,0.461538461538462,0,NA,NA
61342333004,"ROM","DT ZUKES MINI NTRLS MT 05OZ","ITEM1306DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT TURKEY AND CRANBERRY RECIPE BAG 5 OUNCE","Target","ZUKE'S",NA,0,0.0431654676258993,0.117948717948718,0.517073170731707,0.545454545454545,0.3,0.538461538461538,1,NA,NA
61342333023,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM1304DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT DUCK RECIPE MOIST BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.0324496219619041,0,0,0.0209127363792734,0,0.0224855210990698,0.0274942643909562,0,0
61342333025,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM1304DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT ROASTED PORK RECIPE MOIST BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.0878086770289126,0.0773739039196583,0,0,0,0,0,0,0
61342333026,"ROM","DT ZUKES MINI NTRLS MT 16OZ","ITEM1304DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT WILD RABBIT RECIPE MOIST BAG 16 OUNCE","Target","ZUKE'S",NA,0,0.0959210825193886,0.0773739039196583,0,0,0,0,0,0,0
61342333053,"ROM","DT ZUKES MINI NTRLS MT 06OZ","ITEM1305DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT DUCK RECIPE MOIST BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.0972719721869175,0,0,0.0142408325787707,0.0165233683253919,0.0202899277090031,0.00513626470700736,0.00399609698856482,0.00951581623816946
61342333055,"ROM","DT ZUKES MINI NTRLS MT 06OZ","ITEM1305DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT ROASTED PORK RECIPE MOIST BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.0522722419013892,0.0140476997989292,0,0,0,0,0,0,0
61342333056,"ROM","DT ZUKES MINI NTRLS MT 06OZ","ITEM1305DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT WILD RABBIT MOIST BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.0666503891617054,0.00173038521835731,0.0216064919172311,0.0298600410087865,0.0351929439079272,0.027868107011397,0.00498339537532746,0.00199804849428241,0.0114189794858034
61342333058,"ROM","DT ZUKES MINI NTRLS MT 06OZ","ITEM1305DTZUKESMININTRLSMT","Dog Treats","ZUKE'S MINI NATURALS DOG TREAT ADULT BEEF RECIPE BAG 6 OUNCE","Target","ZUKE'S",NA,0,0.00814190703588843,0,0.00300818520278309,0.00396641531180396,0.00596736495171345,0.0057595678909653,0.00485284417605043,0.00270324208049973,0.0142737243572542
